time,R,G,B
4697,206.158,0.0,9.09
4731,206.091,0.0,9.049
4764,206.141,0.0,9.092
4797,206.275,0.0,9.144
4830,206.113,0.0,9.035
4864,206.048,0.0,9.019
4897,206.133,0.0,9.076
4930,206.096,0.0,9.047
4964,206.156,0.0,9.092
4997,206.107,0.0,9.053
5030,206.162,0.0,9.095
5064,206.245,0.0,9.106
5097,206.109,0.0,9.011
5130,206.172,0.0,9.06
5164,206.528,0.0,9.235
5197,206.695,0.0,9.242
5230,206.809,0.0,9.241
5264,207.093,0.0,9.335
5297,207.19,0.0,9.306
5330,207.15,0.0,9.233
5364,207.068,0.0,9.167
5397,207.139,0.0,9.208
5430,206.392,0.0,8.761
5463,205.081,0.0,8.216
5497,204.427,0.0,8.196
5530,204.672,0.0,8.596
5562,204.727,0.0,8.725
5597,204.584,0.0,8.692
5630,204.668,0.0,8.779
5663,204.695,0.0,8.795
5697,204.646,0.0,8.796
5730,204.725,0.0,8.825
5763,204.617,0.0,8.771
5797,204.448,0.0,8.691
5830,204.544,0.0,8.784
5863,204.748,0.0,8.886
5897,204.973,0.0,8.967
5930,205.111,0.0,8.979
5963,205.073,0.0,8.89
5997,205.223,0.0,8.959
6030,205.39,0.0,9.001
6062,205.547,0.0,9.029
6096,205.616,0.0,9.012
6130,205.695,0.0,9.022
6163,205.89,0.0,9.079
6196,205.974,0.0,9.074
6230,205.949,0.0,9.029
6263,206.18,0.0,9.139
6295,206.324,0.0,9.139
6330,205.865,0.0,8.832
6363,204.871,0.0,8.367
6396,204.19,0.0,8.238
6430,204.033,0.0,8.407
6463,203.97,0.0,8.508
6496,203.771,0.0,8.492
6530,203.807,0.0,8.608
6562,203.716,0.0,8.583
6596,203.784,0.0,8.649
6630,203.708,0.0,8.613
6663,203.688,0.0,8.625
6696,203.57,0.0,8.555
6729,203.572,0.0,8.594
6763,203.92,0.0,8.789
6795,204.159,0.0,8.852
6829,204.414,0.0,8.897
6863,204.612,0.0,8.921
6896,204.686,0.0,8.893
6929,204.755,0.0,8.868
6963,204.886,0.0,8.898
6996,205.108,0.0,8.969
7028,205.149,0.0,8.926
7062,205.339,0.0,8.995
7096,205.493,0.0,9.009
7129,205.708,0.0,9.069
7163,205.74,0.0,9.005
7196,205.485,0.0,8.825
7229,204.65,0.0,8.397
7263,203.686,0.0,8.089
7295,203.465,0.0,8.259
7329,203.714,0.0,8.558
7363,203.815,0.0,8.638
7396,203.749,0.0,8.603
7429,203.66,0.0,8.597
7462,203.751,0.0,8.652
7496,203.854,0.0,8.703
7528,203.711,0.0,8.606
7562,203.575,0.0,8.554
7596,203.574,0.0,8.593
7629,203.693,0.0,8.677
7662,203.981,0.0,8.791
7696,204.137,0.0,8.798
7729,204.131,0.0,8.751
7761,204.401,0.0,8.864
7795,204.627,0.0,8.898
7829,204.724,0.0,8.883
7862,204.835,0.0,8.897
7896,205.061,0.0,8.966
7929,205.345,0.0,9.032
7962,205.27,0.0,8.914
7996,204.436,0.0,8.431
8028,203.271,0.0,7.979
8062,202.658,0.0,7.961
8095,202.59,0.0,8.192
8129,202.712,0.0,8.388
8162,202.761,0.0,8.444
8195,202.686,0.0,8.424
8229,202.931,0.0,8.582
8261,203.119,0.0,8.621
8295,202.924,0.0,8.48
8329,202.747,0.0,8.404
8362,202.864,0.0,8.5
8395,202.968,0.0,8.551
8429,203.188,0.0,8.644
8462,203.25,0.0,8.627
8495,203.409,0.0,8.669
8528,203.562,0.0,8.696
8562,203.793,0.0,8.77
8595,203.945,0.0,8.779
8629,204.038,0.0,8.761
8662,204.271,0.0,8.836
8695,204.467,0.0,8.862
8728,204.671,0.0,8.9
8761,204.754,0.0,8.862
8795,204.516,0.0,8.681
8828,203.568,0.0,8.205
8862,202.622,0.0,7.9
8895,202.139,0.0,7.939
8928,201.983,0.0,8.082
8962,202.078,0.0,8.276
8995,202.183,0.0,8.379
9028,202.192,0.0,8.397
9062,202.261,0.0,8.436
9095,202.404,0.0,8.501
9128,202.448,0.0,8.499
9162,202.438,0.0,8.463
9195,202.381,0.0,8.421
9228,202.437,0.0,8.46
9261,202.683,0.0,8.578
9295,202.844,0.0,8.596
9328,203.044,0.0,8.658
9361,203.228,0.0,8.683
9395,203.321,0.0,8.663
9428,203.575,0.0,8.736
9461,203.795,0.0,8.785
9495,203.894,0.0,8.762
9528,204.017,0.0,8.775
9561,204.136,0.0,8.791
9595,204.37,0.0,8.864
9628,204.36,0.0,8.79
9661,204.088,0.0,8.623
9695,203.245,0.0,8.209
9728,202.422,0.0,7.953
9761,202.011,0.0,8.003
9795,202.095,0.0,8.254
9828,202.211,0.0,8.392
9861,202.161,0.0,8.384
9895,202.142,0.0,8.398
9928,202.194,0.0,8.442
9961,202.521,0.0,8.596
9994,202.655,0.0,8.597
10028,202.679,0.0,8.566
10061,202.765,0.0,8.585
10094,202.963,0.0,8.644
10128,203.181,0.0,8.691
10161,203.337,0.0,8.716
10194,203.544,0.0,8.759
10228,203.778,0.0,8.808
10261,203.996,0.0,8.834
10294,204.108,0.0,8.818
10328,204.232,0.0,8.825
10361,204.423,0.0,8.877
10394,204.575,0.0,8.883
10428,204.665,0.0,8.875
10461,204.774,0.0,8.889
10494,204.887,0.0,8.894
10528,204.663,0.0,8.73
10561,203.66,0.0,8.203
10594,202.852,0.0,7.997
10627,202.654,0.0,8.184
10661,202.788,0.0,8.399
10694,202.931,0.0,8.519
10727,203.025,0.0,8.567
10761,203.068,0.0,8.575
10794,203.189,0.0,8.622
10827,203.345,0.0,8.666
10861,203.332,0.0,8.624
10894,203.145,0.0,8.505
10927,203.259,0.0,8.603
10961,203.285,0.0,8.595
10994,203.472,0.0,8.672
11027,203.7,0.0,8.747
11061,203.858,0.0,8.769
11094,204.011,0.0,8.782
11127,204.266,0.0,8.859
11161,204.338,0.0,8.811
11194,204.458,0.0,8.832
11227,204.595,0.0,8.838
11261,204.624,0.0,8.816
11294,204.601,0.0,8.768
11327,203.871,0.0,8.353
11360,203.055,0.0,8.076
11394,202.655,0.0,8.092
11427,202.726,0.0,8.333
11460,202.887,0.0,8.476
11494,202.984,0.0,8.526
11527,203.113,0.0,8.581
11560,203.186,0.0,8.591
11594,203.289,0.0,8.61
11627,203.505,0.0,8.683
11660,203.463,0.0,8.608
11694,203.459,0.0,8.591
11727,203.624,0.0,8.651
11760,203.933,0.0,8.771
11794,204.024,0.0,8.752
11827,204.296,0.0,8.832
11860,204.472,0.0,8.843
11894,204.639,0.0,8.869
11927,204.895,0.0,8.937
11960,205.104,0.0,8.957
11993,205.272,0.0,8.961
12027,205.381,0.0,8.958
12060,205.536,0.0,8.975
12093,205.694,0.0,8.998
12127,205.177,0.0,8.639
12160,204.114,0.0,8.167
12193,203.505,0.0,8.094
12227,203.354,0.0,8.259
12260,203.375,0.0,8.407
12293,203.398,0.0,8.493
12327,203.361,0.0,8.501
12360,203.42,0.0,8.551
12393,203.653,0.0,8.673
12427,203.698,0.0,8.646
12460,203.693,0.0,8.615
12493,203.661,0.0,8.588
12527,203.683,0.0,8.598
12560,203.801,0.0,8.653
12593,203.947,0.0,8.709
12626,204.131,0.0,8.767
12660,204.45,0.0,8.864
12693,204.779,0.0,8.956
12726,205.001,0.0,8.953
12760,205.279,0.0,9.013
12793,205.463,0.0,9.008
12826,205.575,0.0,8.989
12860,205.742,0.0,9.005
12893,205.771,0.0,8.961
12926,205.862,0.0,8.979
12960,205.956,0.0,8.982
12993,205.86,0.0,8.899
13026,205.061,0.0,8.445
13060,204.137,0.0,8.129
13093,203.733,0.0,8.174
13126,203.76,0.0,8.407
13160,203.704,0.0,8.471
13193,203.697,0.0,8.532
13226,203.501,0.0,8.458
13259,203.544,0.0,8.533
13293,203.583,0.0,8.563
13326,203.649,0.0,8.601
13359,203.62,0.0,8.563
13393,203.519,0.0,8.521
13426,203.661,0.0,8.611
13459,203.884,0.0,8.716
13493,204.0,0.0,8.713
13526,204.19,0.0,8.769
13559,204.511,0.0,8.87
13593,204.702,0.0,8.873
13626,204.759,0.0,8.824
13659,204.858,0.0,8.816
13693,204.974,0.0,8.838
13726,205.139,0.0,8.887
13759,205.346,0.0,8.932
13793,205.397,0.0,8.891
13826,205.488,0.0,8.901
13859,205.586,0.0,8.905
13892,205.615,0.0,8.884
13926,204.845,0.0,8.431
13959,203.718,0.0,7.983
13992,203.162,0.0,7.991
14026,203.15,0.0,8.234
14059,203.33,0.0,8.444
14092,203.401,0.0,8.496
14126,203.323,0.0,8.469
14159,203.373,0.0,8.51
14192,203.5,0.0,8.576
14226,203.458,0.0,8.528
14259,203.321,0.0,8.453
14292,203.396,0.0,8.517
14326,203.535,0.0,8.584
14359,203.493,0.0,8.531
14392,203.622,0.0,8.59
14426,203.905,0.0,8.717
14459,204.148,0.0,8.768
14492,204.278,0.0,8.754
14525,204.484,0.0,8.802
14559,204.657,0.0,8.818
14592,204.736,0.0,8.799
14625,204.977,0.0,8.869
14659,205.217,0.0,8.92
14692,205.158,0.0,8.806
14725,204.435,0.0,8.392
14759,203.602,0.0,8.097
14792,203.138,0.0,8.078
14825,203.144,0.0,8.29
14859,203.367,0.0,8.489
14892,203.481,0.0,8.547
14925,203.395,0.0,8.492
14959,203.417,0.0,8.523
14992,203.64,0.0,8.634
15025,203.83,0.0,8.692
15059,203.797,0.0,8.622
15092,203.867,0.0,8.631
15125,203.956,0.0,8.663
15158,204.077,0.0,8.69
15192,204.259,0.0,8.755
15225,204.387,0.0,8.765
15258,204.618,0.0,8.836
15292,204.783,0.0,8.832
15325,204.942,0.0,8.853
15358,205.105,0.0,8.883
15392,205.085,0.0,8.813
15425,205.24,0.0,8.868
15458,205.4,0.0,8.906
15492,205.414,0.0,8.866
15525,205.439,0.0,8.849
15558,205.364,0.0,8.788
15592,204.808,0.0,8.478
15625,203.528,0.0,7.904
15658,202.628,0.0,7.76
15692,202.43,0.0,7.997
15725,202.574,0.0,8.253
15758,202.513,0.0,8.296
15792,202.414,0.0,8.275
15825,202.293,0.0,8.252
15858,202.176,0.0,8.252
15891,202.063,0.0,8.248
15925,202.046,0.0,8.261
15958,202.17,0.0,8.344
15991,202.368,0.0,8.445
16025,202.739,0.0,8.594
16058,203.093,0.0,8.66
16091,203.488,0.0,8.766
16125,203.875,0.0,8.828
16158,204.146,0.0,8.843
16191,204.424,0.0,8.867
16225,204.425,0.0,8.763
16258,204.471,0.0,8.743
16291,204.719,0.0,8.837
16325,204.959,0.0,8.891
16358,205.037,0.0,8.865
16391,205.27,0.0,8.94
16425,205.468,0.0,8.968
16458,205.49,0.0,8.905
16491,204.79,0.0,8.483
16524,203.746,0.0,8.051
16558,203.19,0.0,8.033
16591,203.122,0.0,8.242
16624,203.112,0.0,8.371
16658,203.09,0.0,8.418
16691,203.035,0.0,8.425
16724,202.947,0.0,8.407
16758,203.083,0.0,8.506
16791,203.174,0.0,8.538
16824,203.06,0.0,8.457
16858,202.945,0.0,8.425
16891,203.036,0.0,8.486
16924,203.151,0.0,8.554
16958,203.424,0.0,8.653
16991,203.576,0.0,8.661
17024,203.81,0.0,8.728
17058,203.97,0.0,8.734
17091,204.025,0.0,8.7
17124,204.184,0.0,8.756
17157,204.207,0.0,8.697
17191,204.292,0.0,8.719
17224,204.443,0.0,8.769
17257,204.585,0.0,8.788
17291,204.092,0.0,8.475
17324,203.044,0.0,7.984
17357,202.307,0.0,7.859
17391,202.066,0.0,7.988
17424,202.128,0.0,8.207
17457,202.269,0.0,8.343
17491,202.333,0.0,8.378
17524,202.381,0.0,8.4
17557,202.429,0.0,8.429
17591,202.344,0.0,8.366
17624,202.235,0.0,8.315
17657,202.244,0.0,8.333
17691,202.492,0.0,8.475
17724,202.78,0.0,8.577
17757,202.981,0.0,8.6
17790,203.256,0.0,8.672
17824,203.58,0.0,8.754
17857,203.772,0.0,8.747
17890,203.918,0.0,8.743
17924,203.981,0.0,8.709
17957,204.148,0.0,8.746
17990,204.382,0.0,8.819
18024,204.452,0.0,8.777
18057,204.576,0.0,8.79
18090,204.598,0.0,8.758
18124,204.632,0.0,8.728
18157,203.716,0.0,8.213
18190,202.73,0.0,7.887
18224,202.214,0.0,7.915
18257,202.364,0.0,8.224
18290,202.474,0.0,8.366
18324,202.459,0.0,8.371
18357,202.33,0.0,8.327
18390,202.527,0.0,8.453
18423,202.68,0.0,8.511
18457,202.608,0.0,8.429
18490,202.424,0.0,8.334
18523,202.472,0.0,8.39
18557,202.635,0.0,8.475
18590,202.971,0.0,8.623
18623,203.135,0.0,8.608
18657,203.308,0.0,8.643
18690,203.593,0.0,8.727
18723,203.723,0.0,8.706
18757,203.821,0.0,8.693
18790,203.986,0.0,8.737
18823,204.156,0.0,8.758
18857,204.273,0.0,8.76
18890,204.204,0.0,8.649
18923,203.298,0.0,8.174
18957,202.264,0.0,7.82
18990,201.886,0.0,7.916
19023,202.135,0.0,8.241
19056,202.372,0.0,8.422
19090,202.55,0.0,8.509
19123,202.76,0.0,8.556
19156,202.934,0.0,8.594
19190,203.051,0.0,8.585
19223,202.816,0.0,8.418
19256,202.776,0.0,8.43
19290,202.97,0.0,8.54
19323,203.151,0.0,8.592
19356,203.311,0.0,8.635
19390,203.606,0.0,8.733
19423,203.943,0.0,8.821
19456,204.279,0.0,8.89
19490,204.633,0.0,8.963
19523,204.973,0.0,9.005
19556,205.237,0.0,9.022
19590,205.403,0.0,9.009
19623,205.463,0.0,8.943
19656,204.989,0.0,8.634
19690,203.89,0.0,8.121
19723,203.093,0.0,7.959
19756,202.935,0.0,8.167
19789,203.078,0.0,8.41
19823,203.194,0.0,8.52
19856,203.245,0.0,8.548
19889,203.33,0.0,8.589
19923,203.587,0.0,8.703
19956,203.753,0.0,8.724
19989,203.725,0.0,8.657
20023,203.68,0.0,8.614
20056,203.767,0.0,8.664
20089,204.014,0.0,8.777
20123,204.425,0.0,8.919
20156,204.763,0.0,8.989
20189,204.912,0.0,8.948
20223,205.066,0.0,8.959
20256,205.236,0.0,8.975
20289,205.51,0.0,9.048
20323,205.701,0.0,9.061
20356,206.004,0.0,9.139
20389,206.084,0.0,9.105
20422,206.196,0.0,9.108
20456,206.303,0.0,9.081
20489,206.322,0.0,9.045
20522,205.375,0.0,8.509
20556,204.231,0.0,8.079
20589,203.638,0.0,8.102
20622,203.632,0.0,8.373
20656,203.814,0.0,8.593
20689,203.845,0.0,8.626
20722,203.719,0.0,8.591
20756,203.842,0.0,8.694
20789,203.998,0.0,8.764
20822,203.934,0.0,8.689
20856,203.81,0.0,8.623
20889,203.778,0.0,8.619
20922,203.846,0.0,8.673
20956,204.053,0.0,8.773
20989,204.378,0.0,8.876
21022,204.51,0.0,8.883
21055,204.841,0.0,9.0
21089,205.065,0.0,9.008
21122,205.254,0.0,9.02
21155,205.515,0.0,9.07
21189,205.649,0.0,9.057
21222,205.823,0.0,9.085
21255,205.917,0.0,9.067
21289,206.018,0.0,9.07
21322,206.24,0.0,9.128
21355,206.346,0.0,9.119
21389,206.478,0.0,9.147
21422,205.82,0.0,8.721
21455,204.535,0.0,8.142
21489,203.826,0.0,8.084
21522,203.646,0.0,8.287
21555,203.791,0.0,8.538
21589,203.819,0.0,8.603
21622,203.716,0.0,8.578
21655,203.667,0.0,8.586
21687,203.911,0.0,8.743
21722,203.948,0.0,8.725
21755,203.897,0.0,8.671
21788,203.842,0.0,8.641
21822,203.992,0.0,8.731
21855,204.188,0.0,8.799
21888,204.421,0.0,8.87
21922,204.725,0.0,8.946
21955,205.043,0.0,9.023
21988,205.283,0.0,9.048
22022,205.422,0.0,9.033
22055,205.577,0.0,9.037
22088,205.637,0.0,9.009
22122,205.648,0.0,8.971
22155,205.64,0.0,8.938
22187,205.736,0.0,8.978
22222,205.702,0.0,8.932
22255,204.892,0.0,8.47
22288,203.665,0.0,7.974
22321,202.91,0.0,7.922
22355,202.769,0.0,8.143
22388,202.898,0.0,8.391
22420,202.875,0.0,8.434
22455,202.841,0.0,8.455
22488,202.931,0.0,8.527
22521,203.1,0.0,8.604
22555,203.128,0.0,8.572
22588,202.922,0.0,8.447
22621,203.035,0.0,8.542
22655,203.301,0.0,8.654
22687,203.518,0.0,8.72
22721,203.604,0.0,8.693
22755,203.925,0.0,8.815
22788,204.124,0.0,8.847
22821,204.198,0.0,8.8
22855,204.395,0.0,8.85
22888,204.536,0.0,8.851
22920,204.614,0.0,8.841
22954,204.896,0.0,8.947
22988,205.012,0.0,8.914
23021,204.916,0.0,8.805
23054,204.147,0.0,8.389
23088,202.937,0.0,7.897
23121,202.109,0.0,7.788
23153,201.913,0.0,8.003
23187,201.975,0.0,8.212
23321,202.355,0.0,8.508
23354,202.408,0.0,8.493
23388,202.218,0.0,8.363
23420,202.113,0.0,8.342
23454,202.258,0.0,8.429
23488,202.45,0.0,8.516
23521,202.477,0.0,8.482
23554,202.744,0.0,8.58
23588,202.853,0.0,8.575
23621,202.844,0.0,8.53
23653,203.012,0.0,8.588
23687,203.197,0.0,8.63
23721,203.268,0.0,8.614
23754,203.298,0.0,8.597
23787,203.384,0.0,8.607
23821,203.598,0.0,8.684
23854,203.56,0.0,8.609
23886,203.698,0.0,8.672
23920,203.898,0.0,8.735
23954,203.49,0.0,8.438
23987,202.296,0.0,7.868
24021,201.467,0.0,7.71
24054,201.124,0.0,7.827
24087,201.096,0.0,8.042
24121,201.041,0.0,8.109
24153,201.168,0.0,8.229
24187,201.308,0.0,8.301
24221,201.593,0.0,8.424
24254,201.978,0.0,8.531
24287,202.196,0.0,8.542
24320,202.256,0.0,8.491
24354,202.536,0.0,8.585
24386,203.001,0.0,8.738
24420,203.452,0.0,8.838
24454,203.93,0.0,8.949
24487,204.1,0.0,8.885
24520,204.281,0.0,8.885
24554,204.512,0.0,8.923
24587,204.915,0.0,9.047
24620,205.201,0.0,9.076
24653,205.503,0.0,9.126
24687,205.703,0.0,9.117
24720,205.923,0.0,9.145
24754,206.093,0.0,9.138
24787,206.251,0.0,9.158
24820,206.413,0.0,9.187
24854,206.595,0.0,9.222
24886,206.395,0.0,9.023
24920,205.232,0.0,8.404
24953,204.259,0.0,8.129
24987,204.047,0.0,8.333
25020,204.126,0.0,8.572
25053,204.13,0.0,8.631
25087,204.251,0.0,8.731
25120,204.294,0.0,8.757
25153,204.396,0.0,8.808
25187,204.536,0.0,8.843
25220,204.434,0.0,8.76
25253,204.406,0.0,8.746
25287,204.663,0.0,8.881
25320,205.005,0.0,9.02
25353,205.21,0.0,9.016
25386,205.461,0.0,9.092
25420,205.723,0.0,9.133
25453,205.917,0.0,9.145
25487,206.074,0.0,9.139
25520,206.3,0.0,9.189
25553,206.399,0.0,9.166
25586,206.579,0.0,9.198
25620,206.863,0.0,9.279
25653,206.9,0.0,9.214
25686,206.564,0.0,8.988
25720,205.375,0.0,8.383
25753,204.433,0.0,8.145
25786,204.238,0.0,8.35
25820,204.389,0.0,8.623
25853,204.322,0.0,8.654
25886,204.306,0.0,8.681
25920,204.424,0.0,8.771
25953,204.573,0.0,8.841
25986,204.587,0.0,8.811
26020,204.499,0.0,8.748
26053,204.546,0.0,8.772
26086,204.532,0.0,8.758
26120,204.612,0.0,8.803
26153,204.88,0.0,8.922
26186,205.046,0.0,8.944
26219,205.277,0.0,9.004
26253,205.524,0.0,9.047
26286,205.8,0.0,9.107
26319,205.986,0.0,9.122
26353,206.075,0.0,9.08
26386,206.222,0.0,9.097
26419,206.406,0.0,9.153
26453,206.554,0.0,9.162
26486,206.782,0.0,9.231
26519,206.988,0.0,9.256
26553,207.026,0.0,9.208
26586,206.303,0.0,8.75
26619,205.154,0.0,8.249
26653,204.356,0.0,8.12
26686,204.154,0.0,8.322
26719,204.026,0.0,8.442
26753,204.009,0.0,8.556
26786,203.805,0.0,8.493
26819,203.8,0.0,8.576
26852,204.058,0.0,8.751
26886,204.232,0.0,8.793
26919,204.133,0.0,8.707
26952,204.105,0.0,8.685
26986,204.172,0.0,8.707
27019,204.143,0.0,8.701
27052,204.298,0.0,8.76
27086,204.457,0.0,8.817
27119,204.663,0.0,8.86
27152,204.922,0.0,8.932
27186,205.229,0.0,9.011
27219,205.391,0.0,9.011
27252,205.562,0.0,9.012
27286,205.68,0.0,9.008
27319,206.037,0.0,9.145
27352,206.311,0.0,9.189
27386,206.489,0.0,9.178
27419,206.68,0.0,9.194
27452,206.974,0.0,9.278
27486,207.093,0.0,9.238
27519,207.097,0.0,9.171
27552,206.276,0.0,8.678
27585,204.766,0.0,8.031
27619,203.942,0.0,7.983
27652,204.175,0.0,8.418
27685,204.232,0.0,8.565
27719,204.028,0.0,8.511
27752,203.6,0.0,8.378
27785,203.5,0.0,8.444
27819,203.784,0.0,8.672
27852,204.037,0.0,8.761
27885,204.066,0.0,8.707
27919,203.964,0.0,8.631
27952,203.841,0.0,8.571
27985,204.167,0.0,8.767
28019,204.621,0.0,8.945
28052,204.983,0.0,9.017
28085,205.157,0.0,8.977
28119,205.05,0.0,8.843
28152,205.103,0.0,8.857
28185,205.303,0.0,8.925
28218,205.501,0.0,8.983
28252,205.707,0.0,9.025
28285,205.81,0.0,8.993
28318,205.865,0.0,8.981
28352,206.14,0.0,9.089
28385,206.544,0.0,9.213
28418,206.579,0.0,9.115
28452,205.546,0.0,8.464
28485,204.091,0.0,7.901
28518,203.235,0.0,7.831
28552,203.021,0.0,8.078
28585,203.363,0.0,8.465
28618,203.751,0.0,8.68
28652,203.774,0.0,8.632
28685,203.629,0.0,8.545
28718,203.793,0.0,8.637
28752,203.919,0.0,8.668
28785,203.957,0.0,8.656
28818,203.906,0.0,8.616
28851,203.967,0.0,8.636
28885,204.039,0.0,8.664
28918,203.79,0.0,8.524
28951,203.977,0.0,8.656
28985,204.208,0.0,8.751
29018,204.222,0.0,8.701
29051,204.442,0.0,8.782
29085,204.513,0.0,8.762
29118,204.673,0.0,8.799
29151,204.783,0.0,8.792
29185,204.784,0.0,8.74
29218,204.799,0.0,8.736
29251,204.506,0.0,8.551
29285,203.221,0.0,7.919
29318,202.187,0.0,7.667
29351,201.988,0.0,7.901
29385,202.057,0.0,8.131
29418,201.999,0.0,8.189
29451,201.924,0.0,8.205
29484,201.878,0.0,8.22
29518,202.044,0.0,8.349
29551,202.275,0.0,8.432
29584,202.222,0.0,8.339
29618,202.036,0.0,8.251
29651,202.161,0.0,8.336
29684,202.454,0.0,8.474
29718,202.641,0.0,8.507
29751,202.93,0.0,8.592
29784,203.215,0.0,8.646
29818,203.501,0.0,8.695
29851,203.287,0.0,8.49
29884,203.149,0.0,8.427
29918,203.352,0.0,8.554
29951,203.612,0.0,8.636
29984,203.939,0.0,8.726
30018,204.123,0.0,8.731
30051,204.295,0.0,8.75
30084,204.448,0.0,8.75
30117,204.495,0.0,8.707
30151,204.612,0.0,8.722
30184,204.344,0.0,8.529
30217,203.135,0.0,7.927
30251,202.105,0.0,7.66
30284,201.731,0.0,7.793
30317,201.747,0.0,8.029
30351,201.71,0.0,8.12
30384,201.562,0.0,8.094
30417,201.532,0.0,8.131
30451,201.701,0.0,8.269
30484,201.936,0.0,8.365
30517,202.273,0.0,8.481
30551,202.563,0.0,8.545
30584,202.582,0.0,8.446
30617,202.404,0.0,8.33
30651,202.895,0.0,8.586
30684,203.574,0.0,8.831
30717,203.988,0.0,8.886
30750,204.446,0.0,8.97
30784,204.737,0.0,8.956
30817,204.801,0.0,8.875
30850,205.006,0.0,8.898
30884,205.131,0.0,8.89
30917,205.165,0.0,8.841
30950,205.29,0.0,8.868
30984,205.541,0.0,8.966
31017,205.845,0.0,9.051
31050,206.307,0.0,9.202
31084,206.421,0.0,9.116
31117,205.304,0.0,8.432
31150,203.898,0.0,7.894
31184,203.111,0.0,7.843
