time,R,G,B
3399,195.415,17.379,13.849
3432,195.635,17.437,13.881
3465,196.006,17.655,14.05
3499,196.388,17.947,14.248
3532,196.407,17.836,14.093
3565,196.414,17.743,13.979
3599,196.587,17.807,14.018
3632,196.687,17.755,13.943
3665,196.68,17.76,13.905
3699,196.685,17.839,13.949
3732,196.697,17.845,13.932
3765,196.848,17.975,14.008
3798,196.769,17.954,13.952
3832,195.129,16.955,13.138
3865,193.077,16.523,13.128
3898,192.194,16.43,13.161
3932,192.602,16.631,13.352
3965,193.354,16.961,13.62
3998,193.949,17.18,13.748
4032,194.455,17.312,13.82
4065,194.795,17.428,13.85
4098,194.514,17.233,13.648
4132,193.94,16.871,13.329
4165,193.575,16.654,13.159
4198,193.591,16.676,13.229
4232,193.831,16.767,13.338
4265,194.187,16.942,13.496
4298,194.489,17.068,13.576
4332,194.813,17.146,13.621
4365,195.046,17.126,13.574
4398,195.169,17.101,13.526
4431,195.369,17.06,13.469
4465,195.684,17.068,13.475
4498,196.102,17.074,13.482
4531,196.264,16.942,13.352
4565,196.497,16.842,13.284
4598,197.028,16.776,13.254
4631,197.597,16.602,13.118
4665,197.092,16.036,12.595
4698,195.083,15.148,12.082
4731,193.644,14.698,11.96
4765,194.063,14.532,11.96
4798,195.186,14.84,12.242
4831,195.715,15.067,12.382
4865,196.044,15.115,12.395
4898,196.422,15.089,12.372
4931,196.529,15.052,12.27
4965,196.052,14.908,12.111
4998,195.545,14.76,11.955
5031,195.3,14.698,11.912
5064,195.347,14.744,11.981
5098,195.654,14.83,12.084
5131,195.957,14.975,12.2
5164,196.153,15.128,12.279
5198,196.368,15.152,12.287
5231,196.491,15.158,12.261
5264,196.631,15.139,12.218
5298,196.735,15.168,12.214
5331,196.792,15.293,12.271
5364,196.804,15.275,12.232
5398,196.775,15.229,12.173
5431,196.849,15.331,12.225
5464,197.106,15.239,12.16
5498,198.015,15.171,12.123
5531,198.411,14.795,11.778
5564,196.436,13.708,10.937
5598,194.53,13.379,10.947
5631,194.017,13.313,10.979
5664,194.622,13.655,11.275
5697,195.196,13.904,11.488
5731,195.6,14.072,11.584
5764,195.973,14.236,11.69
5797,196.045,14.211,11.62
5831,195.644,13.927,11.326
5864,195.148,13.784,11.153
5897,194.688,13.643,11.026
5931,194.729,13.756,11.15
5964,195.015,13.975,11.352
5997,195.26,14.119,11.465
6031,195.616,14.272,11.583
6064,195.886,14.36,11.624
6097,195.986,14.352,11.581
6131,196.223,14.409,11.586
6164,196.374,14.482,11.61
6197,196.351,14.474,11.558
6231,196.441,14.521,11.567
6264,196.394,14.491,11.511
6297,196.346,14.455,11.45
6330,196.616,14.591,11.557
6364,196.813,14.738,11.634
6397,196.867,14.709,11.578
6430,196.688,14.442,11.342
6464,195.015,13.479,10.611
6497,192.46,12.925,10.396
6530,191.032,12.688,10.343
6564,191.228,12.936,10.557
6597,191.865,13.294,10.829
6630,192.653,13.815,11.153
6664,192.972,14.166,11.347
6697,193.204,14.176,11.338
6730,193.237,14.038,11.222
6764,192.95,13.856,11.041
6797,192.611,13.754,10.937
6830,192.581,13.782,10.962
6864,192.716,13.854,11.009
6897,192.976,13.972,11.07
6930,193.473,14.23,11.248
6964,193.858,14.406,11.366
6997,194.1,14.428,11.339
7030,194.41,14.506,11.376
7063,194.58,14.586,11.389
7097,194.727,14.581,11.349
7130,194.766,14.595,11.331
7163,194.702,14.512,11.222
7197,194.703,14.521,11.204
7230,194.817,14.649,11.29
7263,194.952,14.733,11.329
7297,195.086,14.736,11.317
7330,194.888,14.513,11.081
7363,193.045,13.576,10.338
7397,190.739,13.277,10.403
7430,189.681,13.177,10.464
7463,190.073,13.396,10.676
7497,190.83,13.677,10.886
7530,191.43,13.897,11.014
7563,191.945,14.071,11.091
7596,192.26,14.133,11.105
7630,192.005,13.976,10.916
7663,191.351,13.736,10.644
7696,190.787,13.614,10.526
7730,190.604,13.588,10.543
7763,190.841,13.731,10.689
7796,191.43,14.027,10.964
7830,191.845,14.178,11.054
7863,192.095,14.225,11.057
7896,192.424,14.286,11.083
7930,192.679,14.341,11.098
7963,192.708,14.273,10.999
7996,192.759,14.252,10.952
8030,192.861,14.301,10.966
8063,192.869,14.262,10.918
8096,192.981,14.272,10.913
8130,193.1,14.35,10.946
8163,193.287,14.456,11.026
8196,193.551,14.583,11.102
8230,193.482,14.469,10.977
8263,191.548,13.49,10.124
8296,189.218,13.105,10.13
8329,188.262,12.971,10.182
8363,188.806,13.241,10.439
8396,189.547,13.528,10.659
8429,190.308,13.792,10.821
8463,190.839,13.913,10.879
8496,191.308,13.996,10.909
8529,191.231,13.849,10.733
8563,190.61,13.491,10.38
8596,190.303,13.369,10.266
8629,190.432,13.481,10.388
8663,190.735,13.648,10.551
8696,191.226,13.875,10.728
8729,191.65,13.97,10.803
8763,191.849,14.013,10.782
8796,192.264,14.174,10.901
8829,192.575,14.235,10.911
8863,192.669,14.181,10.823
8896,192.811,14.232,10.829
8929,192.824,14.189,10.77
8962,192.731,14.11,10.672
8996,192.864,14.289,10.806
9029,192.87,14.36,10.837
9062,192.959,14.438,10.873
9096,193.237,14.561,10.975
9129,192.602,14.121,10.536
9162,190.87,13.4,9.98
9196,189.629,13.144,9.889
9229,189.984,13.594,10.386
9262,190.864,14.1,10.854
9296,191.659,14.472,11.158
9329,192.142,14.572,11.205
9362,192.42,14.506,11.116
9396,192.312,14.252,10.851
9429,191.851,13.953,10.554
9462,191.032,13.572,10.211
9496,190.9,13.7,10.365
9529,191.098,13.932,10.604
9562,191.417,14.088,10.743
9595,191.787,14.234,10.871
9629,192.136,14.386,10.971
9662,192.248,14.405,10.944
9695,192.258,14.403,10.898
9729,192.259,14.509,10.936
9762,192.013,14.521,10.906
9795,191.506,14.311,10.685
9829,189.926,13.432,9.953
9862,189.141,13.289,9.888
9895,189.608,13.912,10.469
9929,190.014,14.266,10.778
9962,189.617,14.06,10.556
9995,187.852,13.195,9.814
10029,185.724,12.872,9.815
10062,184.749,12.872,9.983
10095,185.173,13.215,10.299
10129,186.138,13.721,10.744
10162,187.089,14.118,11.061
10195,187.755,14.294,11.159
10228,188.184,14.304,11.145
10262,188.083,14.111,10.913
10295,187.355,13.631,10.472
10328,186.897,13.356,10.254
10362,187.029,13.461,10.399
10395,187.308,13.562,10.523
10428,187.941,13.878,10.815
10462,187.899,13.712,10.623
10495,188.245,13.879,10.747
10528,189.073,14.376,11.12
10562,189.327,14.352,11.06
10595,189.161,14.178,10.861
10628,189.104,14.14,10.788
10662,189.278,14.292,10.875
10695,189.655,14.486,11.016
10728,189.51,14.324,10.845
10762,189.726,14.48,10.959
10795,190.006,14.538,10.977
10828,188.951,13.772,10.279
10861,186.73,13.138,9.973
10895,185.349,12.945,10.006
10928,185.312,13.035,10.128
10961,186.354,13.513,10.554
10995,187.244,13.779,10.763
11028,187.842,13.895,10.818
11061,188.253,13.962,10.831
11095,188.106,13.762,10.595
11128,187.628,13.474,10.306
11161,187.223,13.338,10.203
11195,187.205,13.387,10.286
11228,187.616,13.603,10.513
11261,187.968,13.738,10.608
11295,188.319,13.837,10.68
11328,188.633,13.853,10.67
11361,188.97,13.918,10.695
11395,189.217,13.998,10.711
11428,189.402,13.967,10.66
11461,189.535,13.911,10.587
11495,189.551,13.889,10.547
11528,189.566,13.881,10.516
11561,189.803,13.969,10.574
11594,190.128,14.147,10.695
11628,189.933,14.04,10.552
11661,187.73,13.053,9.779
11694,185.317,12.718,9.858
11728,184.672,12.611,9.896
11761,185.119,12.785,10.05
11794,186.077,13.092,10.293
11828,186.765,13.258,10.39
11861,187.255,13.369,10.456
11894,187.347,13.349,10.395
11928,187.166,13.223,10.234
11961,186.652,13.04,10.048
11994,186.221,13.015,9.999
12028,185.89,13.065,10.044
12061,186.088,13.324,10.299
12094,186.497,13.574,10.516
12128,186.848,13.683,10.588
12161,187.222,13.703,10.6
12194,187.482,13.752,10.587
12227,187.669,13.743,10.552
12261,187.891,13.785,10.56
12294,187.972,13.842,10.576
12327,187.926,13.836,10.54
12361,188.138,13.91,10.571
12394,188.19,13.884,10.532
12427,188.271,13.903,10.541
12461,188.539,14.052,10.655
12494,188.822,14.133,10.696
12527,188.413,13.786,10.353
12561,185.996,12.825,9.717
12594,183.678,12.542,9.781
12627,182.957,12.48,9.852
12661,183.35,12.637,9.987
12694,184.234,12.923,10.203
12727,184.905,13.15,10.333
12761,185.186,13.221,10.341
12794,185.196,13.206,10.3
12827,184.919,13.08,10.187
12860,184.422,12.882,10.004
12894,184.317,12.862,10.008
12927,184.553,12.975,10.109
12960,184.988,13.177,10.285
12994,185.416,13.356,10.412
13027,185.782,13.45,10.451
13060,186.11,13.483,10.454
13094,186.284,13.515,10.437
13127,186.416,13.558,10.441
13159,186.616,13.603,10.459
13194,186.759,13.616,10.435
13227,186.747,13.526,10.332
13260,186.857,13.558,10.345
13294,187.019,13.59,10.354
13327,187.318,13.754,10.466
13360,187.492,13.848,10.516
13394,187.625,13.839,10.479
13427,185.9,12.894,9.687
13460,183.082,12.459,9.675
13493,181.93,12.288,9.734
13527,182.079,12.37,9.829
13560,182.836,12.6,10.026
13593,183.523,12.784,10.138
13627,183.973,12.919,10.182
13659,184.17,12.999,10.2
13693,184.102,12.949,10.108
13727,183.802,12.803,9.983
13760,183.458,12.635,9.831
13793,183.486,12.658,9.855
13827,183.853,12.879,10.053
13860,184.165,13.049,10.167
13892,184.541,13.163,10.245
13927,185.034,13.263,10.293
13960,185.158,13.208,10.206
13993,185.268,13.239,10.194
14027,185.479,13.287,10.201
14060,185.534,13.294,10.175
14093,185.517,13.272,10.133
14125,185.69,13.323,10.16
14159,185.82,13.341,10.158
14193,185.831,13.318,10.096
14226,186.066,13.436,10.189
14260,186.252,13.523,10.242
14293,186.54,13.608,10.297
14326,186.946,13.752,10.394
14360,185.957,13.111,9.779
14392,182.954,12.422,9.511
14426,181.041,12.159,9.569
14460,180.601,12.071,9.601
14493,180.973,12.172,9.7
14526,181.458,12.267,9.747
14560,181.685,12.248,9.709
14593,181.859,12.325,9.706
14625,181.763,12.284,9.676
14659,181.281,12.04,9.479
14693,180.854,11.895,9.371
14726,180.784,11.879,9.395
14759,180.987,12.054,9.545
14793,181.318,12.19,9.681
14826,181.899,12.361,9.817
14858,182.35,12.457,9.877
14892,182.729,12.55,9.932
14926,182.984,12.57,9.921
14959,183.234,12.617,9.909
14993,183.441,12.648,9.907
15026,183.567,12.619,9.85
15059,183.681,12.642,9.851
15093,183.801,12.714,9.879
15125,183.988,12.789,9.921
15159,184.196,12.882,9.981
15193,184.388,13.055,10.078
15226,184.371,13.032,10.009
15259,184.64,13.122,10.043
15293,184.975,13.217,10.115
15326,183.893,12.534,9.5
15358,181.056,11.821,9.264
15392,179.323,11.486,9.312
15426,178.878,11.367,9.356
15459,179.248,11.437,9.481
15492,179.888,11.535,9.582
15526,180.236,11.648,9.629
15559,180.455,11.749,9.677
15592,180.533,11.758,9.678
15625,180.084,11.605,9.52
15659,179.68,11.478,9.406
15692,179.564,11.452,9.38
15726,179.808,11.694,9.592
15759,180.261,11.862,9.74
15792,180.854,12.076,9.9
15826,181.551,12.184,9.986
15858,182.062,12.233,9.967
15892,182.258,12.31,9.976
15926,182.479,12.316,9.907
15959,182.695,12.35,9.894
15992,182.819,12.386,9.902
16026,182.856,12.36,9.824
16059,183.076,12.385,9.823
16092,183.338,12.481,9.879
16125,183.465,12.574,9.937
16159,183.586,12.593,9.911
16192,183.893,12.669,9.949
16225,184.197,12.773,10.004
16259,184.419,12.919,10.085
16292,183.574,12.588,9.721
16325,180.535,11.877,9.324
16358,178.363,11.636,9.4
16392,177.789,11.624,9.494
16425,178.113,11.775,9.62
16459,178.848,11.974,9.745
16492,179.35,12.098,9.802
16525,179.661,12.19,9.794
16559,179.521,12.243,9.735
16592,178.762,12.365,9.73
16625,178.329,12.588,9.86
16659,178.521,12.949,10.151
16692,178.705,13.115,10.261
16725,178.889,13.337,10.387
16758,179.109,13.842,10.662
16792,179.7,14.77,11.069
16825,180.037,15.515,11.33
16858,179.581,15.732,11.28
16892,179.378,16.343,11.413
16925,179.369,17.459,11.907
16958,179.547,19.487,12.711
16992,178.796,20.384,13.044
17025,177.75,20.346,12.89
17058,176.67,20.069,12.649
17092,175.817,20.043,12.585
17125,175.15,19.986,12.552
17158,174.458,19.795,12.383
17192,174.249,19.974,12.487
17225,173.923,20.035,12.492
17258,173.104,19.961,12.373
17292,170.701,19.22,12.003
17325,167.84,18.795,12.018
17358,165.685,18.435,11.926
17391,164.464,18.348,11.853
17425,163.886,18.454,11.885
17458,163.798,18.527,11.935
17491,163.871,18.714,12.025
17525,163.789,19.066,12.151
17558,163.392,19.251,12.229
17591,162.584,19.169,12.154
17625,161.775,19.206,12.12
17658,161.451,19.5,12.26
17691,161.449,19.557,12.293
17725,161.809,19.908,12.488
17758,162.298,20.575,12.857
17791,162.663,21.258,13.172
17825,162.696,21.516,13.222
17858,162.81,21.781,13.32
17891,163.085,22.209,13.525
17925,163.094,22.522,13.661
17958,162.771,22.252,13.396
17991,162.748,22.143,13.365
18024,162.321,21.518,13.084
18058,162.331,20.959,13.119
18091,163.155,20.795,13.439
18124,163.516,20.489,13.54
18158,162.752,19.992,13.434
18191,161.574,19.446,13.272
18224,161.679,19.816,13.789
18258,162.106,20.45,14.377
18291,162.412,20.905,14.69
18324,163.333,21.412,14.987
18358,163.758,21.635,15.031
18391,163.636,21.61,14.93
18424,163.492,21.613,14.871
18458,163.127,21.446,14.71
18491,162.912,21.517,14.723
18524,163.093,21.873,14.965
18558,163.438,22.19,15.134
18591,163.847,22.445,15.253
18624,163.822,22.3,15.103
18657,163.284,21.854,14.712
18691,163.241,21.966,14.792
18724,163.541,22.404,15.101
18757,163.553,22.726,15.219
18791,163.59,22.983,15.315
18824,163.827,23.237,15.413
18857,164.155,23.495,15.503
18891,164.349,23.671,15.51
18924,164.623,23.916,15.56
18957,165.01,24.22,15.671
18991,164.139,23.667,15.144
19024,162.356,22.761,14.577
19057,160.966,22.409,14.51
19091,160.456,22.472,14.575
19124,161.193,23.141,15.037
19157,161.666,23.399,15.183
19191,161.701,23.379,15.116
19224,161.836,23.484,15.113
19257,161.881,23.613,15.151
19290,161.479,23.304,14.88
19324,161.221,23.095,14.723
19357,161.284,23.047,14.748
19390,161.235,22.519,14.445
19424,162.247,22.3,14.469
19457,163.596,22.06,14.459
19490,164.544,22.134,14.573
19524,165.451,22.434,14.765
19557,165.79,22.366,14.623
19590,165.709,22.276,14.478
19624,165.544,22.256,14.392
19657,165.38,22.224,14.289
19690,165.406,22.413,14.377
19724,165.397,22.723,14.525
19757,165.055,22.861,14.477
19790,164.93,23.056,14.507
19824,165.156,23.423,14.695
19857,165.347,23.626,14.766
19890,164.662,23.284,14.352
19924,163.227,22.729,13.854
19957,161.777,22.415,13.685
19990,161.127,22.366,13.721
20023,161.742,22.927,14.239
20057,162.501,23.27,14.524
20090,162.897,23.295,14.516
20123,163.403,23.511,14.651
20190,163.324,23.12,14.311
20223,163.066,22.905,14.169
20257,162.989,22.828,14.152
20290,162.881,22.754,14.141
20323,163.084,22.854,14.235
20357,163.417,22.917,14.304
20390,163.505,22.928,14.298
20423,163.724,23.032,14.359
20457,163.93,23.112,14.401
20490,164.053,23.076,14.355
20523,164.247,23.047,14.341
20557,164.391,23.041,14.352
20590,164.811,23.202,14.489
20623,164.946,23.163,14.428
20656,165.158,23.25,14.467
20690,165.288,23.309,14.487
20723,165.544,23.352,14.531
20756,165.778,23.453,14.583
20790,166.112,23.551,14.644
20823,164.839,22.667,13.915
20856,163.391,22.056,13.563
20890,163.188,22.208,13.797
20923,163.405,22.536,14.104
20956,163.94,22.992,14.463
20990,164.608,23.268,14.647
21023,165.369,23.607,14.863
21056,165.62,23.65,14.824
21090,165.401,23.41,14.565
21123,165.195,23.312,14.491
21156,164.88,23.195,14.395
21190,164.785,23.048,14.348
21223,164.975,23.111,14.437
21256,165.46,23.31,14.614
21289,165.988,23.607,14.817
21323,166.178,23.616,14.781
21356,166.598,23.841,14.905
21389,166.812,23.846,14.88
21423,166.807,23.667,14.754
21456,166.827,23.629,14.722
21489,167.178,24.024,15.012
21523,167.203,24.156,15.013
21556,167.245,24.077,14.943
21589,167.472,24.1,14.967
21623,167.529,24.121,14.966
21656,167.799,24.299,15.086
21689,168.169,24.406,15.138
21723,168.538,24.401,15.146
21756,167.754,23.812,14.651
21789,165.777,22.787,14.103
21823,164.565,22.386,14.062
21856,164.607,22.601,14.284
21889,165.378,23.133,14.727
21922,165.673,23.369,14.868
21956,165.949,23.558,14.972
21989,165.974,23.528,14.892
22022,166.093,23.608,14.942
22056,165.673,23.243,14.655
22089,165.317,22.917,14.453
22122,165.376,22.901,14.535
22156,165.409,22.893,14.579
22189,165.561,23.027,14.707
22222,165.883,23.157,14.803
22256,166.481,23.402,14.997
22289,166.455,23.271,14.846
22322,166.565,23.341,14.862
22356,166.791,23.492,14.945
22389,166.801,23.377,14.842
22422,166.776,23.388,14.817
22456,166.947,23.534,14.904
22489,166.79,23.427,14.807
22522,166.693,23.401,14.763
22555,166.798,23.511,14.861
22589,167.176,23.375,14.862
22622,167.448,23.141,14.763
22655,167.987,23.281,14.926
22689,168.731,23.522,15.138
22722,168.161,22.888,14.631
22755,166.314,21.819,13.963
22789,165.271,21.507,13.904
22822,165.569,21.998,14.362
22855,166.169,22.487,14.767
22889,166.701,22.753,14.955
22922,166.995,22.878,15.017
22955,167.057,22.936,14.979
22989,167.15,22.94,14.961
23022,167.017,22.693,14.781
23055,166.866,22.605,14.746
23089,166.695,22.511,14.706
23122,167.095,22.625,14.876
23155,167.655,22.746,15.0
23188,167.708,22.481,14.807
23222,168.013,22.582,14.878
23255,168.546,22.87,15.088
23288,168.745,22.94,15.083
23322,168.753,23.013,15.058
23355,169.016,23.224,15.161
23388,169.135,23.25,15.142
23422,169.111,23.219,15.082
23455,169.097,23.284,15.101
23488,169.045,23.233,15.048
23522,168.928,23.157,14.953
23555,169.093,23.31,15.057
23588,169.286,23.443,15.134
23622,169.688,23.518,15.191
23655,169.565,23.365,15.032
23688,167.738,22.273,14.252
23722,166.261,21.718,14.09
23755,165.727,21.688,14.169
23788,166.195,22.161,14.603
23821,166.117,22.148,14.598
23855,165.917,22.037,14.476
23888,165.885,22.121,14.541
23921,165.79,22.217,14.572
23955,165.396,21.99,14.379
23988,165.223,21.869,14.314
24021,165.376,21.985,14.439
24055,165.401,21.867,14.394
24088,165.738,22.021,14.528
24121,166.096,22.137,14.614
24155,166.153,21.985,14.499
24188,166.335,21.963,14.47
24221,166.738,22.082,14.57
24255,166.775,21.842,14.367
24288,166.595,21.662,14.22
24321,166.646,21.794,14.348
24355,166.412,21.744,14.29
24388,166.089,21.587,14.161
24421,166.651,22.031,14.535
24455,166.802,22.049,14.518
24488,167.132,22.178,14.618
24521,167.926,22.468,14.843
24554,168.255,22.277,14.664
24588,167.349,21.326,13.909
24621,165.893,20.437,13.362
24654,165.156,20.123,13.274
24688,165.474,20.288,13.527
24721,166.207,20.766,13.946
24754,166.821,21.162,14.246
24788,166.62,21.014,14.044
24821,166.885,21.207,14.177
24854,166.737,21.046,14.022
24888,166.328,20.853,13.863
24921,166.167,20.761,13.837
24954,166.06,20.716,13.847
24988,166.209,20.877,13.999
25021,166.481,21.053,14.15
25054,166.748,21.137,14.208
25088,166.679,21.027,14.091
25121,167.062,21.401,14.355
25154,167.291,21.564,14.416
25187,167.382,21.542,14.336
25221,167.516,21.586,14.371
25254,167.564,21.595,14.359
25287,167.854,21.67,14.418
25321,168.045,21.677,14.424
25354,168.155,21.808,14.483
25387,168.288,21.943,14.57
25421,168.474,22.08,14.649
25454,168.553,22.105,14.619
25487,168.233,21.984,14.466
25521,166.877,21.198,13.862
25554,165.481,20.616,13.554
25587,165.155,20.679,13.707
25621,165.557,21.146,14.178
25654,165.766,21.344,14.332
25687,165.85,21.328,14.316
25721,166.138,21.357,14.347
25754,166.504,21.48,14.433
25787,166.316,21.124,14.137
25820,165.827,20.614,13.747
25854,166.028,20.704,13.909
25887,166.327,21.131,14.267
25920,166.086,21.362,14.402
25954,166.007,21.474,14.457
25987,165.906,21.354,14.357
26020,165.876,21.475,14.423
26054,166.011,21.653,14.536
26087,165.961,21.609,14.474
26120,165.82,21.503,14.374
26154,166.045,21.564,14.448
26187,166.24,21.568,14.451
26220,166.539,21.647,14.504
26254,166.896,21.704,14.577
26287,167.166,21.766,14.592
26320,167.383,21.642,14.529
26354,167.687,21.58,14.488
26387,167.639,21.431,14.37
26420,166.277,20.51,13.684
26453,165.555,20.328,13.668
26487,165.464,20.656,14.03
26520,165.909,20.996,14.371
26553,166.286,21.245,14.559
26587,166.299,21.328,14.54
26620,166.486,21.619,14.724
26653,166.695,21.658,14.717
26687,166.634,21.501,14.569
26720,166.583,21.392,14.496
26753,166.485,21.221,14.397
26787,166.676,21.166,14.414
26820,166.998,21.206,14.477
26853,167.349,21.473,14.697
26887,167.648,21.594,14.746
26920,167.929,21.631,14.746
26953,168.364,21.816,14.866
26987,168.837,22.045,14.987
27020,168.704,21.861,14.776
27053,168.403,21.518,14.481
27086,168.578,21.507,14.506
27120,168.839,21.649,14.615
27153,169.013,21.659,14.63
27186,169.515,21.899,14.802
27220,169.521,21.763,14.648
27253,168.8,21.289,14.257
27286,167.665,20.657,13.835
27320,166.771,20.282,13.686
27353,166.716,20.544,14.015
27386,167.133,20.97,14.405
27420,167.644,21.313,14.672
27453,167.986,21.419,14.725
27486,168.166,21.411,14.669
27520,168.205,21.362,14.599
27553,168.035,21.313,14.522
27586,167.703,21.342,14.51
27620,167.47,21.798,14.741
27653,166.922,22.158,14.872
27686,166.472,22.266,14.853
27719,166.703,22.672,15.128
27753,166.715,22.707,15.104
27786,166.818,22.679,15.079
27819,167.159,22.732,15.106
27853,167.424,22.794,15.155
27886,167.528,22.767,15.126
27919,167.752,22.755,15.146
27953,168.113,22.887,15.236
27986,168.211,22.865,15.185
28019,167.811,22.458,14.867
28053,166.728,21.711,14.386
28086,165.729,21.222,14.157
28119,165.269,21.176,14.243
28153,165.509,21.527,14.614
28186,166.101,21.91,14.94
28219,166.426,22.038,14.994
28253,166.91,22.283,15.127
28286,166.863,22.069,14.903
28319,166.534,21.771,14.648
28353,166.14,21.51,14.468
28386,165.942,21.38,14.429
28419,166.242,21.504,14.589
28452,166.442,21.531,14.63
28486,166.581,21.556,14.641
28519,167.026,21.781,14.796
28552,167.336,21.858,14.802
28586,167.587,21.955,14.827
28619,167.882,22.155,14.906
28652,168.197,22.331,14.983
28686,168.247,22.216,14.85
28719,168.143,22.042,14.7
28752,167.126,21.336,14.182
28786,166.123,20.928,13.986
28819,165.761,21.039,14.156
28852,166.088,21.472,14.559
28886,166.605,21.738,14.782
28919,167.281,22.056,15.005
28952,167.866,22.28,15.125
28986,168.1,22.247,15.045
29019,168.173,22.143,14.922
29052,167.938,21.887,14.725
29085,167.761,21.797,14.667
29119,167.854,21.85,14.735
29152,168.235,22.09,14.919
29185,168.596,22.271,15.006
29219,168.783,22.258,14.973
29252,168.997,22.327,14.955
29284,169.49,22.648,15.165
29319,169.696,22.664,15.122
29352,169.708,22.576,15.009
29385,169.573,22.501,14.915
29419,168.473,21.782,14.387
29452,167.19,21.149,14.037
29485,166.79,21.281,14.241
29519,167.18,21.79,14.709
29552,167.626,22.096,14.933
29585,168.218,22.435,15.147
29619,168.683,22.697,15.27
29652,168.753,22.715,15.191
29685,168.405,22.621,15.002
29718,168.356,23.139,15.253
29752,168.047,23.618,15.433
29784,167.821,24.036,15.558
29818,167.921,24.683,15.85
29852,168.23,25.725,16.31
29885,168.16,26.616,16.588
29918,168.071,26.977,16.618
29952,168.034,27.245,16.635
29985,168.082,27.525,16.72
30017,168.166,27.588,16.677
30052,168.115,27.664,16.66
30085,168.123,27.889,16.738
30118,168.367,28.153,16.85
30152,167.756,27.692,16.447
30185,166.573,27.116,15.98
30218,165.765,26.903,15.882
30252,165.804,26.738,15.882
30284,166.532,26.938,16.116
30318,167.379,27.616,16.547
30351,167.884,28.594,16.966
30385,168.442,30.146,17.428
30418,169.434,32.515,18.042
30451,171.602,36.037,18.867
30485,173.389,38.709,19.623
30517,173.285,38.681,19.645
30551,172.649,38.002,19.508
30585,172.739,38.398,19.624
30618,173.384,39.409,19.967
30651,173.593,39.838,20.091
30685,173.714,40.346,20.202
30718,174.525,41.779,20.681
30750,175.115,42.716,21.016
30784,175.675,43.484,21.244
30818,175.918,43.768,21.337
30851,175.98,43.873,21.382
30885,175.824,43.707,21.314
30918,175.617,43.303,21.135
30951,175.436,43.106,21.027
30983,176.426,44.447,21.643
31017,177.24,45.598,22.099
31051,177.206,45.235,21.859
31084,177.295,45.055,21.718
31118,177.066,44.564,21.478
