time,R,G,B
0,238.124,0.0,0.0
34,238.36,0.0,0.0
67,238.671,0.0,0.0
85,238.958,0.0,0.0
134,239.155,0.0,0.0
152,239.268,0.0,0.0
185,239.303,0.0,0.0
219,238.308,0.0,0.0
253,236.74,0.0,0.0
286,236.472,0.0,0.0
319,236.555,0.0,0.0
357,236.768,0.0,0.0
387,237.076,0.0,0.0
420,237.483,0.0,0.0
455,237.795,0.0,0.0
505,237.75,0.0,0.0
523,237.489,0.0,0.0
556,237.406,0.0,0.0
589,237.47,0.0,0.0
622,237.666,0.0,0.0
656,237.965,0.0,0.0
690,238.241,0.0,0.0
723,238.564,0.0,0.0
773,238.625,0.0,0.0
790,238.611,0.0,0.0
824,238.565,0.0,0.0
858,238.541,0.0,0.0
894,238.514,0.0,0.0
925,237.749,0.0,0.0
960,236.635,0.0,0.0
993,236.254,0.0,0.0
1027,236.269,0.0,0.0
1061,236.355,0.0,0.0
1094,236.584,0.0,0.0
1127,236.947,0.0,0.0
1161,237.251,0.0,0.0
1195,237.341,0.0,0.0
1228,237.232,0.0,0.0
1256,237.149,0.0,0.0
1296,237.21,0.0,0.0
1329,237.321,0.0,0.0
1362,237.58,0.0,0.0
1390,237.838,0.0,0.0
1425,238.107,0.0,0.0
1464,238.321,0.0,0.0
1497,238.455,0.0,0.0
1546,238.576,0.0,0.0
1554,238.67,0.0,0.0
1599,238.792,0.0,0.0
1631,238.792,0.0,0.0
1665,237.824,0.0,0.0
1701,236.754,0.0,0.0
1729,236.483,0.0,0.0
1761,236.583,0.0,0.0
1802,236.789,0.0,0.0
1823,237.092,0.0,0.0
1851,237.53,0.0,0.0
1885,237.713,0.0,0.0
1919,237.624,0.0,0.0
1953,237.366,0.0,0.0
1986,237.321,0.0,0.0
2037,237.476,0.0,0.0
2052,237.726,0.0,0.0
2087,238.017,0.0,0.0
2120,238.278,0.0,0.0
2154,238.595,0.0,0.0
2188,238.889,0.0,0.0
2222,239.094,0.0,0.0
2253,239.233,0.0,0.0
2316,239.372,0.0,0.0
2322,239.572,0.0,0.0
2358,239.798,0.0,0.0
2390,239.702,0.0,0.0
2423,238.303,0.0,0.0
2459,237.193,0.0,0.0
2509,237.045,0.0,0.0
2519,237.31,0.0,0.0
2560,237.803,0.0,0.0
2591,238.28,0.0,0.0
2627,239.015,0.0,0.0
2667,239.154,0.0,0.0
2701,238.998,0.0,0.0
2724,238.685,0.0,0.0
2783,238.495,0.0,0.0
2796,238.606,0.0,0.0
2824,238.866,0.0,0.0
2864,239.122,0.0,0.0
2906,239.423,0.0,0.0
2924,239.701,0.0,0.0
2972,239.858,0.0,0.0
2991,239.992,0.0,0.0
3036,240.176,0.0,0.0
3090,240.317,0.0,0.0
3094,240.421,0.0,0.0
3134,240.503,0.0,0.0
3169,240.31,0.0,0.0
3189,238.889,0.0,0.0
3262,237.549,0.0,0.0
3301,237.638,0.0,0.0
3336,237.989,0.0,0.0
3367,238.823,0.0,0.0
3401,239.406,0.0,0.0
3435,239.453,0.0,0.0
3460,239.188,0.0,0.0
3506,239.018,0.0,0.0
3534,239.121,0.0,0.0
3573,239.318,0.0,0.0
3588,239.579,0.0,0.0
3623,239.86,0.0,0.0
3662,240.177,0.0,0.0
3711,240.499,0.0,0.0
3730,240.598,0.0,0.0
3760,240.757,0.0,0.0
3790,240.856,0.0,0.0
3822,240.936,0.0,0.0
3860,240.945,0.0,0.0
3892,240.471,0.0,0.0
3940,238.749,0.0,0.0
3959,237.773,0.0,0.0
3993,237.68,0.0,0.0
4026,237.941,0.0,0.0
4073,238.305,0.0,0.0
4085,239.134,0.0,0.0
4123,239.664,0.0,0.0
4156,239.687,0.0,0.0
4190,239.445,0.0,0.0
4227,239.197,0.0,0.0
4253,239.239,0.0,0.0
4310,239.445,0.0,0.0
4327,239.7,0.0,0.0
4360,239.971,0.0,0.0
4396,240.206,0.0,0.0
4428,240.359,0.0,0.0
4452,240.545,0.0,0.0
4498,240.702,0.0,0.0
4528,240.721,0.0,0.0
4552,240.707,0.0,0.0
4588,240.24,0.0,0.0
4635,238.441,0.0,0.0
4655,237.28,0.0,0.0
4704,237.147,0.0,0.0
4731,237.395,0.0,0.0
4762,237.667,0.0,0.0
4801,238.066,0.0,0.0
4833,238.708,0.0,0.0
4856,238.736,0.0,0.0
4901,238.368,0.0,0.0
4933,238.013,0.0,0.0
4967,237.919,0.0,0.0
4984,238.015,0.0,0.0
5038,238.151,0.0,0.0
5058,238.429,0.0,0.0
5088,238.756,0.0,0.0
5121,239.094,0.0,0.0
5172,239.331,0.0,0.0
5192,239.465,0.0,0.0
5220,239.615,0.0,0.0
5255,239.709,0.0,0.0
5293,239.132,0.0,0.0
5324,237.37,0.0,0.0
5364,236.621,0.0,0.0
5387,236.464,0.0,0.0
5426,236.565,0.0,0.0
5472,236.829,0.0,0.0
5502,237.167,0.0,0.0
5521,237.473,0.0,0.0
5556,237.374,0.0,0.0
5587,237.072,0.0,0.0
5627,237.022,0.0,0.0
5655,237.072,0.0,0.0
5691,237.306,0.0,0.0
5724,237.613,0.0,0.0
5776,237.862,0.0,0.0
5801,238.129,0.0,0.0
5860,238.288,0.0,0.0
5876,238.407,0.0,0.0
5914,238.502,0.0,0.0
5952,238.629,0.0,0.0
5981,238.732,0.0,0.0
6010,238.426,0.0,0.0
6044,237.089,0.0,0.0
6091,236.361,0.0,0.0
6100,236.172,0.0,0.0
6128,236.214,0.0,0.0
6163,236.374,0.0,0.0
6185,236.672,0.0,0.0
6229,237.002,0.0,0.0
6267,237.038,0.0,0.0
6288,236.741,0.0,0.0
6329,236.647,0.0,0.0
6363,236.709,0.0,0.0
6387,236.851,0.0,0.0
6432,237.102,0.0,0.0
6454,237.349,0.0,0.0
6491,237.514,0.0,0.0
6531,237.607,0.0,0.0
6556,237.712,0.0,0.0
6603,237.703,0.0,0.0
6627,237.81,0.0,0.0
6664,237.903,0.0,0.0
6702,238.007,0.0,0.0
6722,237.981,0.0,0.0
6758,237.101,0.0,0.0
6802,236.435,0.0,0.0
6824,236.096,0.0,0.0
6867,236.177,0.0,0.0
6891,236.356,0.0,0.0
6936,236.667,0.0,0.0
6966,236.981,0.0,0.0
6991,236.965,0.0,0.0
7017,236.696,0.0,0.0
7059,236.592,0.0,0.0
