time,R,G,B
3992,241.879,51.576,22.083
4020,241.932,51.981,22.097
4034,241.997,52.479,22.085
4069,242.069,52.954,22.092
4101,242.128,53.419,22.025
4136,242.218,53.959,22.118
4169,242.265,54.492,22.178
4219,242.387,55.055,22.195
4257,242.421,55.592,22.125
4284,242.478,56.166,22.19
4321,242.506,56.749,22.272
4366,242.617,57.379,22.268
4412,242.662,57.934,22.189
4442,242.032,55.322,22.166
4466,241.856,52.567,22.247
4553,241.856,54.204,22.085
4588,242.031,53.482,22.149
4622,241.986,52.339,22.202
4664,241.935,52.37,22.065
4704,241.899,52.365,22.156
4755,241.851,52.05,22.137
4780,241.986,52.269,22.094
4820,241.943,52.403,22.061
4866,241.899,52.365,22.156
4954,242.085,53.318,22.237
4985,242.193,53.883,22.292
5062,242.288,54.554,22.199
5081,242.448,55.205,22.325
5102,242.426,55.662,22.194
5145,242.464,56.18,22.179
5174,242.471,56.713,22.152
5222,242.486,57.227,22.191
5261,242.555,57.801,22.197
5292,242.656,58.381,22.12
5348,242.768,58.998,22.128
5372,242.861,59.648,22.146
5410,242.612,59.146,22.111
5441,242.232,56.953,22.14
5489,242.099,54.836,22.101
5523,242.094,53.98,22.206
5547,242.067,53.811,22.347
5593,242.103,53.906,22.374
5630,242.157,54.161,22.385
5677,242.174,54.481,22.363
5709,242.126,54.564,22.306
5731,242.174,54.457,22.156
5808,242.239,54.981,22.161
5847,242.314,55.464,22.2
5883,242.381,56.158,22.245
5931,242.42,56.7,22.243
5976,242.404,57.122,22.213
6008,242.457,57.58,22.21
6042,242.551,58.062,22.3
6106,242.768,59.108,22.303
6152,242.844,59.736,22.228
6215,242.959,60.503,22.312
6245,242.976,61.126,22.204
6285,242.835,61.058,22.261
6368,242.034,56.131,22.388
6378,241.89,54.394,22.266
6411,241.856,53.746,22.318
6442,241.785,53.459,22.274
6499,241.919,53.289,22.292
6527,241.907,53.397,22.236
6579,241.908,53.456,22.222
6626,241.92,53.457,22.244
6678,241.939,53.671,22.173
6691,241.939,53.671,22.173
6710,242.066,54.155,22.232
6742,242.133,54.695,22.235
6828,242.145,55.166,22.243
6860,242.166,55.711,22.211
6921,242.216,56.196,22.115
6925,242.272,56.719,22.142
6938,242.371,57.3,22.318
6967,242.435,57.801,22.249
6992,242.499,58.329,22.239
7043,242.576,58.839,22.155
7084,242.71,59.428,22.14
7118,242.691,59.815,22.085
7142,242.326,58.555,22.099
7202,241.933,55.728,22.124
7219,241.685,53.492,22.212
7280,241.584,52.558,22.211
7309,241.556,52.255,22.218
7343,241.534,52.05,22.236
7379,241.6,51.953,22.182
7403,241.651,52.182,22.184
7454,241.665,52.345,22.245
7479,241.717,52.462,22.262
7511,241.767,52.653,22.2
7578,241.854,53.079,22.172
7616,241.947,53.633,22.193
7656,241.992,54.23,22.155
7732,242.124,55.43,22.167
7752,242.231,56.055,22.153
7784,242.256,56.569,22.205
7816,242.342,57.199,22.249
7863,242.379,57.691,22.163
7901,242.448,58.165,22.156
7946,242.584,58.793,22.175
7981,242.745,59.608,22.15
8018,242.699,59.785,22.151
8043,242.194,57.783,22.055
8078,241.878,55.117,22.083
8177,241.706,53.248,22.247
8257,241.711,53.201,22.222
8289,241.823,53.436,22.116
8331,241.904,53.568,22.156
8380,241.909,53.535,22.176
8413,241.924,53.628,22.097
8452,241.971,53.96,22.157
8467,242.058,54.444,22.14
8493,242.132,54.994,22.03
8529,242.183,55.485,22.057
8569,242.236,56.012,22.128
8599,242.277,56.462,22.11
8647,242.311,56.944,22.183
8685,242.445,57.358,22.214
8716,242.521,57.685,22.269
8770,242.617,58.003,22.291
8818,242.683,58.306,22.27
8849,242.63,58.385,22.186
8886,242.275,56.711,22.192
8904,241.95,53.48,22.228
8953,241.661,50.983,22.197
8986,241.605,49.735,22.165
9039,241.63,49.123,22.185
9044,241.68,48.805,22.244
9096,241.692,48.728,22.259
9144,241.668,48.606,22.203
9200,241.723,48.175,22.09
9201,241.612,47.818,21.996
9247,241.666,47.616,21.924
9286,241.613,47.506,21.909
9326,241.653,47.545,21.924
9350,241.677,47.563,21.847
9386,241.708,47.543,21.866
9423,241.698,47.486,21.864
9463,241.716,47.499,21.874
9497,241.693,47.466,21.821
9539,241.713,47.399,21.839
9563,241.709,47.416,21.788
9598,241.759,47.556,21.771
9635,241.768,47.709,21.739
9683,241.614,47.584,21.64
9713,241.058,45.815,21.489
9764,240.6,43.136,21.296
9813,240.274,41.172,21.2
9893,240.118,39.758,21.218
9911,240.0,39.455,21.152
9948,240.029,39.193,21.015
9981,240.0,39.212,20.891
10014,240.184,39.325,20.901
10049,240.287,39.692,21.011
10089,240.37,40.029,20.957
10142,240.358,40.294,20.987
10169,240.7,40.944,21.059
10231,240.966,42.001,21.057
10232,241.053,42.601,21.027
10286,241.045,43.0,21.088
10316,241.09,43.357,21.117
10353,241.282,43.86,21.221
10384,241.384,44.347,21.202
10434,241.381,44.74,21.323
10467,241.506,45.136,21.351
10499,241.761,45.82,21.381
10532,241.966,46.616,21.481
10566,242.237,47.515,21.68
10615,241.999,47.089,21.656
10650,241.756,45.845,21.693
10684,241.759,45.033,21.734
10733,241.779,45.009,21.762
10771,241.797,45.272,21.76
10813,241.908,45.565,21.738
10849,242.009,46.132,21.776
10877,242.205,46.855,21.803
10918,242.274,47.426,21.783
10943,242.339,47.935,21.832
10983,242.466,48.53,21.809
11016,242.632,49.339,21.91
11051,242.796,50.322,21.93
11100,242.96,51.492,22.011
11151,243.117,52.825,21.975
11212,243.636,56.226,21.939
11268,243.731,57.945,21.893
11293,243.964,59.849,21.837
11319,244.264,61.816,21.744
11358,244.435,63.643,21.63
11405,244.679,65.702,21.635
11437,244.989,67.586,21.632
11464,244.927,68.866,21.571
11503,244.594,68.353,21.484
11552,244.458,68.0,21.475
11585,244.579,68.213,21.568
11618,244.71,68.566,21.867
11655,244.863,68.619,21.981
11687,244.993,68.385,22.25
11735,244.95,67.84,22.267
11769,244.916,67.196,22.27
11804,244.883,66.762,22.297
11855,245.001,66.441,22.445
11886,245.092,66.53,22.444
11917,245.167,66.61,22.314
11955,245.106,66.529,22.307
11986,245.107,66.489,22.352
12039,245.12,66.517,22.245
12061,245.112,66.581,22.226
12105,245.079,66.452,22.195
12136,245.023,66.504,22.219
12184,244.955,66.197,22.219
12221,244.985,66.221,22.17
12256,244.88,66.025,22.155
12290,244.655,65.313,22.186
12318,244.27,63.202,22.174
12371,244.08,61.23,22.115
12405,243.822,59.861,22.182
12437,243.768,59.075,22.183
12473,243.762,58.749,22.137
12505,243.908,58.904,22.174
12555,243.825,58.746,22.084
12588,243.858,58.712,22.002
12615,243.839,58.712,21.981
12654,243.781,58.754,21.93
12705,243.805,58.964,21.915
12729,243.892,59.329,21.963
12772,243.928,59.641,21.959
12822,244.053,60.08,21.871
12857,244.172,60.511,21.853
12902,244.967,62.178,22.21
12914,245.37,64.512,22.145
12965,245.911,67.715,22.071
13006,246.327,70.237,22.131
13030,246.413,71.864,22.151
13078,246.27,72.335,22.075
13106,245.854,71.433,21.919
13143,245.635,69.992,21.925
13173,245.44,69.24,22.011
13225,245.345,69.026,21.976
13253,245.266,68.827,22.011
13302,245.331,69.123,22.068
13339,245.325,69.545,21.971
13365,245.275,69.83,21.899
13424,245.267,69.901,21.887
13459,245.25,70.032,21.752
13482,245.247,70.507,21.742
13524,245.265,70.921,21.671
13569,245.32,71.472,21.664
13590,245.384,72.008,21.684
13622,245.445,72.536,21.601
13680,245.429,72.787,21.658
13713,245.405,73.012,21.645
13743,245.42,73.252,21.583
13766,245.445,73.628,21.477
13808,245.597,74.561,21.467
13866,245.603,75.536,21.382
13922,244.988,73.839,21.159
13957,244.782,72.561,21.136
14009,244.707,72.13,21.4
14041,244.587,71.777,21.346
14074,244.593,71.829,21.353
14111,244.671,72.323,21.266
14149,244.837,73.172,21.089
14216,244.895,73.771,21.127
14228,244.906,74.022,21.143
14257,245.006,74.62,21.115
14291,245.011,75.507,21.052
14333,245.04,76.128,21.032
14375,245.145,76.473,21.103
14418,245.279,77.086,21.144
14450,245.361,77.625,21.116
14491,245.465,78.103,21.105
14527,245.558,78.758,21.053
14577,245.611,79.342,20.975
14608,245.716,79.956,20.856
14633,245.77,80.563,20.934
14675,245.745,80.623,20.937
14711,245.679,80.732,20.909
14742,245.415,79.97,20.859
14775,245.156,78.632,20.805
14824,244.934,77.392,20.799
14858,244.924,77.081,20.908
14904,245.006,77.462,20.902
14952,245.135,78.027,20.886
14971,245.235,78.665,20.753
15028,245.408,79.761,20.853
15089,245.575,81.46,20.621
15128,245.65,81.792,20.683
15171,245.647,81.919,20.662
15219,245.56,81.733,20.832
15252,245.522,81.16,20.959
15317,245.498,80.458,21.1
15342,245.414,79.714,21.136
15391,245.309,78.861,21.141
15422,245.188,77.742,21.007
15483,245.115,77.429,21.013
15524,244.262,74.139,21.354
15556,245.017,76.831,21.169
15588,244.129,71.149,21.369
15612,244.457,72.574,21.166
15639,244.243,70.571,21.314
15689,244.173,69.807,21.4
15711,244.129,69.417,21.421
16324,243.631,67.511,21.246
16624,243.721,67.887,21.066
16631,243.746,68.212,21.034
16657,243.78,68.992,20.991
16670,244.091,71.316,20.875
16691,243.908,71.381,20.802
16712,243.369,69.152,20.836
16717,243.042,66.785,20.954
16803,242.934,64.889,20.925
16820,243.369,69.152,20.836
16863,243.042,66.785,20.954
16894,243.012,65.505,20.992
16906,242.934,64.889,20.925
16978,242.917,64.587,21.019
16997,242.978,64.388,20.997
17018,243.031,64.853,20.955
17066,243.032,64.855,20.904
17117,243.068,64.889,20.862
17136,243.268,65.92,20.932
17181,243.268,65.92,20.932
17208,243.29,66.632,20.882
17250,243.34,67.127,20.893
17284,243.369,66.809,20.804
17464,243.429,66.806,20.904
17483,243.438,67.14,20.835
17485,243.346,68.355,20.769
17515,243.588,70.106,20.843
17552,243.671,70.609,20.757
17615,243.757,71.214,20.732
17648,243.712,71.481,20.702
17660,243.33,70.008,20.643
17689,242.961,67.996,20.725
17725,242.898,66.8,20.757
17766,242.844,66.38,20.793
17799,242.891,66.262,20.849
17857,242.923,66.299,20.845
17876,242.898,66.8,20.757
17942,242.891,66.262,20.849
18006,242.923,66.299,20.845
18035,242.898,66.8,20.757
18069,242.844,66.38,20.793
18103,242.891,66.262,20.849
18134,242.923,66.299,20.845
18170,242.898,66.8,20.757
18221,242.844,66.38,20.793
18243,242.891,66.262,20.849
18302,242.923,66.299,20.845
18465,242.988,66.848,20.794
18531,243.077,67.542,20.662
18538,243.213,68.146,20.606
18586,243.264,68.677,20.662
18649,243.319,69.222,20.656
18671,243.413,69.747,20.655
18708,243.499,70.274,20.554
18728,243.569,70.839,20.499
18773,243.643,71.512,20.553
18813,243.714,72.043,20.576
18838,243.745,72.61,20.563
18880,243.724,73.098,20.508
18913,243.615,73.162,20.519
18982,243.285,71.39,20.523
18989,243.032,69.273,20.654
19039,242.951,68.308,20.759
19102,242.975,68.252,20.759
19103,242.975,68.252,20.759
19139,243.048,68.294,20.711
19194,243.091,68.592,20.706
19243,243.125,68.762,20.571
19275,243.137,68.837,20.58
19310,243.177,69.062,20.661
19339,243.248,69.498,20.67
19367,243.324,69.972,20.792
19405,243.371,70.543,20.77
19439,243.458,71.047,20.775
19477,243.55,71.623,20.617
19544,243.545,71.97,20.62
19596,243.537,72.681,20.631
19617,243.562,73.136,20.553
19679,243.613,73.614,20.524
19708,243.654,74.04,20.554
19743,243.373,73.173,20.567
19822,243.057,70.142,20.751
19861,243.069,69.884,20.743
19915,243.084,70.069,20.771
19931,243.225,70.55,20.823
19983,243.274,71.122,20.787
20010,243.26,71.415,20.759
20039,243.308,71.761,20.697
20076,243.429,72.387,20.545
20108,243.493,73.127,20.539
20155,243.594,73.851,20.488
20195,243.745,74.569,20.489
20226,243.889,75.349,20.486
20247,243.929,75.953,20.482
20298,243.935,76.346,20.409
20346,243.946,76.699,20.403
20376,244.006,77.16,20.372
20420,243.992,77.606,20.355
20459,243.71,76.96,20.276
20497,243.395,74.993,20.319
20524,243.171,73.542,20.356
20572,243.199,73.159,20.407
20588,243.213,73.231,20.384
20645,243.266,73.507,20.43
20684,243.406,74.07,20.442
20704,243.514,74.458,20.476
20776,243.467,74.559,20.417
20818,243.45,74.715,20.276
20838,243.543,74.938,20.348
20871,243.573,75.372,20.349
20895,243.662,75.941,20.332
20940,243.762,76.519,20.324
20963,243.86,77.067,20.275
21001,243.893,77.508,20.265
21043,243.928,77.914,20.269
21093,243.918,78.351,20.117
21121,243.913,78.713,20.152
21151,243.494,77.108,20.275
21194,243.15,74.624,20.298
21226,243.049,73.154,20.538
21294,242.984,72.614,20.569
21327,243.034,72.78,20.572
21358,243.047,73.04,20.545
21410,243.126,73.377,20.42
21444,243.223,73.632,20.438
21478,243.19,73.733,20.452
21511,243.3,74.15,20.36
21551,243.403,74.704,20.455
21594,243.453,75.195,20.436
21646,243.554,75.794,20.364
21671,243.57,76.309,20.294
21711,243.632,76.789,20.297
21745,243.68,77.266,20.226
21778,243.73,77.833,20.221
21811,243.649,78.055,20.232
21862,243.339,76.598,20.2
21896,242.97,74.126,20.366
21932,242.843,72.667,20.466
21961,242.822,72.391,20.544
21995,242.83,72.452,20.519
22046,242.955,72.702,20.433
22080,243.051,73.192,20.415
22111,243.045,73.357,20.395
22155,243.093,73.531,20.408
22195,243.129,73.78,20.393
22228,243.19,74.169,20.332
22264,243.283,74.705,20.351
22295,243.367,75.281,20.226
22344,243.408,75.794,20.243
22370,243.477,76.254,20.212
22412,243.495,76.705,20.185
22446,243.547,77.153,20.147
22497,243.641,77.716,20.256
22528,243.659,78.182,20.243
22562,243.416,77.696,20.114
22599,243.086,75.511,20.217
22682,242.826,72.647,20.435
22729,242.775,72.598,20.454
22767,242.822,72.807,20.481
22803,242.971,73.196,20.405
22835,243.009,73.56,20.363
22889,242.973,73.59,20.264
22912,242.975,73.592,20.273
22942,243.025,73.728,20.268
22965,243.08,74.126,20.279
23015,243.118,74.657,20.236
23048,243.138,75.08,20.189
23081,243.249,75.51,20.116
23115,243.36,76.021,20.098
23148,243.408,76.531,20.302
23198,243.456,76.969,20.218
23247,243.413,77.403,20.067
23261,243.286,77.287,19.991
23298,242.937,75.527,20.103
23348,242.641,73.348,20.164
23380,242.594,72.349,20.262
23413,242.574,72.159,20.223
23446,242.657,72.32,20.276
23497,242.773,72.757,20.33
23533,242.83,72.955,20.263
23581,242.813,72.969,20.214
23636,242.786,72.878,20.184
23651,242.837,73.014,20.255
23681,242.885,73.35,20.278
23716,242.953,73.822,20.237
23764,243.072,74.528,20.19
23790,243.17,75.232,20.198
23834,243.17,75.624,20.112
23875,243.231,76.024,20.037
23915,243.283,76.518,20.192
23931,243.341,77.001,20.169
23980,243.226,77.046,20.115
24015,242.928,75.55,20.11
24049,242.55,73.238,20.232
24082,242.347,71.701,20.291
24125,242.335,71.278,20.243
24165,242.343,71.25,20.244
24198,242.466,71.293,20.234
24232,242.485,71.505,20.214
24277,242.49,71.546,20.139
24317,242.427,71.369,20.122
24351,242.427,71.33,20.175
24384,242.45,71.427,20.148
24418,242.434,71.659,20.147
24468,242.493,72.039,20.088
24500,242.578,72.589,20.091
24536,242.663,73.068,20.06
24567,242.642,73.283,20.087
24627,242.675,73.496,20.069
24657,242.731,73.777,20.04
24684,242.758,74.139,20.11
24717,242.802,74.435,20.027
24750,242.644,74.073,20.051
24800,242.091,71.411,20.112
24843,241.84,68.662,20.172
24861,241.666,67.27,20.247
24902,241.622,66.653,20.281
24936,241.567,66.233,20.325
24985,241.584,66.074,20.28
25019,241.639,66.001,20.244
25052,241.618,65.927,20.267
25086,241.548,65.71,20.305
25136,241.513,65.559,20.296
25169,241.594,65.741,20.298
25202,241.653,66.093,20.357
25236,241.723,66.566,20.288
25287,241.76,66.928,20.247
25333,241.851,67.485,20.16
25360,241.987,67.989,20.183
25385,241.994,68.3,20.214
25427,242.019,68.603,20.168
25468,242.054,69.117,20.213
25502,242.164,69.696,20.228
25537,242.165,70.275,20.151
25569,242.009,70.148,20.132
25619,241.569,67.789,20.19
25658,241.033,64.726,20.166
25680,240.906,63.065,20.211
25721,240.889,62.296,20.272
25755,240.935,61.881,20.282
25805,240.907,61.811,20.216
25856,240.996,61.914,20.075
25888,241.02,62.089,20.098
25913,241.02,62.095,20.109
25953,241.041,62.282,20.05
25987,241.114,62.682,20.158
26021,241.16,63.181,20.142
26055,241.226,63.781,20.052
26104,241.276,64.385,20.031
26138,241.26,64.931,20.059
26171,241.342,65.48,20.026
26205,241.454,66.007,20.038
26254,241.565,66.535,20.049
26288,241.602,66.944,20.045
26322,241.673,67.358,20.038
26354,241.806,67.952,20.082
26396,241.846,68.503,20.045
26436,241.587,67.973,20.066
26469,240.998,65.431,20.103
26503,240.821,63.153,20.168
26537,240.812,62.219,20.198
26587,240.823,62.097,20.236
26622,240.81,62.112,20.194
26672,240.941,62.314,20.112
26697,241.072,62.815,20.179
26724,240.999,62.953,20.165
26765,240.974,63.0,20.152
26806,241.014,63.108,20.068
26966,241.147,64.515,20.089
26972,241.25,65.195,20.142
27017,241.306,65.78,20.063
27032,241.376,66.251,19.929
27073,241.462,66.756,19.995
27106,241.548,67.27,20.011
27140,241.642,67.791,19.994
27173,241.565,68.058,20.004
27206,241.226,66.946,19.921
27249,240.722,64.521,20.046
27291,240.644,62.89,20.102
27325,240.69,62.537,20.081
27383,240.722,62.681,20.12
27401,240.844,62.946,19.992
27442,240.972,63.568,19.992
27475,241.035,63.901,20.062
27524,241.022,63.975,20.047
27549,241.043,64.085,19.917
27590,241.086,64.409,19.891
27622,241.096,64.873,19.961
27673,241.213,65.483,19.973
27719,241.371,66.185,19.954
27749,241.507,66.888,20.021
27779,241.569,67.381,19.978
27816,241.695,67.844,19.958
27874,241.681,68.31,19.987
27897,241.637,68.467,19.947
27926,241.235,66.972,19.882
27962,240.717,64.169,19.982
28016,240.497,62.075,20.074
28034,240.464,61.329,20.122
28077,240.466,61.082,20.128
28111,240.466,61.033,20.14
28160,240.562,61.191,19.953
28178,240.59,61.36,19.953
28211,240.522,61.197,19.943
28260,240.513,61.202,19.909
28294,240.591,61.516,19.926
28328,240.69,61.94,19.97
28362,240.777,62.472,19.957
28402,240.822,62.868,19.95
28445,240.827,63.219,19.885
28478,240.876,63.59,19.901
28511,240.829,63.917,19.956
28562,240.907,64.338,19.908
28611,240.947,64.804,19.871
28624,240.586,63.41,19.841
28661,239.979,60.098,19.889
28717,239.647,57.459,20.009
28744,239.548,56.159,19.974
28779,239.553,55.533,20.04
28812,239.549,54.985,20.049
28844,239.582,54.93,20.03
28896,239.648,55.125,19.981
28929,239.603,55.14,20.016
28967,239.639,55.057,19.918
29006,239.727,55.372,19.939
29046,239.807,55.899,19.91
29079,239.858,56.402,19.973
29142,240.024,57.041,19.979
29153,240.126,57.696,20.02
29180,240.064,58.024,19.975
29229,240.112,58.445,19.94
29263,240.237,59.166,19.973
29297,240.326,59.799,19.904
29331,240.356,60.184,19.881
29370,239.972,59.059,19.836
29412,239.553,55.984,19.879
29445,239.301,53.632,19.944
29479,238.991,52.347,19.985
29529,238.936,51.654,20.052
29562,238.955,51.138,19.844
29596,239.087,51.22,19.849
29645,239.155,51.447,19.899
29680,239.078,51.424,19.847
29727,239.103,51.445,19.742
29747,239.215,51.766,19.769
29781,239.267,52.24,19.811
29814,239.438,52.943,19.841
29865,239.599,53.667,19.814
29899,239.752,54.436,19.794
29932,239.923,55.315,19.823
29964,240.085,56.109,19.836
30015,240.152,56.85,19.899
30047,240.259,57.657,19.882
30081,240.293,58.47,19.806
30124,240.112,58.338,19.767
30163,239.677,55.782,19.855
30196,239.199,52.864,19.839
30230,239.018,51.236,19.899
30263,238.991,50.612,19.908
30297,239.037,50.244,19.91
30347,239.158,50.308,19.992
30381,239.223,50.587,19.898
30413,239.24,50.854,19.945
30447,239.365,51.253,19.836
30497,239.539,51.819,19.943
30532,239.551,52.253,19.964
30565,239.662,52.859,19.956
30597,239.847,53.724,19.932
30649,240.001,54.53,19.879
30691,240.178,55.418,19.859
30711,240.448,56.447,19.936
30750,240.673,57.656,20.078
30802,240.672,58.542,20.0
30835,240.654,59.175,19.962
30867,240.584,59.143,20.015
30901,240.254,57.074,19.989
30935,240.029,55.027,20.043
30968,239.929,54.325,20.245
31017,240.027,54.408,20.294
31050,239.962,54.273,20.131
31084,239.97,54.249,20.106
31129,240.029,54.42,20.072
31167,240.044,54.547,20.117
31216,240.019,54.537,19.97
31233,240.083,54.799,20.001
31269,240.172,55.231,20.016
31320,240.308,55.854,20.021
31352,240.401,56.533,19.986
31385,240.491,57.207,20.016
31419,240.509,57.744,19.983
31459,240.648,58.484,20.066
31502,240.652,59.14,19.901
31536,240.598,59.577,19.8
31569,240.404,59.199,19.878
31602,240.067,56.896,19.905
31652,239.841,54.926,19.994
31686,239.736,54.094,20.02
31719,239.756,54.034,20.052
31764,239.876,54.288,20.09
31786,240.146,54.776,20.114
31836,240.196,55.208,19.986
31869,240.244,55.519,20.034
31903,240.245,55.658,20.01
31937,240.283,55.939,20.006
31987,240.393,56.484,20.036
32020,240.382,57.085,19.92
32054,240.441,57.716,19.878
32087,240.525,58.31,19.93
32140,240.619,58.988,19.929
32159,240.724,59.671,19.999
32204,240.788,60.234,19.956
32253,240.924,60.844,19.951
32287,241.091,61.55,19.998
32321,241.044,61.754,19.972
32354,240.535,60.035,19.936
32386,240.216,57.485,19.876
32421,240.266,56.244,20.054
32469,240.28,56.056,20.181
32504,240.262,56.177,20.174
32537,240.445,56.471,20.068
32572,240.482,56.893,20.078
32604,240.472,57.048,20.069
32656,240.497,57.072,20.03
32688,240.518,57.298,20.126
32721,240.58,57.73,20.124
32780,240.656,58.376,20.084
32827,240.721,58.969,20.092
32876,240.855,59.668,20.026
32885,240.957,60.295,20.038
32916,241.063,60.852,19.953
32969,241.196,61.405,19.98
33007,241.357,62.025,20.051
33053,241.45,62.63,20.012
33102,241.275,62.601,19.907
33125,240.778,60.598,19.944
33149,240.603,58.439,20.049
33169,240.558,57.384,20.102
33204,240.568,57.22,20.245
33255,240.652,57.456,20.293
33288,240.86,57.951,20.181
33323,240.918,58.304,20.198
33355,240.829,58.307,20.106
33388,240.853,58.405,20.08
33439,240.892,58.729,20.033
33472,240.962,59.181,20.085
33505,241.011,59.741,20.112
33539,241.126,60.382,20.171
33588,241.244,61.025,20.097
33622,241.346,61.537,20.14
33655,241.448,62.085,20.191
33690,241.527,62.647,20.109
33723,241.623,63.318,20.142
33773,241.626,63.845,20.102
33807,241.421,63.14,20.047
33851,240.885,60.448,20.088
33872,240.634,58.262,20.246
33925,240.656,57.536,20.248
33957,240.726,57.531,20.419
33990,240.721,57.626,20.377
34024,240.866,57.927,20.324
34059,240.937,58.359,20.309
34122,240.949,58.567,20.165
34141,240.94,58.677,20.164
34175,240.94,58.999,20.178
34208,241.029,59.508,20.175
34258,241.163,60.091,20.242
34291,241.275,60.739,20.187
34343,241.303,61.312,20.182
34362,241.414,61.862,20.148
34394,241.485,62.387,20.135
34443,241.559,62.998,20.074
34476,241.593,63.517,20.094
34510,241.635,64.063,20.049
34544,241.501,63.881,20.078
34584,241.017,61.235,20.151
34627,240.647,58.523,20.248
34659,240.63,57.255,20.289
34693,240.586,56.911,20.377
34728,240.591,56.781,20.377
34767,240.766,56.975,20.313
34820,240.778,57.292,20.306
34839,240.702,57.131,20.169
34886,240.726,57.083,20.195
34927,240.698,57.091,20.167
34962,240.743,57.349,20.257
34994,240.834,58.006,20.121
35028,240.883,58.658,20.118
35078,240.944,59.25,20.194
35119,241.026,59.869,20.225
35138,241.153,60.496,20.175
35178,241.217,60.944,20.088
35212,241.335,61.54,20.177
35261,241.392,62.061,20.154
35295,241.484,62.606,20.119
35329,241.343,62.357,20.103
35362,240.652,59.799,20.131
35402,240.459,57.275,20.261
35443,240.4,56.283,20.284
35478,240.444,56.188,20.315
35511,240.631,56.374,20.33
35545,240.64,56.486,20.291
35594,240.641,56.532,20.244
35630,240.586,56.344,20.254
35662,240.475,55.973,20.204
35698,240.472,55.849,20.276
35736,240.505,56.063,20.095
35779,240.59,56.494,20.154
35812,240.688,56.995,20.183
35852,240.702,57.412,20.196
35889,240.731,57.913,20.166
35929,240.768,58.438,20.1
35963,240.796,58.878,20.12
35997,240.893,59.426,20.128
36046,241.027,60.071,20.177
36079,241.099,60.686,20.09
36117,240.821,60.126,20.096
36145,240.466,57.623,20.125
36180,240.261,55.656,20.05
36229,240.203,54.934,20.096
36263,240.278,55.051,20.24
36297,240.398,55.506,20.279
36331,240.63,56.072,20.089
36365,240.692,56.572,20.11
36418,240.73,56.878,20.193
36445,240.75,57.138,20.101
36479,240.806,57.629,20.112
36530,240.883,58.326,20.081
36563,240.979,59.143,20.06
36594,241.106,59.975,20.038
36631,241.184,60.689,20.046
36680,241.327,61.371,20.014
36714,241.504,62.031,20.119
