time,R,G,B
8194,255.0,87.347,3.42
8227,255.0,86.066,3.433
8260,255.0,78.255,3.104
8293,255.0,70.128,2.949
8327,255.0,65.814,3.01
8360,255.0,64.652,3.181
8393,255.0,65.417,3.342
8427,255.0,67.792,3.58
8460,255.0,69.594,3.919
8493,255.0,69.703,4.03
8527,255.0,69.026,4.011
8560,255.0,68.043,4.107
8593,255.0,67.674,4.082
8627,255.0,68.505,4.092
8660,255.0,69.884,4.15
8693,255.0,71.242,4.209
8726,255.0,73.031,4.255
8760,255.0,74.567,4.228
8793,255.0,75.877,4.261
8826,255.0,77.087,4.236
8860,255.0,79.838,4.315
8893,255.0,80.783,4.242
8926,255.0,76.217,3.919
8960,255.0,69.327,3.639
8993,255.0,64.641,3.445
9026,255.0,63.804,3.432
9059,255.0,65.373,3.542
9093,255.0,68.864,3.809
9126,255.0,71.589,3.933
9159,255.0,73.033,3.924
9193,255.0,72.775,3.825
9226,255.0,72.454,3.772
9259,255.0,73.638,3.858
9293,255.0,74.295,3.876
9326,255.0,75.73,3.909
9359,255.0,77.301,3.975
9393,255.0,78.179,3.958
9426,255.0,80.027,4.067
9459,255.0,82.038,4.092
9491,255.0,83.457,4.058
9526,255.0,85.013,4.104
9559,255.0,86.036,4.105
9592,255.0,84.127,3.84
9626,255.0,77.706,3.472
9659,255.0,70.696,3.325
9692,255.0,65.748,3.173
9726,255.0,65.113,3.187
9759,255.0,66.84,3.305
9792,255.0,68.566,3.431
9826,255.0,70.282,3.482
9859,255.0,71.659,3.532
9892,255.0,72.111,3.547
9925,255.0,71.614,3.472
9959,255.0,71.399,3.487
9991,255.0,71.341,3.45
10025,255.0,73.369,3.568
10059,255.0,75.175,3.584
10092,255.0,76.424,3.67
10125,255.0,77.653,3.664
10159,255.0,79.032,3.703
10192,255.0,80.608,3.762
10225,255.0,81.598,3.765
10259,255.0,80.074,3.643
10292,255.0,73.04,3.252
10325,255.0,65.098,3.034
10358,255.0,60.284,2.963
10392,255.0,58.898,2.98
10425,255.0,59.926,3.074
10458,255.0,61.406,3.099
10491,255.0,62.308,3.158
10525,255.0,62.981,3.163
10558,255.0,64.374,3.23
10592,255.0,64.754,3.19
10625,255.0,64.648,3.182
10658,255.0,65.094,3.189
10691,255.0,66.435,3.219
10725,255.0,68.583,3.325
10758,255.0,71.135,3.459
10790,255.0,71.731,3.425
10825,255.0,72.464,3.438
10858,255.0,73.666,3.47
10891,255.0,73.757,3.426
10925,255.0,75.033,3.417
10958,255.0,75.016,3.332
10991,255.0,68.959,2.952
11025,255.0,61.7,2.811
11058,255.0,57.357,2.692
11091,255.0,56.317,2.648
11125,255.0,57.057,2.686
11158,255.0,58.526,2.743
11191,255.0,60.548,2.834
11224,255.0,62.421,2.951
11258,255.0,62.818,2.961
11290,255.0,62.073,2.902
11324,255.0,61.958,2.943
11358,255.0,63.06,2.964
11391,255.0,64.713,3.066
11424,255.0,66.82,3.165
11458,255.0,68.275,3.218
11491,255.0,69.356,3.245
11524,255.0,69.91,3.241
11558,255.0,71.003,3.262
11591,255.0,72.477,3.285
11624,255.0,68.269,3.003
11657,255.0,59.519,2.577
11691,255.0,54.938,2.475
11724,255.0,54.345,2.478
11757,255.0,55.988,2.565
11790,255.0,58.516,2.718
11824,255.0,61.57,2.849
11857,255.0,62.673,2.88
11891,255.0,62.627,2.833
11924,255.0,62.174,2.796
11957,255.0,61.988,2.802
11990,255.0,63.636,2.94
12024,255.0,66.525,3.2
12057,255.0,67.395,3.214
12090,255.0,67.941,3.2
12124,255.0,69.535,3.232
12157,255.0,70.715,3.295
12190,255.0,71.313,3.314
12224,255.0,71.031,3.191
12257,255.0,71.955,3.237
12290,255.0,73.981,3.371
12324,255.0,75.682,3.501
12357,255.0,71.222,3.203
12390,255.0,62.452,2.817
12423,255.0,55.684,2.608
12457,255.0,52.997,2.552
12490,255.0,53.836,2.587
12523,255.0,55.278,2.667
12557,255.0,57.631,2.77
12590,255.0,59.013,2.805
12623,255.0,58.84,2.768
12657,255.0,58.745,2.735
12690,255.0,59.782,2.878
12723,255.0,60.617,2.95
12757,255.0,61.167,2.9
12790,255.0,62.253,2.965
12823,255.0,63.475,2.974
12856,255.0,64.037,2.954
12890,255.0,64.576,2.94
12923,255.0,65.544,3.012
12956,255.0,66.666,3.06
12990,255.0,67.618,3.084
13023,255.0,68.1,3.101
13056,255.0,67.477,3.003
13090,255.0,61.21,2.68
13123,255.0,53.81,2.443
13156,255.0,49.914,2.321
13189,255.0,50.193,2.43
13223,255.0,51.392,2.547
13256,255.0,52.122,2.551
13293,255.0,53.727,2.618
13323,255.0,55.158,2.624
13356,255.0,55.253,2.597
13389,255.0,55.07,2.581
13423,255.0,55.512,2.611
13456,255.0,56.164,2.669
13489,255.0,57.003,2.662
13523,255.0,58.464,2.706
13556,255.0,60.065,2.747
13589,255.0,61.102,2.741
13623,255.0,61.723,2.744
13656,255.0,62.188,2.744
13689,255.0,62.495,2.713
13722,255.0,62.761,2.723
13756,255.0,64.073,2.747
13789,255.0,65.174,2.824
13822,255.0,63.118,2.696
13856,255.0,56.955,2.539
13889,255.0,50.539,2.321
13922,255.0,47.006,2.149
13956,255.0,47.481,2.235
13989,255.0,49.482,2.367
14022,255.0,51.91,2.514
14055,255.0,53.238,2.531
14089,255.0,53.713,2.474
14122,255.0,53.698,2.386
14155,255.0,52.75,2.281
14189,255.0,52.487,2.284
14222,255.0,54.907,2.443
14255,255.0,57.178,2.497
14289,255.0,57.909,2.446
14322,255.0,59.305,2.565
14355,255.0,61.113,2.634
14389,255.0,61.468,2.556
14422,255.0,61.662,2.507
14455,255.0,63.39,2.585
14488,255.0,66.097,2.828
14522,255.0,66.892,2.823
14555,255.0,62.33,2.477
14588,255.0,54.954,2.249
14622,255.0,49.294,2.058
14655,255.0,47.671,1.95
14688,255.0,49.163,2.025
14722,255.0,52.055,2.315
14755,255.0,54.135,2.43
14788,255.0,54.574,2.371
14822,255.0,55.155,2.337
14855,255.0,55.876,2.386
14888,255.0,55.231,2.349
14921,255.0,54.951,2.308
14955,255.0,56.809,2.39
14988,255.0,58.404,2.455
15021,255.0,58.972,2.478
15055,255.0,60.563,2.494
15088,255.0,62.328,2.543
15121,255.0,63.564,2.59
15155,255.0,64.421,2.601
15188,255.0,65.725,2.603
15221,255.0,66.557,2.603
15255,255.0,66.638,2.546
15288,255.0,61.34,2.273
15321,255.0,53.701,2.023
15354,255.0,49.254,1.927
15388,255.0,49.962,2.002
15421,255.0,51.743,2.071
15453,255.0,53.128,2.154
15488,255.0,55.251,2.253
15554,255.0,56.948,2.325
15588,255.0,56.784,2.302
15621,255.0,56.969,2.273
15654,255.0,57.562,2.298
15687,255.0,58.395,2.329
15721,255.0,60.568,2.434
15754,255.0,61.857,2.481
15787,255.0,62.122,2.499
15821,255.0,62.448,2.496
15854,255.0,63.979,2.569
15887,255.0,65.375,2.534
15921,255.0,65.85,2.516
15953,255.0,66.442,2.622
15987,255.0,64.148,2.468
16021,255.0,57.57,2.135
16054,255.0,50.066,1.918
16087,255.0,46.941,1.871
16120,255.0,47.699,1.961
16154,255.0,49.167,2.041
16187,255.0,51.134,2.114
16220,255.0,52.98,2.231
16254,255.0,53.147,2.25
16287,255.0,52.457,2.209
16320,255.0,52.088,2.167
16354,255.0,52.465,2.178
16387,255.0,53.347,2.235
16420,255.0,55.029,2.312
16453,255.0,56.798,2.351
16487,255.0,58.227,2.385
16520,255.0,59.463,2.412
16553,255.0,59.639,2.355
16587,255.0,60.896,2.387
16620,255.0,62.354,2.435
16653,255.0,63.778,2.515
16687,255.0,61.23,2.323
16720,255.0,54.029,1.995
16752,255.0,48.318,1.802
16787,255.0,46.784,1.809
16820,255.0,47.909,1.884
16853,255.0,50.839,1.909
16887,255.0,54.902,1.984
16920,255.0,57.048,2.096
16953,255.0,57.273,2.116
16986,255.0,56.918,2.107
17020,255.0,56.046,1.999
17053,255.0,56.363,2.048
17086,255.0,57.479,2.121
17120,255.0,59.689,2.206
17153,255.0,61.465,2.217
17186,255.0,61.891,2.232
17220,255.0,63.515,2.244
17252,255.0,64.956,2.251
17286,255.0,66.373,2.349
17319,255.0,68.015,2.413
17353,255.0,68.216,2.385
17386,255.0,63.804,2.103
17419,255.0,56.754,1.995
17453,255.0,49.79,1.796
17486,255.0,47.64,1.716
17519,255.0,49.141,1.809
17553,255.0,51.124,1.933
17586,255.0,52.714,1.936
17619,255.0,54.003,1.949
17653,255.0,55.314,2.001
17686,255.0,55.209,1.996
17719,255.0,54.395,1.971
17752,255.0,54.917,2.013
17786,255.0,56.722,2.167
17819,255.0,59.708,2.321
17852,255.0,61.649,2.37
17886,255.0,62.339,2.332
17919,255.0,63.372,2.363
17952,255.0,64.503,2.387
17986,255.0,64.461,2.35
18019,255.0,65.048,2.31
18052,255.0,65.617,2.328
18086,255.0,61.486,2.17
18119,255.0,54.569,1.934
18152,255.0,48.743,1.623
18185,255.0,47.832,1.612
18219,255.0,50.601,1.76
18252,255.0,52.83,1.864
18285,255.0,54.484,1.938
18319,255.0,56.671,2.116
18352,255.0,56.359,2.134
18385,255.0,53.219,2.017
18419,255.0,52.254,1.939
18452,255.0,53.219,2.002
18485,255.0,54.103,2.018
18519,255.0,55.357,2.049
18552,255.0,56.806,2.112
18585,255.0,57.738,2.145
18618,255.0,58.241,2.124
18652,255.0,58.732,2.138
18685,255.0,59.862,2.253
18718,255.0,60.373,2.286
18752,255.0,55.886,2.051
18785,254.999,48.544,1.881
18818,254.999,43.98,1.772
18852,254.999,42.642,1.773
18885,255.0,43.567,1.829
18918,255.0,45.77,2.056
18952,255.0,47.24,2.124
18985,255.0,47.372,2.037
19018,255.0,47.363,2.064
19051,255.0,47.55,2.098
19085,255.0,47.821,2.075
19118,255.0,48.285,2.021
19151,255.0,50.095,2.103
19185,255.0,52.252,2.311
19218,255.0,53.537,2.341
19251,255.0,54.567,2.314
19285,255.0,55.606,2.315
19318,255.0,56.987,2.343
19351,255.0,57.934,2.384
19384,255.0,58.506,2.314
19418,255.0,54.777,2.102
19451,255.0,47.997,1.93
19484,255.0,43.835,1.94
19518,255.0,42.301,1.829
19551,255.0,43.768,1.894
19584,255.0,46.483,2.038
19618,255.0,47.627,2.01
19651,255.0,48.647,2.042
19684,255.0,49.221,2.129
19718,255.0,48.654,2.078
19751,255.0,48.343,2.064
19784,255.0,48.881,2.083
19817,255.0,50.87,2.162
19851,255.0,52.415,2.234
19884,255.0,53.494,2.308
19917,255.0,55.252,2.357
19951,255.0,56.617,2.397
19984,255.0,56.752,2.385
20017,255.0,57.433,2.41
20051,255.0,57.852,2.354
20084,255.0,53.351,2.101
20116,255.0,46.899,1.959
20151,254.999,43.115,1.924
20184,255.0,42.906,1.922
20217,255.0,44.297,1.993
20250,255.0,45.439,2.064
20284,255.0,46.62,2.122
20317,255.0,47.795,2.129
20350,255.0,48.485,2.163
20384,254.999,48.632,2.182
20417,254.999,48.322,2.167
20450,255.0,48.745,2.135
20484,255.0,50.32,2.143
20517,255.0,52.687,2.193
20550,255.0,54.851,2.213
20584,255.0,56.442,2.307
20616,255.0,57.203,2.334
20650,255.0,57.718,2.317
20683,255.0,58.35,2.332
20717,255.0,58.914,2.355
20750,255.0,58.529,2.273
20783,255.0,54.237,2.053
20817,255.0,47.554,1.899
20850,254.999,42.97,1.785
20883,254.999,42.423,1.825
20917,254.999,43.685,1.916
20950,255.0,44.559,1.876
20983,255.0,45.605,1.975
21017,254.999,46.059,1.987
21050,254.999,45.853,1.99
21083,254.999,45.071,1.988
21116,254.999,44.291,1.906
21150,255.0,44.952,1.951
21183,255.0,46.843,2.073
21216,254.999,47.809,2.151
21250,254.999,48.049,2.176
21283,255.0,48.312,2.157
21316,254.999,48.597,2.223
21350,255.0,48.491,2.191
21383,254.999,48.71,2.205
21415,255.0,49.218,2.203
21449,255.0,50.34,2.274
21483,254.999,49.666,2.223
21516,254.998,45.628,1.97
21549,254.998,41.009,1.794
21583,254.999,39.009,1.615
21616,254.999,40.181,1.656
21649,254.999,42.694,1.826
21683,255.0,44.912,1.894
21716,255.0,46.512,1.895
21749,255.0,47.185,1.839
21783,254.999,47.428,1.868
21816,255.0,46.688,1.819
21849,255.0,46.625,1.861
21882,255.0,47.819,1.912
21915,255.0,48.523,1.913
21949,255.0,49.868,1.96
21982,255.0,52.031,2.009
22016,255.0,53.697,1.997
22049,255.0,54.63,1.999
22082,255.0,57.099,2.081
22116,255.0,58.939,2.105
22149,255.0,60.234,2.058
22182,255.0,60.654,2.029
22216,255.0,55.719,1.799
22249,255.0,48.854,1.608
22282,255.0,45.227,1.478
22315,255.0,45.18,1.519
22349,255.0,47.414,1.677
22382,255.0,49.271,1.741
22415,255.0,50.447,1.771
22449,255.0,51.277,1.728
22482,255.0,52.377,1.732
22515,255.0,53.026,1.775
22549,255.0,53.101,1.779
22582,255.0,53.92,1.845
22615,255.0,55.289,1.868
22649,255.0,56.247,1.945
22682,255.0,57.483,2.009
22715,255.0,58.889,2.028
22748,255.0,59.784,2.015
22782,255.0,60.856,2.134
22815,255.0,61.786,2.143
22848,255.0,62.596,2.142
22882,255.0,62.209,2.112
22915,255.0,56.421,1.828
22948,255.0,48.901,1.602
22982,255.0,45.106,1.503
23015,255.0,45.271,1.517
23048,255.0,46.838,1.581
23082,255.0,48.349,1.655
23115,255.0,50.041,1.71
23148,255.0,50.612,1.719
23182,255.0,50.67,1.735
23215,255.0,50.638,1.785
23248,255.0,50.36,1.761
23281,255.0,50.089,1.745
23315,255.0,51.095,1.829
23348,255.0,52.877,1.933
23381,255.0,53.737,1.906
23415,255.0,54.434,1.92
23448,255.0,55.871,1.944
23481,255.0,56.573,1.993
23514,255.0,56.688,1.957
23548,255.0,56.788,1.953
23581,255.0,55.156,1.863
23614,255.0,48.872,1.669
23648,255.0,42.377,1.486
23681,254.999,40.487,1.443
23714,254.999,41.406,1.493
23748,255.0,42.718,1.519
23781,255.0,43.986,1.567
23814,255.0,44.844,1.587
23848,255.0,45.221,1.581
23881,254.999,44.702,1.576
23914,254.999,44.085,1.574
23947,255.0,44.224,1.591
23981,255.0,45.077,1.613
24014,255.0,46.238,1.694
24047,255.0,47.728,1.762
24081,255.0,48.754,1.733
24114,255.0,49.501,1.76
24147,255.0,50.799,1.825
24181,255.0,51.518,1.789
24214,255.0,51.794,1.718
24247,255.0,50.842,1.661
24281,255.0,46.238,1.534
24314,255.0,40.726,1.342
24347,254.999,39.298,1.325
24380,255.0,40.922,1.401
24414,255.0,43.058,1.487
24447,255.0,45.218,1.535
24480,255.0,47.229,1.574
24514,255.0,47.846,1.582
24547,255.0,47.366,1.509
24580,255.0,47.006,1.503
24614,255.0,47.909,1.569
24647,255.0,48.488,1.596
24681,255.0,49.315,1.624
24714,255.0,50.856,1.66
24747,255.0,52.366,1.69
24780,255.0,53.187,1.725
24814,255.0,53.904,1.73
24847,255.0,55.278,1.732
24880,255.0,56.753,1.781
24913,255.0,53.793,1.64
24947,255.0,46.435,1.344
24980,255.0,41.526,1.223
25013,255.0,40.993,1.247
25047,255.0,42.359,1.269
25080,255.0,44.461,1.323
25113,255.0,46.287,1.375
25147,255.0,47.771,1.449
25180,255.0,48.027,1.417
25213,255.0,48.07,1.431
25246,255.0,48.149,1.427
25280,255.0,48.672,1.446
25313,255.0,49.403,1.44
25346,255.0,50.753,1.489
25380,255.0,52.615,1.595
25413,255.0,53.536,1.57
25446,255.0,54.267,1.592
25480,255.0,54.838,1.601
25513,255.0,55.402,1.625
25546,255.0,56.672,1.666
25580,255.0,53.741,1.482
25613,255.0,46.494,1.312
25646,255.0,41.102,1.196
25679,255.0,40.14,1.183
25713,255.0,41.856,1.215
25746,255.0,43.528,1.289
25779,255.0,44.741,1.33
25813,255.0,46.085,1.389
25846,255.0,46.636,1.384
25879,255.0,46.615,1.365
25913,255.0,46.685,1.377
25946,255.0,47.099,1.379
25979,255.0,48.152,1.426
26012,255.0,49.044,1.472
26046,255.0,49.815,1.514
26078,255.0,50.737,1.566
26112,255.0,51.196,1.55
26146,255.0,51.366,1.539
26179,255.0,52.307,1.609
26212,255.0,52.871,1.606
26246,255.0,52.889,1.611
26279,255.0,51.181,1.506
26312,254.999,46.112,1.341
26346,254.999,40.683,1.222
26379,254.999,37.796,1.139
26412,254.999,38.013,1.188
26445,254.999,39.298,1.252
26479,254.999,40.747,1.306
26512,255.0,41.978,1.286
26545,255.0,42.986,1.314
26578,255.0,43.685,1.325
26612,254.999,43.75,1.333
26645,255.0,43.959,1.315
26679,255.0,44.93,1.327
26712,255.0,46.291,1.345
26745,255.0,47.425,1.379
26779,255.0,48.904,1.398
26812,255.0,49.995,1.41
26845,255.0,50.77,1.387
26877,255.0,51.702,1.44
26912,255.0,52.796,1.432
26945,255.0,54.174,1.495
26978,255.0,53.897,1.457
27012,255.0,49.481,1.29
27045,255.0,43.485,1.123
27078,255.0,39.828,1.01
27112,255.0,40.367,1.064
27145,255.0,43.13,1.141
27178,255.0,45.335,1.213
27212,255.0,46.925,1.251
27245,255.0,48.005,1.247
27278,255.0,48.711,1.254
27311,255.0,48.322,1.271
27345,255.0,48.153,1.304
27377,255.0,48.315,1.289
27411,255.0,49.697,1.334
27445,255.0,51.547,1.446
27478,255.0,52.901,1.484
27511,255.0,53.587,1.479
27545,255.0,54.346,1.494
27578,255.0,56.009,1.534
27611,255.0,56.58,1.536
27645,255.0,56.924,1.547
27678,255.0,58.301,1.585
27711,255.0,59.047,1.595
27744,255.0,54.35,1.366
27778,255.0,47.099,1.202
27811,255.0,42.73,1.15
27844,255.0,42.618,1.146
27877,255.0,44.185,1.231
27911,255.0,45.139,1.269
27944,255.0,46.377,1.306
27978,255.0,48.057,1.353
28011,255.0,48.562,1.354
28044,255.0,48.27,1.363
28077,255.0,47.775,1.337
28111,255.0,48.537,1.377
28144,255.0,49.791,1.402
28177,255.0,51.14,1.473
28211,255.0,52.299,1.51
28244,255.0,53.329,1.538
28277,255.0,54.554,1.599
28311,255.0,55.236,1.579
28344,255.0,55.871,1.627
28377,255.0,56.774,1.68
28411,255.0,56.984,1.648
28444,255.0,57.499,1.628
28477,255.0,57.804,1.639
28510,255.0,53.493,1.452
28544,255.0,46.333,1.289
28577,255.0,41.533,1.175
28610,255.0,41.69,1.139
28644,255.0,44.588,1.241
28677,255.0,46.245,1.343
28710,255.0,47.399,1.355
28744,255.0,48.229,1.379
28777,255.0,48.387,1.349
28810,255.0,48.257,1.331
28844,255.0,48.225,1.317
28877,255.0,48.475,1.352
28910,255.0,49.197,1.391
28944,255.0,50.361,1.387
28977,255.0,51.998,1.428
29010,255.0,53.138,1.491
29043,255.0,53.954,1.505
29077,255.0,54.731,1.513
29110,255.0,55.265,1.519
29143,255.0,55.754,1.546
29177,255.0,56.396,1.553
29210,255.0,56.849,1.55
29243,255.0,56.56,1.503
29277,255.0,51.919,1.327
29310,255.0,45.197,1.159
29343,255.0,41.804,1.117
29376,255.0,41.824,1.106
29410,255.0,43.722,1.212
29443,255.0,45.799,1.271
29476,255.0,47.675,1.313
29510,255.0,48.974,1.325
29543,255.0,49.54,1.351
29576,255.0,48.807,1.307
29610,255.0,48.128,1.265
29643,255.0,49.271,1.318
29676,255.0,50.735,1.38
29710,255.0,51.881,1.422
29743,255.0,53.356,1.418
29776,255.0,54.83,1.444
29809,255.0,55.921,1.443
29843,255.0,57.775,1.525
29876,255.0,59.532,1.557
29909,255.0,60.288,1.569
29943,255.0,59.592,1.494
29976,255.0,54.809,1.291
30009,255.0,48.131,1.134
30043,255.0,44.138,1.051
30076,255.0,44.209,1.079
30109,255.0,46.492,1.16
30142,255.0,49.346,1.286
30176,255.0,51.877,1.332
30209,255.0,53.165,1.378
30241,255.0,53.271,1.366
30276,255.0,52.428,1.299
30309,255.0,52.461,1.314
30342,255.0,53.697,1.359
30376,255.0,55.013,1.383
30409,255.0,56.35,1.422
30442,255.0,58.381,1.505
30476,255.0,60.052,1.527
30509,255.0,60.329,1.544
30542,255.0,61.474,1.583
30575,255.0,62.51,1.588
30609,255.0,62.759,1.561
30642,255.0,62.004,1.485
30675,255.0,56.237,1.271
30709,255.0,49.03,1.139
30741,255.0,45.024,1.031
30775,255.0,45.157,1.02
30809,255.0,47.282,1.099
30842,255.0,49.869,1.206
30875,255.0,52.134,1.285
30909,255.0,53.464,1.304
30942,255.0,53.198,1.285
30975,255.0,52.892,1.293
31008,255.0,53.091,1.294
31042,255.0,53.61,1.307
31075,255.0,54.742,1.365
31108,255.0,56.093,1.401
