time,R,G,B
4197,189.806,0.0,0.0
4230,189.942,0.0,0.0
4263,190.102,0.0,0.0
4296,190.255,0.0,0.0
4330,190.391,0.0,0.0
4363,190.501,0.0,0.0
4397,190.649,0.0,0.0
4430,190.815,0.0,0.0
4463,190.973,0.0,0.0
4497,190.963,0.0,0.0
4530,190.326,0.0,0.0
4563,189.23,0.0,0.0
4596,188.355,0.0,0.0
4630,187.963,0.0,0.0
4663,187.88,0.0,0.0
4696,187.893,0.0,0.0
4730,187.962,0.0,0.0
4763,187.965,0.0,0.0
4796,188.046,0.0,0.0
4830,188.063,0.0,0.0
4863,187.892,0.0,0.0
4896,187.838,0.0,0.0
4930,187.948,0.0,0.0
4963,188.126,0.0,0.0
4996,188.368,0.0,0.0
5029,188.644,0.0,0.0
5063,188.943,0.0,0.0
5096,189.199,0.0,0.0
5129,189.294,0.0,0.0
5163,189.264,0.0,0.0
5196,189.423,0.0,0.0
5229,189.482,0.0,0.0
5263,189.449,0.0,0.0
5296,189.459,0.0,0.0
5329,189.487,0.0,0.0
5363,189.563,0.0,0.0
5396,189.207,0.0,0.0
5429,188.307,0.0,0.0
5462,187.526,0.0,0.0
5496,187.1,0.0,0.0
5562,187.044,0.0,0.0
5596,187.085,0.0,0.0
5629,187.268,0.0,0.0
5662,187.451,0.0,0.0
5696,187.566,0.0,0.0
5729,187.554,0.0,0.0
5762,187.438,0.0,0.0
5796,187.481,0.0,0.0
5829,187.727,0.0,0.0
5862,187.977,0.0,0.0
5895,188.213,0.0,0.0
5929,188.39,0.0,0.0
5962,188.621,0.0,0.0
5995,188.918,0.0,0.0
6029,189.148,0.0,0.0
6062,189.325,0.0,0.0
6095,189.394,0.0,0.0
6162,189.619,0.0,0.0
6195,189.656,0.0,0.0
6229,189.691,0.0,0.0
6262,189.332,0.0,0.0
6295,188.329,0.0,0.0
6328,187.368,0.0,0.0
6362,186.773,0.0,0.0
6395,186.569,0.0,0.0
6428,186.585,0.0,0.0
6462,186.486,0.0,0.0
6495,186.559,0.0,0.0
6528,186.6,0.0,0.0
6562,186.508,0.0,0.0
6595,186.414,0.0,0.0
6628,186.395,0.0,0.0
6661,186.469,0.0,0.0
6695,186.532,0.0,0.0
6728,186.76,0.0,0.0
6760,186.986,0.0,0.0
6795,187.281,0.0,0.0
6828,187.539,0.0,0.0
6861,187.761,0.0,0.0
6895,187.994,0.0,0.0
6928,188.155,0.0,0.0
6961,188.368,0.0,0.0
6995,188.593,0.0,0.0
7028,188.82,0.0,0.0
7061,188.771,0.0,0.0
7094,188.113,0.0,0.0
7128,187.193,0.0,0.0
7161,186.535,0.0,0.0
7194,186.311,0.0,0.0
7228,186.412,0.0,0.0
7260,186.505,0.0,0.0
7294,186.591,0.0,0.0
7328,186.797,0.0,0.0
7361,186.917,0.0,0.0
7394,186.815,0.0,0.0
7428,186.796,0.0,0.0
7461,186.812,0.0,0.0
7494,186.931,0.0,0.0
7527,187.076,0.0,0.0
7561,187.225,0.0,0.0
7594,187.363,0.0,0.0
7627,187.545,0.0,0.0
7661,187.872,0.0,0.0
7694,188.194,0.0,0.0
7727,188.315,0.0,0.0
7760,188.29,0.0,0.0
7794,188.31,0.0,0.0
7827,188.392,0.0,0.0
7860,188.414,0.0,0.0
7894,187.91,0.0,0.0
7927,186.944,0.0,0.0
7960,186.139,0.0,0.0
7994,185.748,0.0,0.0
8027,185.71,0.0,0.0
8060,185.769,0.0,0.0
8094,185.738,0.0,0.0
8127,185.811,0.0,0.0
8160,185.857,0.0,0.0
8194,185.889,0.0,0.0
8227,185.816,0.0,0.0
8260,185.724,0.0,0.0
8294,185.742,0.0,0.0
8327,185.814,0.0,0.0
8393,186.112,0.0,0.0
8427,186.282,0.0,0.0
8460,186.424,0.0,0.0
8493,186.555,0.0,0.0
8527,186.72,0.0,0.0
8560,186.808,0.0,0.0
8593,186.965,0.0,0.0
8627,187.146,0.0,0.0
8660,187.325,0.0,0.0
8693,187.208,0.0,0.0
8727,186.37,0.0,0.0
8760,185.449,0.0,0.0
8793,184.937,0.0,0.0
8826,184.762,0.0,0.0
8860,184.778,0.0,0.0
8893,184.795,0.0,0.0
8926,184.856,0.0,0.0
8960,184.971,0.0,0.0
8993,185.041,0.0,0.0
9026,185.0,0.0,0.0
9060,184.946,0.0,0.0
9093,184.919,0.0,0.0
9126,184.999,0.0,0.0
9159,185.175,0.0,0.0
9193,185.397,0.0,0.0
9226,185.55,0.0,0.0
9259,185.748,0.0,0.0
9293,185.909,0.0,0.0
9326,186.058,0.0,0.0
9359,186.191,0.0,0.0
9393,186.347,0.0,0.0
9426,186.498,0.0,0.0
9459,186.621,0.0,0.0
9493,186.834,0.0,0.0
9526,186.864,0.0,0.0
9559,186.288,0.0,0.0
9592,185.398,0.0,0.0
9626,184.667,0.0,0.0
9659,184.342,0.0,0.0
9692,184.267,0.0,0.0
9726,184.352,0.0,0.0
9759,184.418,0.0,0.0
9792,184.563,0.0,0.0
9826,184.752,0.0,0.0
9859,184.794,0.0,0.0
9892,184.839,0.0,0.0
9926,184.816,0.0,0.0
9959,184.922,0.0,0.0
9992,185.07,0.0,0.0
10025,185.287,0.0,0.0
10059,185.546,0.0,0.0
10092,185.815,0.0,0.0
10125,186.044,0.0,0.0
10159,186.238,0.0,0.0
10192,186.358,0.0,0.0
10224,186.509,0.0,0.0
10259,186.713,0.0,0.0
10292,186.902,0.0,0.0
10325,187.123,0.0,0.0
10359,187.371,0.0,0.0
10392,187.372,0.0,0.0
10425,186.681,0.0,0.0
10458,185.823,0.0,0.0
10492,185.347,0.0,0.0
10525,185.231,0.0,0.0
10558,185.338,0.0,0.0
10592,185.51,0.0,0.0
10625,185.722,0.0,0.0
10658,186.016,0.0,0.0
10692,186.073,0.0,0.0
10724,186.093,0.0,0.0
10758,186.069,0.0,0.0
10791,186.124,0.0,0.0
10825,186.22,0.0,0.0
10858,186.396,0.0,0.0
10891,186.651,0.0,0.0
10925,186.919,0.0,0.0
10958,187.162,0.0,0.0
10991,187.422,0.0,0.0
11025,187.583,0.0,0.0
11058,187.718,0.0,0.0
11091,187.841,0.0,0.0
11125,188.053,0.0,0.0
11158,188.246,0.0,0.0
11191,188.23,0.0,0.0
11224,187.715,0.0,0.0
11258,186.895,0.0,0.0
11291,186.3,0.0,0.0
11324,186.053,0.0,0.0
11358,186.016,0.0,0.0
11391,186.098,0.0,0.0
11424,186.292,0.0,0.0
11458,186.557,0.0,0.0
11491,186.725,0.0,0.0
11524,186.719,0.0,0.0
11558,186.688,0.0,0.0
11591,186.787,0.0,0.0
11624,186.913,0.0,0.0
11657,187.067,0.0,0.0
11691,187.265,0.0,0.0
11724,187.426,0.0,0.0
11757,187.541,0.0,0.0
11791,187.734,0.0,0.0
11824,187.922,0.0,0.0
11857,188.119,0.0,0.0
11891,188.179,0.0,0.0
11924,188.304,0.0,0.0
11957,188.372,0.0,0.0
11991,188.381,0.0,0.0
12024,188.043,0.0,0.0
12057,187.174,0.0,0.0
12090,186.25,0.0,0.0
12124,185.683,0.0,0.0
12157,185.495,0.0,0.0
12190,185.528,0.0,0.0
12224,185.595,0.0,0.0
12257,185.664,0.0,0.0
12290,185.913,0.0,0.0
12324,186.085,0.0,0.0
12357,186.167,0.0,0.0
12390,186.149,0.0,0.0
12423,186.153,0.0,0.0
12457,186.214,0.0,0.0
12490,186.359,0.0,0.0
12523,186.521,0.0,0.0
12557,186.671,0.0,0.0
12590,186.793,0.0,0.0
12623,186.972,0.0,0.0
12657,187.086,0.0,0.0
12690,187.271,0.0,0.0
12723,187.38,0.0,0.0
12757,187.514,0.0,0.0
12790,187.713,0.0,0.0
12823,187.914,0.0,0.0
12856,187.887,0.0,0.0
12890,187.171,0.0,0.0
12923,186.122,0.0,0.0
12956,185.406,0.0,0.0
12990,185.136,0.0,0.0
13023,185.116,0.0,0.0
13056,185.113,0.0,0.0
13090,185.117,0.0,0.0
13123,185.27,0.0,0.0
13156,185.362,0.0,0.0
13190,185.405,0.0,0.0
13223,185.339,0.0,0.0
13289,185.391,0.0,0.0
13323,185.465,0.0,0.0
13356,185.586,0.0,0.0
13389,185.724,0.0,0.0
13423,185.891,0.0,0.0
13456,186.1,0.0,0.0
13489,186.28,0.0,0.0
13523,186.437,0.0,0.0
13589,186.83,0.0,0.0
13623,187.033,0.0,0.0
13656,187.23,0.0,0.0
13688,187.449,0.0,0.0
13722,187.308,0.0,0.0
13756,186.482,0.0,0.0
13789,185.452,0.0,0.0
13822,184.799,0.0,0.0
13856,184.511,0.0,0.0
13889,184.482,0.0,0.0
13921,184.556,0.0,0.0
13956,184.707,0.0,0.0
13989,184.911,0.0,0.0
14022,185.042,0.0,0.0
14056,185.099,0.0,0.0
14089,185.173,0.0,0.0
14122,185.242,0.0,0.0
14155,185.356,0.0,0.0
14188,185.496,0.0,0.0
14222,185.699,0.0,0.0
14255,185.977,0.0,0.0
14289,186.189,0.0,0.0
14322,186.391,0.0,0.0
14355,186.526,0.0,0.0
14389,186.684,0.0,0.0
14421,186.819,0.0,0.0
14455,186.991,0.0,0.0
14488,187.128,0.0,0.0
14522,187.168,0.0,0.0
14555,186.643,0.0,0.0
14588,185.686,0.0,0.0
14622,184.873,0.0,0.0
14655,184.58,0.0,0.0
14688,184.654,0.0,0.0
14722,184.801,0.0,0.0
14755,184.981,0.0,0.0
14788,185.298,0.0,0.0
14822,185.533,0.0,0.0
14855,185.606,0.0,0.0
14888,185.592,0.0,0.0
14921,185.624,0.0,0.0
14955,185.691,0.0,0.0
14988,185.86,0.0,0.0
15021,186.128,0.0,0.0
15055,186.414,0.0,0.0
15088,186.619,0.0,0.0
15121,186.789,0.0,0.0
15155,186.926,0.0,0.0
15188,187.02,0.0,0.0
15221,187.157,0.0,0.0
15255,187.33,0.0,0.0
15288,187.382,0.0,0.0
15321,187.163,0.0,0.0
15354,186.278,0.0,0.0
15388,185.219,0.0,0.0
15421,184.59,0.0,0.0
15454,184.317,0.0,0.0
15488,184.308,0.0,0.0
15521,184.31,0.0,0.0
15554,184.347,0.0,0.0
15588,184.499,0.0,0.0
15621,184.618,0.0,0.0
15654,184.647,0.0,0.0
15688,184.632,0.0,0.0
15721,184.66,0.0,0.0
15754,184.808,0.0,0.0
15787,184.966,0.0,0.0
15821,185.104,0.0,0.0
15854,185.297,0.0,0.0
15887,185.431,0.0,0.0
15921,185.517,0.0,0.0
15954,185.647,0.0,0.0
15987,185.828,0.0,0.0
16021,185.954,0.0,0.0
16054,186.066,0.0,0.0
16087,186.199,0.0,0.0
16120,186.283,0.0,0.0
16154,185.863,0.0,0.0
16187,184.873,0.0,0.0
16220,183.959,0.0,0.0
16254,183.535,0.0,0.0
16287,183.445,0.0,0.0
16320,183.52,0.0,0.0
16354,183.541,0.0,0.0
16387,183.625,0.0,0.0
16420,183.845,0.0,0.0
16454,183.95,0.0,0.0
16487,183.97,0.0,0.0
16520,183.983,0.0,0.0
16553,184.006,0.0,0.0
16587,184.085,0.0,0.0
16620,184.284,0.0,0.0
16653,184.548,0.0,0.0
16687,184.805,0.0,0.0
16720,184.959,0.0,0.0
16753,185.105,0.0,0.0
16787,185.331,0.0,0.0
16820,185.482,0.0,0.0
16853,185.655,0.0,0.0
16887,185.87,0.0,0.0
16920,186.126,0.0,0.0
16953,186.328,0.0,0.0
16987,186.147,0.0,0.0
17020,185.29,0.0,0.0
17053,184.329,0.0,0.0
17086,183.793,0.0,0.0
17120,183.691,0.0,0.0
17153,183.811,0.0,0.0
17186,184.029,0.0,0.0
17220,184.298,0.0,0.0
17253,184.58,0.0,0.0
17286,184.761,0.0,0.0
17320,184.772,0.0,0.0
17353,184.804,0.0,0.0
17385,184.858,0.0,0.0
17419,185.015,0.0,0.0
17453,185.182,0.0,0.0
17486,185.423,0.0,0.0
17519,185.657,0.0,0.0
17553,185.915,0.0,0.0
17586,186.132,0.0,0.0
17619,186.343,0.0,0.0
17653,186.528,0.0,0.0
17686,186.706,0.0,0.0
17719,186.949,0.0,0.0
17753,187.014,0.0,0.0
17786,186.437,0.0,0.0
17819,185.525,0.0,0.0
17852,184.808,0.0,0.0
17885,184.571,0.0,0.0
17919,184.616,0.0,0.0
17952,184.743,0.0,0.0
17986,184.992,0.0,0.0
18019,185.318,0.0,0.0
18052,185.492,0.0,0.0
18086,185.499,0.0,0.0
18119,185.45,0.0,0.0
18152,185.522,0.0,0.0
18185,185.688,0.0,0.0
18219,185.891,0.0,0.0
18252,186.119,0.0,0.0
18285,186.357,0.0,0.0
18319,186.577,0.0,0.0
18352,186.819,0.0,0.0
18385,187.004,0.0,0.0
18452,187.307,0.0,0.0
18485,187.483,0.0,0.0
18519,187.616,0.0,0.0
18552,187.426,0.0,0.0
18585,186.547,0.0,0.0
18619,185.503,0.0,0.0
18652,184.883,0.0,0.0
18685,184.756,0.0,0.0
18718,184.811,0.0,0.0
18752,184.907,0.0,0.0
18785,185.067,0.0,0.0
18818,185.305,0.0,0.0
18852,185.477,0.0,0.0
18885,185.535,0.0,0.0
18918,185.562,0.0,0.0
18952,185.559,0.0,0.0
18985,185.66,0.0,0.0
19018,185.849,0.0,0.0
19051,186.046,0.0,0.0
19085,186.277,0.0,0.0
19118,186.469,0.0,0.0
19151,186.678,0.0,0.0
19185,186.807,0.0,0.0
19218,186.915,0.0,0.0
19251,187.076,0.0,0.0
19285,187.268,0.0,0.0
19318,187.411,0.0,0.0
19351,187.559,0.0,0.0
19385,187.425,0.0,0.0
19418,186.481,0.0,0.0
19451,185.404,0.0,0.0
19484,184.724,0.0,0.0
19518,184.532,0.0,0.0
19551,184.577,0.0,0.0
19584,184.613,0.0,0.0
19618,184.669,0.0,0.0
19684,185.081,0.0,0.0
19718,185.145,0.0,0.0
19751,185.141,0.0,0.0
19784,185.149,0.0,0.0
19818,185.262,0.0,0.0
19851,185.445,0.0,0.0
19884,185.674,0.0,0.0
19917,185.884,0.0,0.0
19951,186.054,0.0,0.0
19984,186.161,0.0,0.0
20017,186.338,0.0,0.0
20051,186.517,0.0,0.0
20084,186.638,0.0,0.0
20117,186.809,0.0,0.0
20151,186.968,0.0,0.0
20184,187.138,0.0,0.0
20217,187.175,0.0,0.0
20251,186.57,0.0,0.0
20284,185.432,0.0,0.0
20317,184.494,0.0,0.0
20349,184.051,0.0,0.0
20384,184.02,0.0,0.0
20417,184.077,0.0,0.0
20450,184.188,0.0,0.0
20484,184.432,0.0,0.0
20517,184.663,0.0,0.0
20550,184.787,0.0,0.0
20584,184.762,0.0,0.0
20617,184.754,0.0,0.0
20650,184.807,0.0,0.0
20683,184.871,0.0,0.0
20717,185.043,0.0,0.0
20750,185.34,0.0,0.0
20783,185.587,0.0,0.0
20817,185.747,0.0,0.0
20849,185.912,0.0,0.0
20883,185.987,0.0,0.0
20917,186.112,0.0,0.0
20950,186.307,0.0,0.0
20983,186.565,0.0,0.0
21017,186.834,0.0,0.0
21050,186.785,0.0,0.0
21083,185.995,0.0,0.0
21116,184.982,0.0,0.0
21150,184.275,0.0,0.0
21183,184.057,0.0,0.0
21216,184.202,0.0,0.0
21250,184.366,0.0,0.0
21283,184.546,0.0,0.0
21316,184.784,0.0,0.0
21349,184.866,0.0,0.0
21383,184.861,0.0,0.0
21416,184.792,0.0,0.0
21450,184.84,0.0,0.0
21483,184.989,0.0,0.0
21516,185.193,0.0,0.0
21549,185.438,0.0,0.0
21616,185.939,0.0,0.0
21649,186.157,0.0,0.0
21683,186.316,0.0,0.0
21716,186.455,0.0,0.0
21749,186.615,0.0,0.0
21783,186.779,0.0,0.0
21816,186.923,0.0,0.0
21849,186.593,0.0,0.0
21883,185.555,0.0,0.0
21916,184.489,0.0,0.0
21949,183.865,0.0,0.0
21982,183.7,0.0,0.0
22016,183.732,0.0,0.0
22049,183.821,0.0,0.0
22082,183.997,0.0,0.0
22116,184.362,0.0,0.0
22149,184.492,0.0,0.0
22182,184.369,0.0,0.0
22216,184.215,0.0,0.0
22249,184.233,0.0,0.0
22282,184.374,0.0,0.0
22316,184.669,0.0,0.0
22349,184.898,0.0,0.0
22382,185.096,0.0,0.0
22415,185.252,0.0,0.0
22482,185.694,0.0,0.0
22515,185.782,0.0,0.0
22549,185.871,0.0,0.0
22582,185.998,0.0,0.0
22615,186.145,0.0,0.0
22649,186.375,0.0,0.0
22682,186.316,0.0,0.0
22715,185.58,0.0,0.0
22749,184.338,0.0,0.0
22782,183.46,0.0,0.0
22815,183.171,0.0,0.0
22848,183.189,0.0,0.0
22882,183.231,0.0,0.0
22915,183.286,0.0,0.0
22948,183.432,0.0,0.0
22982,183.61,0.0,0.0
23015,183.648,0.0,0.0
23048,183.602,0.0,0.0
23082,183.581,0.0,0.0
23115,183.697,0.0,0.0
23148,183.827,0.0,0.0
23181,184.048,0.0,0.0
23215,184.288,0.0,0.0
23248,184.497,0.0,0.0
23281,184.682,0.0,0.0
23315,184.815,0.0,0.0
23348,185.005,0.0,0.0
23381,185.103,0.0,0.0
23415,185.283,0.0,0.0
23448,185.453,0.0,0.0
23481,185.65,0.0,0.0
23515,185.702,0.0,0.0
23548,185.28,0.0,0.0
23581,184.169,0.0,0.0
23614,183.172,0.0,0.0
23648,182.62,0.0,0.0
23681,182.539,0.0,0.0
23714,182.535,0.0,0.0
23748,182.581,0.0,0.0
23781,182.696,0.0,0.0
23813,182.88,0.0,0.0
23848,182.993,0.0,0.0
23881,182.92,0.0,0.0
23914,182.845,0.0,0.0
23948,182.88,0.0,0.0
23981,182.999,0.0,0.0
24014,183.197,0.0,0.0
24046,183.424,0.0,0.0
24081,183.709,0.0,0.0
24114,183.918,0.0,0.0
24147,184.099,0.0,0.0
24181,184.281,0.0,0.0
24214,184.433,0.0,0.0
24247,184.634,0.0,0.0
24281,184.878,0.0,0.0
24313,185.141,0.0,0.0
24347,185.124,0.0,0.0
24381,184.396,0.0,0.0
24414,183.469,0.0,0.0
24447,182.888,0.0,0.0
24480,182.787,0.0,0.0
24514,182.91,0.0,0.0
24546,183.076,0.0,0.0
24580,183.259,0.0,0.0
24614,183.522,0.0,0.0
24647,183.719,0.0,0.0
24680,183.764,0.0,0.0
24714,183.718,0.0,0.0
24747,183.815,0.0,0.0
24780,183.988,0.0,0.0
24813,184.219,0.0,0.0
24847,184.523,0.0,0.0
24880,184.791,0.0,0.0
24913,185.092,0.0,0.0
24947,185.37,0.0,0.0
24980,185.597,0.0,0.0
25013,185.802,0.0,0.0
25046,186.024,0.0,0.0
25080,186.04,0.0,0.0
25113,185.587,0.0,0.0
25147,184.786,0.0,0.0
25180,184.222,0.0,0.0
25213,184.027,0.0,0.0
25247,184.14,0.0,0.0
25280,184.298,0.0,0.0
25313,184.525,0.0,0.0
25346,184.819,0.0,0.0
25380,185.028,0.0,0.0
25413,185.107,0.0,0.0
25446,185.172,0.0,0.0
25480,185.306,0.0,0.0
25513,185.497,0.0,0.0
25546,185.759,0.0,0.0
25580,185.98,0.0,0.0
25613,186.227,0.0,0.0
25679,186.676,0.0,0.0
25713,186.883,0.0,0.0
25746,187.079,0.0,0.0
25779,187.25,0.0,0.0
25813,187.261,0.0,0.0
25846,186.72,0.0,0.0
25879,185.913,0.0,0.0
25913,185.353,0.0,0.0
25946,185.079,0.0,0.0
25979,185.0,0.0,0.0
26013,185.014,0.0,0.0
26046,185.057,0.0,0.0
26079,185.257,0.0,0.0
26112,185.428,0.0,0.0
26146,185.482,0.0,0.0
26179,185.527,0.0,0.0
26212,185.618,0.0,0.0
26246,185.652,0.0,0.0
26279,185.82,0.0,0.0
26312,185.973,0.0,0.0
26346,186.187,0.0,0.0
26379,186.332,0.0,0.0
26412,186.506,0.0,0.0
26446,186.68,0.0,0.0
26479,186.83,0.0,0.0
26512,186.951,0.0,0.0
26545,187.063,0.0,0.0
26612,186.048,0.0,0.0
26645,185.337,0.0,0.0
26679,184.975,0.0,0.0
26712,184.885,0.0,0.0
26745,184.847,0.0,0.0
26779,184.888,0.0,0.0
26812,184.977,0.0,0.0
26845,185.132,0.0,0.0
26879,185.259,0.0,0.0
26912,185.276,0.0,0.0
26945,185.312,0.0,0.0
26978,185.374,0.0,0.0
27012,185.442,0.0,0.0
27045,185.613,0.0,0.0
27078,185.756,0.0,0.0
27112,185.921,0.0,0.0
27145,186.043,0.0,0.0
27178,186.117,0.0,0.0
27212,186.211,0.0,0.0
27245,186.308,0.0,0.0
27278,186.471,0.0,0.0
27311,186.587,0.0,0.0
27345,186.723,0.0,0.0
27378,186.7,0.0,0.0
27411,186.122,0.0,0.0
27445,185.318,0.0,0.0
27478,184.801,0.0,0.0
27510,184.58,0.0,0.0
27545,184.547,0.0,0.0
27578,184.522,0.0,0.0
27611,184.605,0.0,0.0
27645,184.827,0.0,0.0
27711,185.025,0.0,0.0
27744,185.041,0.0,0.0
27778,185.059,0.0,0.0
27811,185.18,0.0,0.0
27844,185.33,0.0,0.0
27878,185.499,0.0,0.0
27911,185.674,0.0,0.0
27944,185.767,0.0,0.0
27978,185.892,0.0,0.0
28010,185.965,0.0,0.0
28044,186.035,0.0,0.0
28078,186.139,0.0,0.0
28111,186.279,0.0,0.0
28144,186.428,0.0,0.0
28177,186.623,0.0,0.0
28211,186.721,0.0,0.0
28244,186.495,0.0,0.0
28277,185.793,0.0,0.0
28311,185.1,0.0,0.0
28344,184.71,0.0,0.0
28377,184.636,0.0,0.0
28411,184.607,0.0,0.0
28444,184.701,0.0,0.0
28477,184.907,0.0,0.0
28510,185.101,0.0,0.0
28544,185.202,0.0,0.0
28577,185.268,0.0,0.0
28610,185.284,0.0,0.0
28644,185.351,0.0,0.0
28677,185.481,0.0,0.0
28710,185.628,0.0,0.0
28744,185.788,0.0,0.0
28777,185.96,0.0,0.0
28810,186.079,0.0,0.0
28844,186.092,0.0,0.0
28877,186.218,0.0,0.0
28910,186.299,0.0,0.0
28944,186.439,0.0,0.0
28977,186.595,0.0,0.0
29010,186.772,0.0,0.0
29043,186.95,0.0,0.0
29077,186.903,0.0,0.0
29110,186.313,0.0,0.0
29143,185.76,0.0,0.0
29177,185.518,0.0,0.0
29210,185.495,0.0,0.0
29243,185.584,0.0,0.0
29277,185.736,0.0,0.0
29310,185.915,0.0,0.0
29343,186.072,0.0,0.0
29376,186.128,0.0,0.0
29410,186.146,0.0,0.0
29443,186.159,0.0,0.0
29476,186.216,0.0,0.0
29510,186.401,0.0,0.0
29543,186.629,0.0,0.0
29576,186.811,0.0,0.0
29610,187.007,0.0,0.0
29643,187.197,0.0,0.0
29676,187.377,0.0,0.0
29710,187.493,0.0,0.0
29743,187.678,0.0,0.0
29776,187.855,0.0,0.0
29809,188.049,0.0,0.0
29843,188.123,0.0,0.0
29876,187.811,0.0,0.0
29909,187.105,0.0,0.0
29943,186.535,0.0,0.0
29976,186.324,0.0,0.0
30009,186.226,0.0,0.0
30043,186.195,0.0,0.0
30076,186.229,0.0,0.0
30109,186.423,0.0,0.0
30143,186.686,0.0,0.0
30176,186.852,0.0,0.0
30209,186.913,0.0,0.0
30242,186.963,0.0,0.0
30276,187.088,0.0,0.0
30309,187.263,0.0,0.0
30342,187.442,0.0,0.0
30376,187.577,0.0,0.0
30409,187.746,0.0,0.0
30442,187.863,0.0,0.0
30476,187.96,0.0,0.0
30542,188.115,0.0,0.0
30575,188.277,0.0,0.0
30609,188.376,0.0,0.0
30642,188.485,0.0,0.0
30675,188.565,0.0,0.0
30709,188.538,0.0,0.0
30742,188.004,0.0,0.0
30775,187.232,0.0,0.0
30809,186.74,0.0,0.0
30842,186.507,0.0,0.0
30875,186.465,0.0,0.0
30909,186.39,0.0,0.0
30942,186.46,0.0,0.0
30974,186.59,0.0,0.0
31008,186.801,0.0,0.0
31042,186.887,0.0,0.0
31075,186.854,0.0,0.0
31108,186.868,0.0,0.0
31142,186.912,0.0,0.0
31175,187.075,0.0,0.0
31208,187.196,0.0,0.0
31242,187.322,0.0,0.0
31275,187.469,0.0,0.0
31308,187.632,0.0,0.0
31342,187.796,0.0,0.0
31375,187.917,0.0,0.0
31408,188.005,0.0,0.0
31441,188.088,0.0,0.0
31474,188.235,0.0,0.0
31508,188.397,0.0,0.0
31541,188.535,0.0,0.0
31575,188.682,0.0,0.0
31608,188.552,0.0,0.0
31641,187.823,0.0,0.0
31675,186.92,0.0,0.0
31708,186.325,0.0,0.0
31741,186.129,0.0,0.0
31775,186.128,0.0,0.0
31808,186.137,0.0,0.0
31841,186.193,0.0,0.0
