time,R,G,B
4761,217.425,21.711,65.879
4794,217.051,21.448,65.666
4828,217.178,21.508,65.734
4859,217.635,21.87,65.91
4891,217.742,22.06,65.988
4926,217.592,22.0,65.998
4958,217.686,22.073,66.03
4994,217.719,22.105,66.057
5026,217.71,22.131,66.078
5065,217.692,22.107,66.122
5093,217.606,22.032,66.095
5105,217.577,22.069,65.945
5168,217.568,22.064,65.987
5242,217.63,22.173,65.918
5246,217.952,22.428,66.132
5307,218.048,22.583,66.185
5311,218.204,22.664,66.289
5368,218.231,22.776,66.337
5371,217.991,22.671,66.061
5434,217.562,22.272,65.836
5437,217.059,21.604,65.655
5509,216.911,21.267,65.596
5537,216.859,21.231,65.508
5540,216.89,21.286,65.488
5604,217.03,21.44,65.399
5607,217.207,21.634,65.544
5674,217.349,21.713,65.741
5742,217.634,22.102,65.91
5811,217.691,22.176,65.879
5846,217.559,22.124,66.008
5874,217.702,22.269,66.085
5906,218.187,22.658,66.268
5975,218.119,22.682,66.24
5978,217.901,22.549,66.089
6003,217.95,22.61,66.118
6049,218.441,22.961,66.249
6081,218.629,23.222,66.381
6109,218.605,23.325,66.549
6140,218.881,23.618,66.693
6166,219.209,23.998,66.697
6213,218.921,23.827,66.616
6243,218.144,23.005,66.331
6278,217.699,22.338,65.988
6308,217.387,21.998,65.8
6343,217.415,21.975,65.796
6379,217.481,22.006,65.855
6416,217.582,22.139,65.881
6451,217.824,22.362,66.063
6501,217.951,22.502,66.069
6533,217.598,22.277,65.867
6595,217.267,22.061,65.72
6599,217.165,21.915,65.689
6656,217.583,22.212,65.84
6694,217.738,22.367,65.945
6721,217.928,22.591,65.975
6762,218.101,22.778,66.127
6790,218.153,22.87,66.237
6798,218.339,23.085,66.302
6862,218.759,23.533,66.503
6866,218.93,23.787,66.636
6935,219.17,24.069,66.675
6936,219.347,24.321,66.881
6984,219.251,24.344,66.903
7017,218.679,23.761,66.552
7062,218.163,23.016,66.106
7100,217.773,22.443,65.88
7126,217.061,21.796,65.71
7140,217.17,21.834,65.779
7171,217.536,22.093,65.764
7215,217.629,22.222,65.873
7246,217.559,22.229,65.944
7280,217.702,22.401,65.924
7311,217.83,22.518,66.023
7346,217.847,22.562,66.079
7374,217.924,22.639,66.16
7418,217.889,22.616,66.052
7449,218.116,22.722,66.218
7486,218.177,22.82,66.24
7514,218.184,22.927,66.145
7548,218.324,23.091,66.217
7579,218.431,23.244,66.311
7624,218.404,23.263,66.324
7652,218.536,23.334,66.357
7688,218.566,23.424,66.322
7717,218.542,23.442,66.407
7749,218.598,23.524,66.451
7776,218.499,23.49,66.409
7818,217.851,22.899,65.981
7847,217.028,21.938,65.454
7882,216.724,21.43,65.289
7910,216.547,21.223,65.165
7951,216.561,21.172,65.125
7986,216.346,21.083,65.222
8017,216.442,21.111,65.282
8058,216.753,21.373,65.276
8063,216.88,21.5,65.367
8130,216.918,21.585,65.373
8140,217.004,21.679,65.365
8208,216.921,21.727,65.407
8244,216.961,21.749,65.409
8256,217.223,21.911,65.517
8307,217.258,21.993,65.578
8343,217.368,22.054,65.653
8355,217.484,22.205,65.774
8392,217.33,22.156,65.729
8440,217.415,22.23,65.722
8449,217.524,22.422,65.905
8531,217.675,22.526,66.043
8538,217.71,22.61,66.094
8602,217.705,22.753,65.874
8669,217.366,22.421,65.621
8732,216.083,21.029,64.962
8802,216.484,21.077,65.107
8829,216.624,21.21,65.239
8835,216.852,21.485,65.363
8895,216.925,21.568,65.404
8954,217.051,21.703,65.432
8982,217.355,21.989,65.661
9017,217.466,22.099,65.792
9053,217.393,22.089,65.734
9084,217.585,22.287,65.873
9124,217.957,22.615,66.139
9150,218.118,22.841,66.186
9184,218.104,22.883,66.334
9222,218.229,23.068,66.286
9248,218.491,23.308,66.437
9276,218.548,23.415,66.462
9305,218.389,23.317,66.405
9360,218.554,23.469,66.475
9364,218.843,23.799,66.618
9424,218.908,23.877,66.67
9449,218.991,23.991,66.582
9476,218.467,23.528,66.214
9506,217.708,22.686,65.847
9560,217.462,22.228,65.701
9605,217.377,22.001,65.715
9635,217.476,22.075,65.737
9638,217.549,22.244,65.914
9703,217.733,22.406,66.007
9770,218.067,22.863,66.063
9833,218.069,22.866,66.092
9894,218.078,22.883,66.205
9934,218.668,23.432,66.49
9965,218.368,23.281,66.286
10042,218.527,23.459,66.385
10072,218.952,23.866,66.568
10126,218.844,23.881,66.547
10129,218.951,23.971,66.612
10169,219.258,24.219,66.882
10208,219.33,24.346,66.836
10286,219.202,24.337,66.879
10289,218.799,23.984,66.7
10322,218.314,23.374,66.215
10354,217.722,22.552,65.848
10388,217.054,21.906,65.588
10420,217.087,21.802,65.652
10456,217.232,21.964,65.613
10489,217.322,22.056,65.674
10521,217.564,22.229,65.79
10550,217.669,22.355,65.866
10589,217.797,22.455,65.943
10618,217.845,22.532,65.986
10656,217.612,22.451,65.936
10685,217.666,22.447,65.95
10692,217.735,22.487,66.092
10751,217.816,22.622,66.045
10759,218.119,22.941,66.167
10818,218.187,23.048,66.228
10824,218.209,23.076,66.268
10884,218.267,23.149,66.342
10891,218.44,23.35,66.319
10949,218.523,23.489,66.351
10990,218.71,23.68,66.511
11020,218.8,23.816,66.495
11025,218.837,23.936,66.523
11087,218.959,24.097,66.605
11113,218.968,24.104,66.657
11160,218.472,23.676,66.37
11190,217.618,22.762,65.82
11227,217.179,22.112,65.533
11272,216.686,21.639,65.503
11278,216.759,21.596,65.493
11309,217.357,22.01,65.682
11357,217.483,22.189,65.7
11375,217.557,22.307,65.776
11407,217.642,22.402,65.875
11440,217.703,22.517,65.858
11468,217.737,22.594,65.844
11506,217.927,22.7,66.048
11536,217.884,22.708,65.999
11575,217.761,22.605,66.005
11607,217.901,22.73,66.058
11647,218.062,22.998,66.082
11678,218.173,23.128,66.16
11707,218.417,23.3,66.382
11741,218.493,23.435,66.394
11777,218.624,23.638,66.331
11812,218.718,23.754,66.428
11841,219.027,24.054,66.607
11875,219.155,24.196,66.663
11903,219.197,24.324,66.774
11937,219.28,24.453,66.749
11962,219.139,24.431,66.596
12025,218.52,23.793,66.336
12028,218.044,23.05,65.953
12082,217.829,22.66,65.745
12128,217.57,22.436,65.756
12155,217.753,22.566,65.883
12195,217.684,22.475,66.036
12224,217.84,22.627,66.129
12228,218.322,23.123,66.08
12299,218.385,23.271,66.077
12303,218.243,23.15,66.333
12343,218.289,23.162,66.38
12373,218.263,23.185,66.258
12413,218.352,23.254,66.304
12447,218.486,23.36,66.451
12480,218.604,23.512,66.514
12511,218.975,23.877,66.618
12543,219.048,24.048,66.611
12571,219.02,24.073,66.625
12613,219.144,24.201,66.683
12646,219.399,24.46,66.789
12684,219.431,24.56,66.789
12710,219.457,24.676,66.819
12744,219.48,24.724,66.939
12772,219.278,24.622,66.773
12815,218.638,23.923,66.448
12853,217.902,22.977,66.026
12893,217.701,22.561,65.903
12921,217.589,22.437,65.801
12925,217.73,22.555,65.884
12988,217.971,22.78,65.997
12991,218.064,22.89,66.078
13059,217.937,22.836,66.061
13065,218.037,22.967,66.077
13119,218.403,23.268,66.139
13123,218.338,23.223,66.096
13185,217.996,23.006,66.02
13226,218.074,23.051,66.036
13254,218.063,23.014,66.153
13294,218.098,23.085,66.116
13336,218.172,23.161,66.13
13338,218.185,23.243,66.066
13379,218.4,23.428,66.251
13407,218.453,23.526,66.294
13449,218.473,23.627,66.244
13478,218.497,23.699,66.274
13516,218.649,23.712,66.372
13549,218.737,23.827,66.435
13611,218.844,24.091,66.379
13650,217.829,23.162,65.905
13679,217.205,22.324,65.596
13716,216.89,21.888,65.253
13749,216.832,21.713,65.157
13781,216.935,21.685,65.328
13812,217.041,21.779,65.369
13854,216.79,21.715,65.273
13883,216.968,21.855,65.409
13915,217.427,22.234,65.628
13950,217.499,22.362,65.732
13986,217.354,22.321,65.605
14022,217.35,22.291,65.641
14059,217.437,22.323,65.671
14063,217.546,22.429,65.795
14128,217.615,22.541,65.73
14132,217.763,22.712,65.787
14195,217.911,22.936,65.84
14201,218.01,23.104,65.938
14266,218.276,23.337,66.05
14327,218.295,23.487,66.145
14426,218.672,23.803,66.263
14431,218.736,23.926,66.325
14486,218.674,23.843,66.349
14507,218.142,23.395,65.977
14511,217.368,22.634,65.568
14563,216.945,21.995,65.253
14600,216.759,21.692,65.114
14609,216.861,21.71,65.197
14656,217.081,21.887,65.375
14693,217.268,22.093,65.501
14701,217.325,22.231,65.556
14745,217.439,22.323,65.615
14781,217.537,22.417,65.571
14807,217.549,22.441,65.541
14855,217.888,22.661,65.834
14886,217.96,22.756,65.844
14912,217.71,22.641,65.84
14951,217.867,22.76,65.917
14975,218.197,23.111,66.056
15016,218.274,23.263,66.136
15053,218.417,23.388,66.125
15054,218.524,23.533,66.155
15097,218.399,23.513,66.271
15132,218.493,23.632,66.315
15169,218.689,23.752,66.465
15200,218.786,23.916,66.397
15236,218.963,24.173,66.524
15268,218.723,24.076,66.336
15300,218.019,23.362,65.869
15326,217.394,22.558,65.544
15366,216.957,21.938,65.363
15392,217.046,21.944,65.373
15437,217.104,22.031,65.391
15462,217.197,22.115,65.503
15497,217.295,22.316,65.52
15525,217.424,22.47,65.584
15570,217.661,22.659,65.608
15602,217.544,22.6,65.571
15637,217.374,22.502,65.49
15666,217.427,22.539,65.503
15702,217.66,22.73,65.716
15738,217.739,22.833,65.668
15772,217.717,22.859,65.783
15806,217.786,22.991,65.78
15839,217.856,23.118,65.728
15872,217.873,23.212,65.748
15905,217.971,23.228,65.718
15946,217.991,23.28,65.805
15980,218.122,23.429,65.925
15989,218.126,23.498,65.9
16046,218.271,23.643,65.955
16054,218.095,23.531,65.897
16112,217.417,22.891,65.462
16118,216.7,22.021,64.982
16180,216.076,21.343,64.617
16187,215.986,21.136,64.577
16242,216.249,21.263,64.834
16286,216.355,21.369,64.87
16313,216.353,21.375,64.832
16357,216.439,21.473,64.832
16393,216.57,21.632,64.995
16423,216.66,21.739,65.005
16431,216.579,21.702,65.037
16472,216.594,21.709,65.045
16503,216.78,21.825,64.919
16537,216.791,21.865,64.9
16571,216.863,21.92,65.023
16612,216.99,22.028,65.094
16638,216.948,22.142,65.135
16670,217.02,22.256,65.154
16703,217.118,22.328,65.209
16734,217.179,22.365,65.292
16773,217.261,22.577,65.281
16804,217.295,22.655,65.243
16839,217.099,22.536,65.313
16870,217.19,22.631,65.368
16903,217.031,22.434,65.274
16932,216.27,21.693,64.784
16979,215.728,21.046,64.389
17008,215.524,20.696,64.145
17056,215.511,20.606,64.35
17114,215.844,20.89,64.258
17117,215.927,20.995,64.346
17185,216.127,21.235,64.534
17188,216.276,21.419,64.712
17246,216.216,21.311,64.681
17251,216.205,21.277,64.75
17315,216.096,21.301,64.55
17319,216.162,21.373,64.565
17390,216.473,21.593,64.668
17401,216.574,21.749,64.66
17434,216.764,21.844,64.876
17477,216.895,22.008,64.911
17515,216.774,22.03,64.91
17554,216.901,22.129,65.001
17582,216.995,22.253,65.154
17620,217.107,22.347,65.259
17647,217.288,22.562,65.166
17650,217.394,22.72,65.203
17720,217.392,22.799,65.326
17723,217.266,22.762,65.235
17797,216.628,22.18,64.827
17829,216.078,21.482,64.555
17831,215.949,21.152,64.39
17879,215.985,21.108,64.409
17912,216.277,21.359,64.553
17954,216.441,21.517,64.693
17988,216.478,21.619,64.693
17989,216.592,21.748,64.737
18062,216.503,21.707,64.758
18116,216.549,21.724,64.863
18189,216.617,21.793,64.79
18193,216.742,21.911,64.916
18256,216.847,22.085,64.89
18260,217.013,22.285,64.966
18328,216.916,22.316,64.936
18331,217.0,22.388,65.042
18364,217.129,22.536,65.051
18395,217.095,22.546,65.081
18454,216.909,22.367,65.067
18482,217.022,22.428,65.093
18487,217.3,22.73,65.077
18549,217.122,22.664,64.993
18561,216.494,22.132,64.682
18617,216.03,21.509,64.369
18618,215.914,21.183,64.417
18685,216.05,21.23,64.47
18756,216.519,21.682,64.749
18826,217.083,22.274,64.99
18889,217.112,22.37,65.013
18890,217.084,22.415,65.132
18959,217.086,22.396,65.075
18960,216.791,22.176,64.86
18997,216.868,22.227,64.865
19029,217.102,22.413,64.981
19096,217.355,22.723,65.172
19127,217.417,22.797,65.241
19157,217.424,22.825,65.203
19192,217.448,22.89,65.223
19222,217.413,22.909,65.224
19261,217.472,22.969,65.278
19292,217.488,23.083,65.262
19327,217.576,23.169,65.32
19357,217.439,23.118,65.297
19394,216.805,22.526,64.914
19422,215.983,21.618,64.356
19459,215.65,21.105,64.166
19505,215.632,20.988,64.134
19540,215.72,20.993,64.203
19584,216.121,21.273,64.33
19593,216.17,21.385,64.372
19651,215.908,21.225,64.337
19690,216.156,21.39,64.454
19700,216.498,21.722,64.573
19748,216.436,21.751,64.507
19786,216.322,21.582,64.556
19793,216.413,21.658,64.567
19868,216.36,21.798,64.515
19869,216.494,21.927,64.541
19899,216.698,22.161,64.605
19931,216.761,22.249,64.707
19963,216.909,22.357,64.792
19999,217.007,22.488,64.843
20034,216.974,22.513,64.908
20083,217.045,22.573,64.919
20113,217.298,22.723,65.048
20114,217.336,22.787,65.044
20172,217.112,22.777,65.049
20179,217.07,22.754,65.023
20242,216.514,22.254,64.755
20249,215.86,21.545,64.326
20306,215.536,21.017,64.136
20313,215.538,20.883,64.136
20369,215.906,21.083,64.293
20413,216.026,21.234,64.342
20442,216.437,21.606,64.518
20452,216.527,21.747,64.562
20510,216.325,21.663,64.516
20549,216.385,21.714,64.6
20579,216.206,21.611,64.502
20582,216.22,21.613,64.499
20640,216.434,21.821,64.614
20682,216.521,21.912,64.622
20713,216.709,22.017,64.769
20716,216.785,22.155,64.771
20780,216.631,22.164,64.709
20783,216.728,22.254,64.721
20854,217.009,22.529,64.841
20857,217.046,22.615,64.902
20907,216.999,22.594,64.868
20937,217.071,22.684,64.937
20987,217.27,22.799,65.079
21018,217.371,22.904,65.091
21022,217.263,22.93,64.97
21082,216.965,22.71,64.843
21086,216.477,22.15,64.556
21140,215.82,21.371,64.184
21152,215.22,20.665,63.938
21203,215.222,20.591,63.795
21234,215.823,21.03,63.95
21264,215.836,21.11,63.934
21292,215.85,21.122,64.11
21331,215.98,21.246,64.16
21357,216.079,21.331,64.29
21404,216.094,21.419,64.252
21430,216.073,21.355,64.307
21464,216.073,21.348,64.315
21503,216.243,21.569,64.192
21534,216.312,21.626,64.296
21572,216.352,21.631,64.285
21604,216.428,21.77,64.309
21617,216.325,21.746,64.433
21686,216.427,21.827,64.509
21690,216.522,21.981,64.416
21721,216.545,22.025,64.437
21776,216.705,22.215,64.612
21780,216.749,22.277,64.657
21841,216.551,22.199,64.498
21888,216.663,22.295,64.514
21918,216.948,22.504,64.7
21922,216.854,22.504,64.649
21982,216.073,21.871,64.319
22044,214.837,20.466,63.459
22049,214.687,20.21,63.361
22112,214.956,20.353,63.541
22113,215.028,20.425,63.58
22181,215.224,20.495,63.771
22217,215.298,20.588,63.745
22249,215.504,20.847,63.783
22315,215.62,21.014,63.894
22382,215.606,21.024,63.946
22386,215.658,21.076,63.993
22447,215.945,21.238,64.157
22450,216.086,21.404,64.252
22521,216.048,21.501,64.167
22548,216.199,21.654,64.263
22553,216.176,21.652,64.28
22610,216.3,21.782,64.311
22614,216.502,21.991,64.327
22679,216.528,22.092,64.35
22688,216.369,22.055,64.384
22745,216.508,22.179,64.441
22748,216.778,22.376,64.513
22808,216.797,22.463,64.555
22852,216.66,22.449,64.455
22880,216.363,22.196,64.253
22881,215.527,21.43,63.919
22946,215.047,20.817,63.586
22947,215.186,20.661,63.566
23012,215.27,20.691,63.677
23018,215.52,20.909,63.745
23085,215.648,21.055,63.863
23088,215.544,20.945,63.844
23146,215.731,21.091,63.925
23184,215.753,21.257,63.948
23213,215.751,21.225,63.962
23287,215.807,21.227,64.081
23290,215.839,21.379,63.991
23359,215.962,21.504,64.121
23363,216.137,21.689,64.203
23417,216.202,21.815,64.214
23451,216.058,21.759,64.228
23454,216.147,21.878,64.232
23524,216.277,22.115,64.182
23531,216.409,22.26,64.301
23561,216.53,22.245,64.419
23610,216.61,22.366,64.514
23640,216.635,22.466,64.568
23644,216.718,22.589,64.648
23708,216.661,22.662,64.449
23742,216.11,22.161,64.211
23746,215.469,21.435,63.791
23794,215.149,20.941,63.572
23823,215.491,20.988,63.778
23854,215.572,21.067,63.841
23886,215.657,21.185,63.812
23920,215.759,21.278,63.896
23948,215.818,21.377,63.975
23990,215.95,21.494,64.033
24028,215.75,21.474,64.051
24057,215.763,21.465,64.039
24090,215.77,21.465,63.982
24120,215.758,21.449,63.913
24159,215.736,21.505,63.954
24194,215.768,21.598,63.968
24224,215.893,21.738,64.039
24259,215.932,21.837,64.004
24293,216.268,22.041,64.087
24324,216.264,22.106,64.027
24355,216.27,22.177,64.148
24386,216.315,22.237,64.159
24420,216.281,22.204,64.172
24449,216.349,22.27,64.227
24489,216.442,22.415,64.206
24517,216.475,22.473,64.305
24564,216.47,22.581,64.265
24593,216.504,22.659,64.283
24632,216.155,22.325,64.136
24640,215.555,21.723,63.759
24706,215.187,21.148,63.557
24710,215.0,20.896,63.37
24764,215.177,20.916,63.531
24808,215.303,21.032,63.611
24834,215.371,21.166,63.567
24848,215.416,21.231,63.557
24901,215.576,21.371,63.709
24937,215.709,21.514,63.754
24967,215.702,21.575,63.769
24974,215.711,21.567,63.808
25042,215.873,21.707,63.828
25048,215.901,21.762,63.83
25090,215.879,21.804,63.863
25123,215.961,21.895,63.9
25159,216.194,22.069,64.081
25190,216.266,22.204,64.133
25224,216.5,22.415,64.08
25260,216.569,22.528,64.177
25296,216.462,22.472,64.246
25332,216.593,22.606,64.327
25392,216.718,22.738,64.242
25461,216.813,22.87,64.23
25497,216.939,23.071,64.297
25526,215.895,22.025,63.855
25556,215.654,21.748,63.784
25597,215.744,21.795,63.766
25629,216.149,22.037,63.958
25689,216.244,22.181,63.957
25738,216.238,22.338,64.13
25778,216.365,22.403,64.135
25791,216.332,22.441,64.075
25837,216.438,22.55,64.046
25871,216.464,22.567,64.096
25880,216.474,22.619,64.124
25924,216.566,22.737,64.167
25971,216.572,22.814,64.027
26009,216.671,22.947,64.017
26016,216.84,23.055,64.274
26073,216.859,23.138,64.3
26076,216.961,23.297,64.321
26139,216.993,23.372,64.387
26145,217.028,23.454,64.332
26207,217.106,23.547,64.358
26211,217.041,23.534,64.473
26281,216.993,23.518,64.479
26311,216.859,23.383,64.243
26315,216.315,22.766,63.969
26372,215.841,22.21,63.788
26376,215.819,22.09,63.691
26446,216.051,22.107,63.923
26449,216.102,22.209,63.918
26505,216.318,22.465,63.912
26506,216.382,22.542,63.971
26570,216.396,22.55,63.879
26612,216.542,22.749,63.943
26652,216.066,22.504,63.925
26688,216.106,22.499,63.933
26690,216.574,22.86,64.054
26729,216.566,22.901,64.105
26760,216.487,22.862,64.069
26801,216.586,22.977,64.114
26838,216.498,23.012,64.088
26870,216.579,23.085,64.141
26874,216.649,23.124,64.288
26942,216.664,23.202,64.234
26954,216.75,23.296,64.182
26987,216.752,23.341,64.113
27029,216.685,23.327,64.141
27056,216.778,23.433,64.205
27098,217.118,23.742,64.307
27125,216.775,23.445,64.12
27166,216.144,22.785,63.783
27197,215.946,22.421,63.7
27229,215.773,22.239,63.615
27260,215.836,22.256,63.617
27295,216.29,22.545,63.837
27326,216.337,22.655,63.879
27370,216.205,22.607,63.87
27397,216.326,22.719,63.927
27432,216.331,22.816,63.985
27466,216.567,23.02,64.201
27499,216.827,23.334,64.24
27534,216.939,23.492,64.344
27567,216.961,23.517,64.425
27598,216.98,23.553,64.409
27632,217.0,23.595,64.354
27676,217.173,23.715,64.481
27678,217.373,24.006,64.537
27748,217.619,24.248,64.618
27781,217.721,24.365,64.7
27813,217.484,24.261,64.616
27846,217.582,24.366,64.711
27877,217.84,24.607,64.726
27911,217.529,24.395,64.599
27939,217.265,23.988,64.359
28013,216.78,23.291,64.136
28048,216.849,23.338,64.179
28087,217.028,23.506,64.219
28115,217.14,23.619,64.299
28143,217.108,23.637,64.403
28179,217.145,23.707,64.415
28206,217.25,23.838,64.382
28253,217.248,23.834,64.403
28280,216.994,23.75,64.223
28314,217.062,23.807,64.198
28341,217.101,23.752,64.402
28379,217.149,23.84,64.417
28412,217.624,24.263,64.562
28453,217.792,24.49,64.575
28485,217.724,24.484,64.691
28519,217.733,24.558,64.72
28551,217.475,24.358,64.565
28584,217.644,24.529,64.663
28616,217.913,24.802,64.674
28651,217.935,24.908,64.676
28685,218.098,25.098,64.771
28723,217.779,24.875,64.578
28752,217.383,24.395,64.232
28784,216.837,23.652,63.89
28813,216.115,22.877,63.672
28850,216.101,22.768,63.624
28881,216.58,23.033,63.884
28919,216.51,23.011,63.863
28951,216.486,22.974,63.865
28991,216.572,23.055,63.936
29020,216.378,22.996,63.869
29054,216.418,23.036,63.875
29084,216.384,22.955,63.907
29121,216.37,22.903,63.977
29150,216.559,23.064,63.839
29184,216.58,23.064,63.946
29211,216.539,23.197,63.842
29249,216.652,23.304,63.882
29278,216.79,23.457,63.979
29324,216.826,23.519,63.967
29354,216.672,23.401,63.98
29383,216.766,23.512,63.988
29417,216.726,23.605,63.989
29445,216.785,23.676,64.025
29486,217.03,23.779,64.234
29525,216.978,23.817,64.185
29558,216.515,23.453,63.796
29609,216.006,22.77,63.508
29640,215.733,22.357,63.461
29644,215.669,22.183,63.404
29678,215.676,22.191,63.316
29740,215.793,22.282,63.413
29770,215.896,22.401,63.405
29774,215.975,22.473,63.471
29836,216.107,22.698,63.561
29840,216.169,22.816,63.629
29911,216.1,22.748,63.508
29914,216.137,22.763,63.513
29956,216.143,22.747,63.688
29985,216.242,22.859,63.705
30023,216.123,22.872,63.632
30049,216.229,22.992,63.631
30086,216.588,23.262,63.818
30113,216.652,23.384,63.866
30160,216.713,23.604,63.858
30199,216.802,23.698,64.038
30247,216.781,23.639,63.991
30284,216.833,23.724,64.006
30285,216.942,23.866,63.958
30331,217.017,23.978,63.969
30363,217.113,24.086,64.019
30408,216.716,23.73,63.822
30437,216.203,23.132,63.598
30440,216.025,22.778,63.463
30501,215.927,22.554,63.498
30504,216.019,22.631,63.546
30570,216.166,22.712,63.735
30597,216.211,22.798,63.717
30601,216.314,22.996,63.7
30670,216.404,23.099,63.746
30674,216.379,23.103,63.77
30745,216.405,23.121,63.782
30767,216.652,23.343,63.841
30805,216.641,23.35,63.762
30817,216.519,23.299,63.799
30866,216.633,23.435,63.854
30903,217.05,23.8,63.98
30915,217.061,23.88,64.003
30960,216.832,23.769,63.914
30997,216.877,23.791,63.967
31011,216.696,23.721,63.86
31093,216.794,23.833,63.918
31098,217.257,24.172,64.099
31144,217.218,24.205,64.146
31148,216.881,24.027,63.967
31177,216.376,23.49,63.624
31234,215.828,22.801,63.357
31235,215.658,22.448,63.297
31302,215.523,22.225,63.233
31305,215.653,22.328,63.279
31366,216.262,22.744,63.56
31369,216.297,22.863,63.623
31436,216.412,23.091,63.606
31440,216.501,23.183,63.686
31508,216.311,23.01,63.655
31512,216.256,22.968,63.61
31569,216.044,22.809,63.506
31573,216.116,22.826,63.562
31637,216.221,22.943,63.559
31641,216.266,23.031,63.618
31702,216.348,23.128,63.597
31769,216.232,23.09,63.57
31778,216.267,23.125,63.602
31835,216.294,23.195,63.637
31903,216.542,23.435,63.593
31940,216.187,23.252,63.528
31971,215.913,23.029,63.352
32012,215.578,22.539,63.112
32038,215.218,21.953,62.965
32107,214.965,21.593,62.934
32134,214.996,21.569,62.942
32175,215.2,21.731,63.08
32176,215.263,21.823,63.122
32211,215.64,22.137,63.094
32246,215.738,22.269,63.175
32277,215.714,22.295,63.151
32308,215.772,22.373,63.248
32338,215.563,22.194,63.156
32377,215.62,22.201,63.204
32410,215.695,22.333,63.184
32448,215.832,22.497,63.213
