time,R,G,B
6304,206.406,0.0,9.821
6324,206.278,0.0,9.818
6379,206.038,0.0,9.744
6405,206.001,0.0,9.718
6430,205.977,0.0,9.714
6484,205.964,0.0,9.657
6493,205.987,0.0,9.672
6548,206.153,0.0,9.711
6577,206.59,0.0,9.784
6593,206.99,0.0,9.871
6642,207.173,0.0,9.899
6677,207.548,0.0,9.897
6694,207.875,0.0,9.997
6728,207.955,0.0,9.915
6763,207.983,0.0,10.039
6797,207.799,0.0,9.919
6833,207.013,0.0,9.879
6863,206.054,0.0,9.652
6903,205.353,0.0,9.553
6923,205.163,0.0,9.47
6962,205.551,0.0,9.64
6997,205.735,0.0,9.671
7031,205.883,0.0,9.673
7064,206.063,0.0,9.668
7105,206.346,0.0,9.755
7129,206.366,0.0,9.859
7167,206.114,0.0,9.71
7195,206.173,0.0,9.755
7262,206.17,0.0,9.769
7278,206.274,0.0,9.726
7301,206.435,0.0,9.752
7324,206.587,0.0,9.745
7365,206.638,0.0,9.753
7399,206.703,0.0,9.817
7431,207.17,0.0,9.958
7471,207.312,0.0,9.98
7500,207.067,0.0,9.87
7529,207.036,0.0,9.902
7564,206.387,0.0,9.752
7598,205.581,0.0,9.58
7631,205.037,0.0,9.449
7665,204.948,0.0,9.469
7704,205.148,0.0,9.522
7734,205.478,0.0,9.534
7776,205.774,0.0,9.472
7802,205.653,0.0,9.236
7828,205.62,0.0,9.207
7878,205.275,0.0,9.149
7902,204.869,0.0,8.922
7924,204.639,0.0,8.874
7964,204.685,0.0,8.842
7996,204.748,0.0,8.819
8031,204.573,0.0,8.832
8066,204.71,0.0,8.796
8101,205.18,0.0,8.89
8129,205.207,0.0,8.956
8163,205.27,0.0,8.836
8199,205.296,0.0,8.931
8233,205.204,0.0,8.847
8272,205.334,0.0,8.824
8319,205.059,0.0,8.804
8336,204.297,0.0,8.728
8378,203.456,0.0,8.533
8397,203.094,0.0,8.475
8429,203.303,0.0,8.479
8462,203.389,0.0,8.553
8496,203.616,0.0,8.666
8528,203.658,0.0,8.636
8568,203.31,0.0,8.547
8589,203.356,0.0,8.551
8629,203.657,0.0,8.593
8668,203.553,0.0,8.631
8689,203.723,0.0,8.682
8731,203.756,0.0,8.657
8764,203.324,0.0,8.529
8802,203.403,0.0,8.507
8826,203.727,0.0,8.693
8872,203.805,0.0,8.554
8888,203.771,0.0,8.651
8932,203.733,0.0,8.639
8965,203.81,0.0,8.661
8999,203.968,0.0,8.62
9031,203.94,0.0,8.65
9064,204.153,0.0,8.627
9101,204.238,0.0,8.753
9137,203.485,0.0,8.566
9162,202.981,0.0,8.608
9199,202.641,0.0,8.494
9232,202.59,0.0,8.428
9284,202.598,0.0,8.438
9314,202.125,0.0,8.352
9350,202.206,0.0,8.326
9397,202.754,0.0,8.391
9433,202.668,0.0,8.377
9440,202.527,0.0,8.486
9471,202.479,0.0,8.386
9526,202.436,0.0,8.363
9533,202.607,0.0,8.503
9590,202.791,0.0,8.453
9594,202.948,0.0,8.476
9650,203.275,0.0,8.563
9689,203.449,0.0,8.649
9703,203.52,0.0,8.57
9735,203.654,0.0,8.66
9759,204.017,0.0,8.725
9803,204.152,0.0,8.75
9836,204.299,0.0,8.821
9888,204.529,0.0,8.766
9906,203.969,0.0,8.671
9938,203.203,0.0,8.568
9990,202.256,0.0,8.338
10003,201.993,0.0,8.391
10030,201.912,0.0,8.328
10064,201.973,0.0,8.363
10097,202.356,0.0,8.39
10124,202.451,0.0,8.401
10165,202.803,0.0,8.465
10198,202.843,0.0,8.505
10232,202.619,0.0,8.538
10279,202.681,0.0,8.474
10305,202.782,0.0,8.489
10334,202.893,0.0,8.527
10358,203.283,0.0,8.577
10401,203.461,0.0,8.649
10436,203.562,0.0,8.695
10457,203.754,0.0,8.698
10498,203.778,0.0,8.66
10533,203.887,0.0,8.723
10568,203.851,0.0,8.579
10587,203.895,0.0,8.569
10631,204.342,0.0,8.788
10667,204.546,0.0,8.791
10687,204.417,0.0,8.82
10733,204.199,0.0,8.73
10768,203.446,0.0,8.605
10793,202.688,0.0,8.532
10831,202.345,0.0,8.432
10868,202.281,0.0,8.465
10887,202.347,0.0,8.393
10942,202.465,0.0,8.507
10972,203.021,0.0,8.523
10987,203.178,0.0,8.633
11042,202.992,0.0,8.622
11066,203.082,0.0,8.621
11101,203.193,0.0,8.602
11133,203.269,0.0,8.559
11157,203.321,0.0,8.573
11200,203.486,0.0,8.672
11230,203.787,0.0,8.699
11268,203.993,0.0,8.777
11293,204.276,0.0,8.809
11335,204.371,0.0,8.838
11368,204.088,0.0,8.788
11393,204.265,0.0,8.868
11420,204.467,0.0,8.821
11470,204.59,0.0,8.825
11513,205.204,0.0,8.916
11529,205.372,0.0,8.95
11565,205.394,0.0,9.024
11587,205.494,0.0,8.993
11636,205.258,0.0,8.929
11656,204.225,0.0,8.748
11702,203.505,0.0,8.684
11726,203.226,0.0,8.596
11762,203.031,0.0,8.617
11783,203.325,0.0,8.744
11820,203.958,0.0,8.931
11863,204.327,0.0,8.987
11903,204.254,0.0,9.043
11918,204.642,0.0,9.164
11961,205.469,0.0,9.41
11998,205.714,0.0,9.593
12031,205.687,0.0,9.618
12065,205.651,0.0,9.747
12095,206.015,0.0,9.743
12131,206.163,0.0,9.923
12171,205.855,0.0,9.751
12186,205.971,0.0,9.703
12228,206.186,0.0,9.847
12268,206.231,0.0,9.821
12296,206.607,0.0,10.04
12337,206.584,0.0,10.02
12379,206.535,0.0,9.956
12405,206.532,0.0,9.874
12434,206.405,0.0,9.914
12451,206.403,0.0,9.885
12497,205.771,0.0,9.725
12533,204.751,0.0,9.575
12556,204.285,0.0,9.518
12599,204.066,0.0,9.46
12621,203.881,0.0,9.389
12671,203.894,0.0,9.379
12693,203.745,0.0,9.304
12730,203.729,0.0,9.334
12764,203.829,0.0,9.38
12781,203.775,0.0,9.354
12818,203.835,0.0,9.364
12865,203.962,0.0,9.427
12901,203.814,0.0,9.417
12934,204.034,0.0,9.396
12958,204.54,0.0,9.514
12999,204.728,0.0,9.546
13049,204.735,0.0,9.599
13094,204.865,0.0,9.531
13114,205.097,0.0,9.563
13168,205.578,0.0,9.676
13191,205.771,0.0,9.701
13230,206.046,0.0,9.797
13246,206.35,0.0,9.908
13296,206.071,0.0,9.787
13337,205.051,0.0,9.613
13362,204.2,0.0,9.424
13396,203.685,0.0,9.347
13429,203.359,0.0,9.273
13461,203.061,0.0,9.183
13494,203.253,0.0,9.277
13555,203.482,0.0,9.401
13579,203.518,0.0,9.347
13613,203.609,0.0,9.421
13641,203.457,0.0,9.335
13649,203.504,0.0,9.316
13699,203.855,0.0,9.393
13734,203.832,0.0,9.347
13759,203.924,0.0,9.347
13790,203.826,0.0,9.44
13830,203.62,0.0,9.312
13847,203.596,0.0,9.309
13900,203.118,0.0,9.133
13918,203.063,0.0,9.215
13972,203.42,0.0,9.308
13990,203.592,0.0,9.385
14013,204.034,0.0,9.409
14066,204.413,0.0,9.59
14084,204.429,0.0,9.665
14133,204.1,0.0,9.627
14154,203.053,0.0,9.288
14185,201.477,0.0,8.998
14237,200.015,0.0,8.644
14258,199.653,0.0,8.563
14285,199.652,0.0,8.612
14344,199.662,0.0,8.579
14347,200.42,0.0,8.779
14396,200.47,0.0,8.706
14413,199.979,0.0,8.657
14467,199.926,0.0,8.597
14489,200.432,0.0,8.786
14520,200.485,0.0,8.802
14570,200.407,0.0,8.708
14587,200.565,0.0,8.778
14618,200.888,0.0,8.837
14670,200.939,0.0,8.962
14688,200.994,0.0,8.946
14714,200.729,0.0,8.781
14756,200.55,0.0,8.824
14807,201.079,0.0,8.953
14832,201.774,0.0,9.036
14853,202.41,0.0,9.285
14903,203.005,0.0,9.296
14918,203.212,0.0,9.424
14950,202.813,0.0,9.416
14987,202.732,0.0,9.392
15014,202.878,0.0,9.431
15066,203.204,0.0,9.428
15097,203.783,0.0,9.71
15113,204.058,0.0,9.784
15149,204.026,0.0,9.608
15187,203.706,0.0,9.515
15223,203.438,0.0,9.454
15270,202.937,0.0,9.321
15293,202.78,0.0,9.333
15318,202.722,0.0,9.311
15371,202.853,0.0,9.343
15389,203.075,0.0,9.429
15428,203.205,0.0,9.406
15471,203.496,0.0,9.483
15486,203.448,0.0,9.454
15512,203.666,0.0,9.562
15568,204.34,0.0,9.677
15587,204.578,0.0,9.679
15617,204.685,0.0,9.761
15671,204.325,0.0,9.618
15689,203.438,0.0,9.511
15714,202.727,0.0,9.391
15751,202.597,0.0,9.416
15780,202.67,0.0,9.555
15813,202.94,0.0,9.43
15846,203.095,0.0,9.526
15897,202.913,0.0,9.498
15917,202.865,0.0,9.47
15950,202.838,0.0,9.353
15985,202.543,0.0,9.366
16020,202.013,0.0,9.19
16071,201.854,0.0,9.199
16088,202.282,0.0,9.239
16112,202.357,0.0,9.351
16146,202.19,0.0,9.234
16185,202.299,0.0,9.29
16237,202.281,0.0,9.182
16257,202.413,0.0,9.232
16290,202.728,0.0,9.36
16336,202.844,0.0,9.326
16376,203.129,0.0,9.342
16381,202.965,0.0,9.424
16413,201.907,0.0,9.247
16451,200.834,0.0,8.962
16485,200.324,0.0,8.983
16521,200.263,0.0,8.88
16571,200.575,0.0,9.006
16593,200.732,0.0,9.051
16619,200.64,0.0,8.956
16675,200.755,0.0,9.062
16701,201.101,0.0,9.183
16724,200.926,0.0,9.008
16754,200.888,0.0,9.124
16804,200.87,0.0,9.067
16828,201.451,0.0,9.173
16848,201.557,0.0,9.258
16888,201.02,0.0,9.153
16926,201.521,0.0,9.369
16960,201.626,0.0,9.297
16989,201.737,0.0,9.279
17013,201.773,0.0,9.266
17067,201.915,0.0,9.215
17089,202.065,0.0,9.278
17117,202.237,0.0,9.27
17170,201.814,0.0,9.224
17183,200.927,0.0,9.03
17213,200.035,0.0,8.881
17250,199.502,0.0,8.792
17281,199.782,0.0,8.85
17321,199.848,0.0,8.927
17372,199.641,0.0,8.843
17405,199.782,0.0,8.915
17410,200.11,0.0,9.017
17450,200.166,0.0,9.076
17502,200.169,0.0,8.975
17532,200.287,0.0,9.05
17550,200.254,0.0,8.971
17584,200.413,0.0,8.951
17615,200.772,0.0,9.035
17655,201.041,0.0,9.137
17681,201.252,0.0,9.155
17713,201.489,0.0,9.194
17747,201.656,0.0,9.274
17784,201.845,0.0,9.288
17819,201.589,0.0,9.143
17870,201.947,0.0,9.329
17883,202.691,0.0,9.449
17918,202.931,0.0,9.464
17970,202.609,0.0,9.382
17987,201.698,0.0,9.205
18011,200.994,0.0,9.12
18063,200.569,0.0,9.115
18080,200.785,0.0,9.136
18113,201.014,0.0,9.164
18146,201.024,0.0,9.124
18199,201.289,0.0,9.203
18221,201.917,0.0,9.361
18244,202.014,0.0,9.396
18277,201.301,0.0,9.129
18310,201.899,0.0,9.326
18362,202.06,0.0,9.428
18384,202.286,0.0,9.53
18437,202.019,0.0,9.354
18463,202.293,0.0,9.407
18484,202.896,0.0,9.606
18514,203.103,0.0,9.63
18552,202.949,0.0,9.557
18597,203.184,0.0,9.543
18614,203.312,0.0,9.56
18646,203.533,0.0,9.664
18688,203.876,0.0,9.753
18717,203.706,0.0,9.658
18754,202.831,0.0,9.509
18811,201.88,0.0,9.367
18825,201.119,0.0,9.142
18853,201.058,0.0,9.151
18905,201.436,0.0,9.209
18920,201.425,0.0,9.262
18969,201.582,0.0,9.278
18987,201.699,0.0,9.261
19021,202.121,0.0,9.401
19054,202.05,0.0,9.374
19084,202.058,0.0,9.333
19114,202.165,0.0,9.377
19146,202.176,0.0,9.425
19183,202.346,0.0,9.391
19216,202.169,0.0,9.412
19247,202.388,0.0,9.423
19288,202.487,0.0,9.354
19338,202.62,0.0,9.392
19357,202.987,0.0,9.601
19379,203.146,0.0,9.598
19411,203.168,0.0,9.526
19458,203.164,0.0,9.511
19494,202.643,0.0,9.529
19528,201.505,0.0,9.219
19561,200.7,0.0,9.131
19593,200.436,0.0,9.04
19627,200.172,0.0,8.923
19663,200.131,0.0,8.895
19699,200.592,0.0,9.076
19725,200.69,0.0,9.121
19759,200.633,0.0,9.072
19784,200.7,0.0,9.084
19813,200.588,0.0,9.023
19848,200.678,0.0,9.104
19879,200.784,0.0,9.109
19911,200.997,0.0,9.073
19955,201.637,0.0,9.334
19976,201.841,0.0,9.294
20022,202.053,0.0,9.331
20047,202.233,0.0,9.45
20083,201.895,0.0,9.306
20117,202.11,0.0,9.465
20151,202.531,0.0,9.397
20203,202.795,0.0,9.441
20217,202.913,0.0,9.493
20245,202.727,0.0,9.489
20287,202.0,0.0,9.278
20321,200.662,0.0,9.096
20347,200.032,0.0,8.968
20385,199.906,0.0,8.963
20415,199.696,0.0,8.853
20462,199.744,0.0,8.896
20480,200.416,0.0,9.069
20512,200.607,0.0,9.125
20546,200.906,0.0,9.089
20578,200.926,0.0,9.133
20613,200.528,0.0,8.989
20645,200.529,0.0,8.997
20682,200.635,0.0,9.079
20713,200.79,0.0,9.062
20746,200.771,0.0,9.108
20783,200.979,0.0,9.263
20805,201.224,0.0,9.144
20851,201.366,0.0,9.192
20877,201.645,0.0,9.288
20921,201.83,0.0,9.317
20950,201.997,0.0,9.318
20976,202.187,0.0,9.342
21032,202.609,0.0,9.412
21054,202.631,0.0,9.445
21087,201.693,0.0,9.232
21135,200.958,0.0,9.045
21167,201.031,0.0,9.165
21173,201.959,0.0,9.44
21215,203.095,0.0,9.586
21249,203.69,0.0,9.623
21284,203.699,0.0,9.539
21314,203.146,0.0,9.336
21360,202.669,0.0,9.191
21404,202.082,0.0,8.911
21424,201.23,0.0,8.594
21446,200.975,0.0,8.513
21486,201.205,0.0,8.564
21520,201.38,0.0,8.626
21544,201.297,0.0,8.646
21582,201.452,0.0,8.631
21615,201.74,0.0,8.661
21652,201.875,0.0,8.7
21675,202.128,0.0,8.751
21715,202.253,0.0,8.804
21750,202.27,0.0,8.863
21792,202.362,0.0,8.844
21806,202.79,0.0,8.859
21851,203.048,0.0,8.977
21878,202.6,0.0,8.803
21924,201.75,0.0,8.646
21946,200.939,0.0,8.558
21979,200.448,0.0,8.462
22002,200.697,0.0,8.597
22043,200.817,0.0,8.629
22076,200.831,0.0,8.554
22110,201.271,0.0,8.667
22143,201.763,0.0,8.779
22178,201.866,0.0,8.793
22214,201.802,0.0,8.716
22248,201.9,0.0,8.743
22283,201.911,0.0,8.713
22315,202.065,0.0,8.742
22345,202.739,0.0,8.961
22382,202.976,0.0,9.058
22418,202.78,0.0,8.819
22444,203.02,0.0,8.913
22496,203.182,0.0,8.924
22518,203.421,0.0,8.939
22539,203.785,0.0,9.098
22588,204.009,0.0,9.04
22619,204.14,0.0,9.033
22643,204.25,0.0,9.142
22693,203.637,0.0,9.025
22724,202.559,0.0,8.773
22742,202.114,0.0,8.696
22782,201.842,0.0,8.753
22814,201.428,0.0,8.613
22847,201.576,0.0,8.653
22873,202.103,0.0,8.786
22917,202.306,0.0,8.812
22952,202.108,0.0,8.765
22973,202.141,0.0,8.709
23021,202.375,0.0,8.82
23050,202.454,0.0,8.804
23072,202.586,0.0,8.917
23127,202.702,0.0,8.935
23155,202.817,0.0,8.883
23179,203.025,0.0,8.999
23225,203.147,0.0,8.904
23254,203.402,0.0,8.928
23272,203.747,0.0,9.042
23313,203.887,0.0,9.033
23349,204.132,0.0,9.094
23379,204.287,0.0,9.127
23405,204.548,0.0,9.108
23448,204.666,0.0,9.171
23481,204.247,0.0,9.097
23513,203.134,0.0,8.987
23548,202.263,0.0,8.745
23583,201.911,0.0,8.732
23615,201.719,0.0,8.677
23643,201.808,0.0,8.686
23680,201.881,0.0,8.733
23714,202.156,0.0,8.827
23749,202.372,0.0,8.867
23783,202.449,0.0,8.884
23815,202.618,0.0,8.815
23849,202.678,0.0,8.916
23883,202.717,0.0,8.85
23914,202.879,0.0,8.88
23946,203.338,0.0,9.078
23983,203.522,0.0,9.058
24009,203.599,0.0,9.019
24051,203.771,0.0,9.13
24084,203.993,0.0,9.067
24105,204.238,0.0,9.137
24154,204.62,0.0,9.22
24183,204.793,0.0,9.306
24216,204.535,0.0,9.164
24239,204.763,0.0,9.202
24282,205.022,0.0,9.235
24304,204.304,0.0,9.083
24351,203.224,0.0,8.906
24382,202.506,0.0,8.838
24404,202.311,0.0,8.789
24453,202.412,0.0,8.822
24476,202.683,0.0,8.891
24531,202.92,0.0,8.891
24555,202.996,0.0,8.867
24592,203.054,0.0,8.817
24609,203.07,0.0,8.98
24655,203.172,0.0,8.972
24684,203.126,0.0,8.96
24737,203.279,0.0,8.994
24754,203.958,0.0,9.12
24780,204.206,0.0,9.212
24811,204.114,0.0,9.161
24847,204.313,0.0,9.149
24884,204.742,0.0,9.211
24907,205.004,0.0,9.262
24948,205.095,0.0,9.325
24966,205.303,0.0,9.349
25014,205.563,0.0,9.443
25038,205.844,0.0,9.481
25091,206.007,0.0,9.477
25108,205.745,0.0,9.388
25153,204.54,0.0,9.176
25176,203.683,0.0,9.103
25226,203.369,0.0,8.929
25256,203.38,0.0,9.005
25299,204.074,0.0,9.173
25319,204.314,0.0,9.202
25343,204.32,0.0,9.222
25395,204.411,0.0,9.135
25431,204.689,0.0,9.266
25450,204.659,0.0,9.217
25480,204.57,0.0,9.295
25506,204.692,0.0,9.29
25577,204.554,0.0,9.164
25584,204.712,0.0,9.274
25608,205.092,0.0,9.347
25639,205.277,0.0,9.32
25708,205.5,0.0,9.403
25718,205.593,0.0,9.359
25772,205.702,0.0,9.43
25778,205.83,0.0,9.456
25804,205.752,0.0,9.47
25850,205.961,0.0,9.537
25877,205.74,0.0,9.348
25898,204.731,0.0,9.252
25939,203.725,0.0,9.081
25967,203.164,0.0,8.968
26021,202.969,0.0,8.951
26039,203.062,0.0,9.022
26081,203.557,0.0,9.122
26099,204.033,0.0,9.407
26139,204.497,0.0,9.429
26181,204.87,0.0,9.558
26215,205.143,0.0,9.703
26235,205.483,0.0,9.866
26286,205.859,0.0,10.056
26299,206.386,0.0,10.219
26336,206.62,0.0,10.301
26385,206.808,0.0,10.386
26407,206.507,0.0,10.378
26434,206.524,0.0,10.38
26487,207.047,0.0,10.499
26503,207.178,0.0,10.559
26564,207.286,0.0,10.56
26584,207.467,0.0,10.527
26618,207.706,0.0,10.646
26641,207.481,0.0,10.588
26686,206.448,0.0,10.37
26708,205.219,0.0,10.045
26730,204.614,0.0,10.102
26766,204.268,0.0,10.091
26816,204.183,0.0,10.064
26847,204.156,0.0,10.066
26890,203.856,0.0,9.936
26918,203.998,0.0,9.93
26936,204.072,0.0,9.946
26970,203.92,0.0,9.901
27017,203.603,0.0,9.786
27036,203.477,0.0,9.711
27083,203.365,0.0,9.747
27120,203.431,0.0,9.819
27136,203.979,0.0,9.942
27171,204.073,0.0,10.007
27220,204.043,0.0,9.894
27237,204.09,0.0,9.88
27285,204.086,0.0,9.911
27317,204.166,0.0,9.89
27341,204.29,0.0,9.923
27374,204.39,0.0,9.927
27416,204.764,0.0,10.089
27448,204.762,0.0,10.084
27473,203.868,0.0,9.906
27500,202.667,0.0,9.665
27539,201.527,0.0,9.386
27569,201.251,0.0,9.341
27614,201.818,0.0,9.557
27641,202.056,0.0,9.579
27668,202.11,0.0,9.58
27717,202.356,0.0,9.597
27734,202.334,0.0,9.608
27772,202.307,0.0,9.596
27820,202.333,0.0,9.591
27839,202.264,0.0,9.686
27885,202.547,0.0,9.68
27900,202.816,0.0,9.745
27931,202.802,0.0,9.736
27984,203.051,0.0,9.79
28004,203.514,0.0,9.883
28030,203.707,0.0,9.95
28064,204.0,0.0,9.943
28094,204.132,0.0,10.025
28129,204.243,0.0,9.987
28185,204.531,0.0,10.06
28229,204.349,0.0,9.988
28257,203.445,0.0,9.874
28284,202.366,0.0,9.594
28299,201.767,0.0,9.533
28351,201.652,0.0,9.472
28373,201.769,0.0,9.483
28397,202.021,0.0,9.634
28431,202.257,0.0,9.567
28462,202.492,0.0,9.692
28514,202.338,0.0,9.707
28532,201.942,0.0,9.487
28569,202.017,0.0,9.553
28600,202.153,0.0,9.593
28657,202.345,0.0,9.533
28685,202.471,0.0,9.703
28723,202.702,0.0,9.705
28739,203.003,0.0,9.813
28770,203.205,0.0,9.842
28798,203.812,0.0,9.911
28835,203.928,0.0,9.909
28888,203.592,0.0,9.891
28907,203.819,0.0,9.943
28928,203.981,0.0,9.903
28982,203.172,0.0,9.717
29014,202.009,0.0,9.565
29037,201.076,0.0,9.42
29088,200.725,0.0,9.292
29103,200.302,0.0,9.163
29134,200.344,0.0,9.22
29174,200.515,0.0,9.194
29221,200.784,0.0,9.346
29257,200.916,0.0,9.281
29283,200.937,0.0,9.309
29302,200.882,0.0,9.33
29355,201.019,0.0,9.378
29373,201.0,0.0,9.314
29400,200.576,0.0,9.182
29445,200.39,0.0,9.088
29483,199.959,0.0,9.019
29500,199.201,0.0,8.916
29547,198.612,0.0,8.714
29577,197.795,0.0,8.525
29608,196.912,0.0,8.436
29638,195.912,0.0,8.246
29688,194.94,0.0,8.081
29703,193.75,0.0,7.866
29726,192.176,0.0,7.629
29772,190.282,0.0,7.369
29804,188.94,0.0,7.029
29847,188.334,0.0,6.922
29868,187.865,0.0,6.787
29921,187.754,0.0,6.852
29937,188.282,0.0,7.026
29981,188.258,0.0,6.97
29998,188.268,0.0,7.013
30032,188.161,0.0,6.939
30072,187.806,0.0,6.831
30114,187.8,0.0,6.927
30135,188.164,0.0,6.927
30189,188.527,0.0,7.058
30204,188.777,0.0,7.125
30226,189.207,0.0,7.16
30268,189.623,0.0,7.203
30320,189.943,0.0,7.233
30338,190.471,0.0,7.479
30377,190.604,0.0,7.448
30399,190.997,0.0,7.499
30436,191.212,0.0,7.49
30471,190.59,0.0,7.451
30496,189.82,0.0,7.264
30539,188.949,0.0,7.107
30565,188.118,0.0,6.947
30608,187.471,0.0,6.823
30651,187.504,0.0,6.872
30678,188.189,0.0,7.046
30705,188.31,0.0,7.028
30742,188.004,0.0,7.04
30778,187.967,0.0,6.972
30815,187.821,0.0,6.92
30855,187.847,0.0,6.858
30886,188.004,0.0,6.912
30913,188.141,0.0,6.965
30940,188.593,0.0,7.078
30966,188.928,0.0,7.157
30997,189.086,0.0,7.068
31030,189.451,0.0,7.148
31067,189.995,0.0,7.341
31105,190.446,0.0,7.424
31146,191.02,0.0,7.545
