time,R,G,B
7674,249.452,33.003,2.531
7707,249.428,32.964,2.478
7740,249.427,32.998,2.518
7773,249.41,32.98,2.497
7807,249.43,33.017,2.498
7840,249.4,32.987,2.474
7873,249.408,32.969,2.437
7906,249.426,33.064,2.476
7939,249.327,32.895,2.44
7973,249.113,32.425,2.4
8006,249.056,32.269,2.419
8039,249.034,32.202,2.43
8071,249.1,32.35,2.427
8106,249.108,32.391,2.419
8139,249.161,32.526,2.408
8172,249.172,32.557,2.388
8205,249.164,32.574,2.386
8238,249.132,32.508,2.37
8272,249.105,32.478,2.337
8305,249.129,32.573,2.358
8338,249.149,32.632,2.345
8371,249.154,32.674,2.339
8405,249.184,32.769,2.356
8438,249.224,32.866,2.366
8471,249.207,32.84,2.36
8537,249.266,32.982,2.338
8571,249.249,32.969,2.342
8604,249.281,33.056,2.331
8637,249.259,33.028,2.328
8669,249.122,32.807,2.226
8703,248.965,32.491,2.219
8737,248.824,32.176,2.239
8770,248.852,32.208,2.255
8803,248.89,32.3,2.232
8870,248.948,32.553,2.228
8903,249.012,32.745,2.234
8936,249.033,32.816,2.215
8969,249.017,32.832,2.208
9002,249.011,32.842,2.208
9036,248.993,32.819,2.171
9069,249.006,32.892,2.171
9102,249.023,32.952,2.162
9135,249.035,32.998,2.17
9169,249.0,32.873,2.154
9202,248.985,32.856,2.164
9235,248.97,32.797,2.174
9267,248.966,32.784,2.173
9301,248.959,32.784,2.181
9335,248.936,32.72,2.168
9368,248.982,32.842,2.178
9401,248.96,32.795,2.181
9434,248.947,32.805,2.15
9468,248.768,32.483,2.098
9501,248.535,31.986,2.106
9534,248.397,31.525,2.072
9567,248.432,31.6,2.109
9600,248.525,31.88,2.116
9634,248.546,31.971,2.094
9667,248.555,32.014,2.095
9700,248.549,31.999,2.085
9733,248.577,32.111,2.066
9767,248.55,32.132,2.046
9800,248.482,32.065,2.032
9833,248.512,32.176,2.038
9866,248.528,32.276,2.035
9899,248.578,32.47,2.036
9933,248.604,32.59,2.003
9966,248.647,32.754,2.022
9999,248.629,32.741,1.987
10032,248.655,32.831,1.967
10066,248.63,32.855,1.974
10098,248.598,32.832,1.949
10132,248.61,32.854,1.933
10165,248.621,32.916,1.94
10198,248.624,32.955,1.939
10232,248.403,32.476,1.937
10265,248.018,31.39,1.948
10298,247.755,30.453,2.001
10331,247.713,30.162,2.064
10364,247.717,30.156,2.068
10398,247.771,30.274,2.042
10431,247.864,30.529,2.055
10464,247.955,30.787,2.038
10497,247.991,31.008,2.023
10531,248.025,31.14,2.011
10564,248.017,31.209,1.987
10597,248.073,31.359,1.992
10630,248.118,31.479,1.949
10663,248.194,31.738,1.977
10696,248.253,31.887,1.95
10730,248.292,31.994,1.944
10763,248.329,32.15,1.941
10796,248.365,32.245,1.931
10830,248.383,32.385,1.923
10863,248.438,32.556,1.94
10896,248.413,32.524,1.906
10929,248.374,32.496,1.894
10962,248.413,32.609,1.867
10996,248.434,32.769,1.888
11029,248.379,32.719,1.852
11062,248.067,32.072,1.837
11095,247.745,31.026,1.888
11129,247.564,30.312,1.933
11162,247.596,30.31,1.983
11195,247.652,30.459,1.956
11228,247.673,30.558,1.914
11261,247.716,30.755,1.916
11294,247.81,31.073,1.925
11328,247.851,31.273,1.882
11361,247.814,31.255,1.846
11394,247.863,31.423,1.873
11428,247.874,31.457,1.825
11461,247.921,31.634,1.829
11494,247.96,31.828,1.837
11527,248.041,32.049,1.788
11560,248.098,32.253,1.817
11594,248.124,32.381,1.792
11627,248.166,32.544,1.78
11660,248.187,32.59,1.766
11693,248.207,32.726,1.782
11727,248.23,32.81,1.745
11760,248.239,32.882,1.765
11793,248.272,33.014,1.744
11826,248.269,33.058,1.704
11859,248.262,33.111,1.711
11892,248.101,32.873,1.666
11926,247.777,31.994,1.684
11959,247.539,31.156,1.76
11992,247.51,30.993,1.761
12025,247.641,31.352,1.755
12059,247.682,31.621,1.75
12092,247.816,32.008,1.733
12125,247.91,32.376,1.711
12158,247.98,32.644,1.675
12192,247.954,32.671,1.642
12225,247.983,32.81,1.659
12258,247.983,32.895,1.632
12291,248.062,33.119,1.639
12324,248.136,33.329,1.64
12358,248.152,33.416,1.627
12391,248.189,33.555,1.619
12424,248.229,33.7,1.603
12457,248.305,33.903,1.607
12491,248.291,33.952,1.582
12524,248.336,34.11,1.61
12557,248.34,34.133,1.6
12590,248.349,34.228,1.596
12623,248.278,34.09,1.531
12657,248.259,34.122,1.542
12690,248.116,33.9,1.505
12723,247.845,33.334,1.5
12756,247.559,32.348,1.559
12790,247.492,31.871,1.611
12823,247.544,31.98,1.613
12856,247.657,32.308,1.586
12889,247.694,32.551,1.569
12922,247.827,32.901,1.564
12956,247.949,33.271,1.557
12989,247.933,33.336,1.536
13022,247.848,33.263,1.516
13055,247.876,33.325,1.508
13089,247.944,33.514,1.519
13122,247.971,33.636,1.517
13155,248.03,33.825,1.509
13188,248.027,33.828,1.476
13221,248.107,34.071,1.487
13255,248.128,34.179,1.5
13288,248.133,34.239,1.469
13321,248.117,34.297,1.469
13354,248.207,34.505,1.474
13388,248.209,34.598,1.484
13454,248.208,34.687,1.444
13487,248.222,34.756,1.43
13520,248.178,34.727,1.415
13554,247.85,34.026,1.41
13587,247.543,32.921,1.459
13620,247.327,32.105,1.522
13653,247.308,32.037,1.51
13686,247.434,32.379,1.495
13720,247.543,32.761,1.506
13753,247.606,33.035,1.467
13786,247.684,33.368,1.45
13819,247.708,33.56,1.445
13853,247.774,33.762,1.422
13886,247.796,33.864,1.429
13919,247.758,33.879,1.39
13952,247.801,34.062,1.395
13985,247.917,34.393,1.393
14019,247.955,34.55,1.375
14052,247.967,34.713,1.408
14085,248.018,34.834,1.362
14118,248.049,34.934,1.337
14185,248.09,35.186,1.351
14218,248.083,35.24,1.328
14251,248.088,35.288,1.321
14284,248.087,35.362,1.304
14318,248.121,35.459,1.314
14351,248.103,35.487,1.293
14384,247.965,35.264,1.297
14417,247.593,34.196,1.275
14451,247.36,33.236,1.361
14484,247.316,32.91,1.393
14517,247.374,33.098,1.372
14550,247.415,33.397,1.369
14583,247.482,33.658,1.347
14617,247.565,34.01,1.328
14650,247.633,34.27,1.317
14683,247.635,34.395,1.291
14716,247.608,34.382,1.281
14750,247.617,34.438,1.298
14783,247.649,34.567,1.288
14816,247.66,34.692,1.27
14848,247.727,34.871,1.291
14882,247.733,34.942,1.271
14916,247.767,35.092,1.254
14949,247.738,35.083,1.241
15015,247.741,35.187,1.223
15049,247.869,35.458,1.245
15082,247.891,35.534,1.233
15115,247.853,35.541,1.219
15148,247.875,35.603,1.211
15181,247.747,35.436,1.214
15215,247.395,34.532,1.193
15248,247.132,33.387,1.254
15281,247.057,32.932,1.306
15314,247.098,33.063,1.277
15347,247.271,33.595,1.291
15381,247.363,33.971,1.28
15414,247.509,34.425,1.257
15446,247.568,34.705,1.227
15480,247.547,34.815,1.216
15514,247.535,34.846,1.211
15547,247.566,34.979,1.207
15580,247.637,35.237,1.219
15613,247.721,35.539,1.188
15646,247.803,35.818,1.178
15680,247.844,35.947,1.176
15713,247.865,36.065,1.153
15746,247.868,36.174,1.164
15779,247.896,36.271,1.149
15813,247.9,36.368,1.154
15846,247.877,36.377,1.128
15879,247.906,36.494,1.13
15912,247.92,36.59,1.133
15945,247.946,36.654,1.13
15979,247.931,36.697,1.111
16012,247.789,36.469,1.092
16044,247.421,35.414,1.116
16078,247.151,34.211,1.161
16112,247.089,33.722,1.225
16145,247.136,33.828,1.226
16178,247.194,34.051,1.221
16211,247.22,34.248,1.206
16244,247.332,34.63,1.197
16278,247.407,35.031,1.165
16311,247.454,35.262,1.16
16344,247.381,35.205,1.122
16377,247.383,35.238,1.128
16411,247.435,35.395,1.119
16444,247.518,35.717,1.125
16477,247.577,35.923,1.108
16510,247.669,36.199,1.109
16543,247.689,36.33,1.1
16577,247.734,36.538,1.106
16610,247.731,36.574,1.098
16642,247.724,36.622,1.07
16676,247.633,36.568,1.044
16710,247.65,36.663,1.048
16743,247.618,36.652,1.042
16776,247.643,36.757,1.026
16809,247.706,36.942,1.036
16842,247.583,36.733,1.026
16876,247.209,35.567,1.037
16909,246.89,34.028,1.134
16942,246.724,33.218,1.188
16975,246.722,33.142,1.178
17008,246.774,33.297,1.179
17042,246.851,33.525,1.175
17075,246.964,33.919,1.149
17108,247.071,34.425,1.14
17141,247.108,34.707,1.122
17175,247.043,34.62,1.086
17208,247.046,34.64,1.089
17241,247.118,34.901,1.102
17274,247.155,35.085,1.069
17307,247.188,35.308,1.063
17341,247.3,35.626,1.063
17374,247.358,35.782,1.05
17407,247.365,35.953,1.051
17440,247.337,35.915,1.037
17473,247.277,35.854,0.993
17507,247.302,35.978,1.022
17540,247.338,36.095,1.016
17573,247.345,36.206,1.0
17606,247.349,36.275,1.012
17640,247.177,35.812,1.006
17673,246.67,34.156,1.038
17706,246.519,33.05,1.148
17739,246.534,32.795,1.152
17773,246.566,32.974,1.155
17806,246.736,33.437,1.141
17839,246.902,34.054,1.135
17872,247.049,34.634,1.103
17905,247.115,34.96,1.074
17939,247.108,35.052,1.069
17972,247.093,35.073,1.08
18005,247.143,35.213,1.071
18038,247.214,35.473,1.05
18071,247.281,35.778,1.052
18105,247.356,36.029,1.025
18138,247.374,36.198,1.024
18171,247.418,36.351,1.003
18204,247.475,36.542,0.998
18238,247.485,36.644,0.996
18271,247.518,36.775,1.008
18304,247.532,36.876,1.004
18337,247.539,36.945,0.97
18371,247.527,36.948,0.987
18404,247.273,36.335,0.984
18437,246.822,34.655,1.051
18503,246.43,32.649,1.151
18537,246.5,32.683,1.146
18570,246.515,32.791,1.155
18603,246.529,32.878,1.135
18636,246.618,33.252,1.123
18669,246.768,33.765,1.115
18703,246.841,34.074,1.096
18736,246.904,34.232,1.111
18769,246.933,34.32,1.111
18802,247.003,34.583,1.11
18836,247.087,34.878,1.075
18869,247.2,35.174,1.073
18902,247.278,35.498,1.073
18935,247.321,35.681,1.06
18968,247.354,35.869,1.055
19002,247.42,36.103,1.059
19035,247.423,36.221,1.062
19068,247.424,36.285,1.043
19101,247.463,36.432,1.043
19135,247.527,36.666,1.026
19168,247.547,36.865,1.028
19201,247.536,36.995,1.015
19234,247.306,36.325,1.01
19267,246.897,34.724,1.07
19301,246.602,33.378,1.134
19334,246.472,32.811,1.159
19367,246.543,32.924,1.182
19400,246.588,33.109,1.147
19434,246.587,33.376,1.13
19467,246.707,33.944,1.091
19500,246.845,34.555,1.057
19533,246.903,34.918,1.047
19566,246.938,35.127,1.026
19600,246.956,35.312,1.041
19633,247.041,35.622,1.012
19666,247.071,35.871,0.963
19699,247.13,36.231,0.971
19733,247.215,36.54,0.959
19766,247.258,36.847,0.953
19799,247.34,37.083,0.953
19832,247.33,37.211,0.944
19865,247.356,37.325,0.917
19899,247.37,37.488,0.917
19932,247.469,37.715,0.916
19965,247.438,37.752,0.903
19998,247.462,37.937,0.909
20032,247.453,38.006,0.91
20065,247.548,38.203,0.91
20098,247.478,38.194,0.883
20131,247.217,37.594,0.872
20164,246.809,36.058,0.919
20198,246.615,35.027,0.948
20231,246.554,34.825,0.969
20264,246.61,35.19,0.961
20297,246.661,35.644,0.931
20330,246.73,36.081,0.892
20364,246.782,36.464,0.859
20397,246.822,36.792,0.834
20430,246.892,37.039,0.84
20463,246.865,37.023,0.848
20497,246.904,37.121,0.821
20530,246.993,37.405,0.849
20563,247.076,37.65,0.824
20596,247.215,38.037,0.828
20629,247.254,38.291,0.825
20663,247.254,38.365,0.81
20696,247.299,38.534,0.814
20729,247.312,38.588,0.798
20762,247.379,38.779,0.813
20796,247.423,38.937,0.827
20829,247.415,39.008,0.806
20862,247.476,39.194,0.81
20895,247.47,39.237,0.803
20928,247.479,39.298,0.789
20962,247.367,39.151,0.784
20995,247.002,38.066,0.794
21028,246.695,36.737,0.83
21061,246.644,36.292,0.846
21095,246.654,36.461,0.836
21128,246.76,36.913,0.825
21161,246.816,37.297,0.804
21194,246.9,37.697,0.801
21227,246.995,38.119,0.783
21261,247.041,38.383,0.776
21294,247.078,38.531,0.774
21327,247.072,38.583,0.767
21360,247.122,38.821,0.756
21394,247.184,39.107,0.752
21427,247.224,39.307,0.735
21460,247.299,39.565,0.731
21493,247.315,39.708,0.71
21526,247.275,39.686,0.704
21560,247.311,39.819,0.708
21593,247.346,39.93,0.698
21626,247.363,40.04,0.695
21659,247.397,40.159,0.708
21693,247.375,40.16,0.699
21726,247.394,40.262,0.687
21759,247.381,40.29,0.704
21792,247.412,40.353,0.678
21825,247.277,40.166,0.693
21859,246.892,38.909,0.7
21892,246.481,37.007,0.76
21925,246.267,35.87,0.819
21958,246.28,35.859,0.812
21991,246.306,36.082,0.81
22025,246.401,36.465,0.791
22058,246.505,36.888,0.774
22091,246.675,37.447,0.764
22124,246.709,37.742,0.761
22158,246.751,37.956,0.753
22191,246.725,37.937,0.757
22223,246.77,38.113,0.739
22257,246.854,38.404,0.735
22324,247.04,39.085,0.714
22357,247.114,39.356,0.721
22390,247.113,39.412,0.702
22423,247.129,39.473,0.705
22457,247.145,39.481,0.714
22490,247.102,39.387,0.725
22523,247.036,39.221,0.71
22556,247.01,39.168,0.692
22589,247.069,39.35,0.7
22623,247.109,39.521,0.718
22656,247.132,39.649,0.691
22689,247.076,39.579,0.688
22722,246.728,38.48,0.7
22756,246.363,36.728,0.763
22789,246.186,35.53,0.845
22821,246.146,35.273,0.863
22855,246.231,35.505,0.844
22888,246.398,36.012,0.844
22922,246.526,36.525,0.835
22955,246.514,36.828,0.78
22988,246.602,37.167,0.774
23021,246.565,37.207,0.77
23055,246.558,37.168,0.767
23088,246.603,37.335,0.76
23121,246.702,37.714,0.765
23154,246.81,38.084,0.755
23221,246.941,38.755,0.728
23254,246.975,38.971,0.733
23287,247.018,39.176,0.707
23320,247.052,39.291,0.699
23354,247.121,39.494,0.694
23387,247.134,39.605,0.709
23419,247.14,39.706,0.69
23453,247.143,39.79,0.691
23486,247.144,39.847,0.681
23520,247.121,39.856,0.676
23553,246.721,38.692,0.687
23586,246.382,37.144,0.748
23619,246.193,36.015,0.792
23652,246.169,35.792,0.809
23686,246.236,36.1,0.78
23719,246.374,36.59,0.791
23752,246.412,36.924,0.761
23785,246.514,37.363,0.726
23819,246.546,37.664,0.722
23852,246.559,37.785,0.719
23885,246.583,37.843,0.738
23918,246.606,37.993,0.728
23951,246.713,38.411,0.716
23985,246.803,38.761,0.699
24051,246.857,39.22,0.664
24084,246.973,39.569,0.685
24118,246.956,39.662,0.656
24151,246.979,39.835,0.658
24184,247.022,39.939,0.642
24217,247.044,40.077,0.648
24284,247.127,40.414,0.644
24317,247.204,40.621,0.649
24350,247.04,40.336,0.616
24383,246.641,39.036,0.651
24417,246.255,37.242,0.712
24450,246.051,36.104,0.765
24483,246.041,35.928,0.769
24516,246.17,36.321,0.759
24583,246.306,37.063,0.745
24616,246.409,37.543,0.72
24649,246.461,37.868,0.687
24682,246.456,38.007,0.687
24716,246.473,38.083,0.696
24749,246.485,38.167,0.684
24782,246.545,38.485,0.663
24815,246.636,38.894,0.67
24848,246.675,39.167,0.655
24882,246.743,39.452,0.639
24915,246.82,39.743,0.637
24948,246.835,39.851,0.613
24981,246.876,40.03,0.629
25015,246.888,40.068,0.6
25048,246.91,40.248,0.612
25081,246.935,40.381,0.602
25147,247.021,40.753,0.612
25181,246.873,40.408,0.599
25214,246.463,38.916,0.634
25247,246.07,37.023,0.696
25280,245.933,36.096,0.736
25313,245.976,36.11,0.736
25347,246.04,36.476,0.715
25380,246.235,37.181,0.716
25413,246.313,37.663,0.682
25446,246.401,38.111,0.671
25480,246.487,38.43,0.668
25513,246.516,38.426,0.686
25546,246.566,38.569,0.683
25579,246.643,38.758,0.666
25612,246.664,39.009,0.657
25646,246.738,39.33,0.674
25712,246.909,39.889,0.644
25745,246.901,39.981,0.636
25779,246.903,40.068,0.635
25812,246.85,40.017,0.627
25878,246.927,40.22,0.611
25911,246.944,40.315,0.62
25945,246.877,40.226,0.611
25978,246.635,39.416,0.618
26011,246.25,37.701,0.682
26044,246.043,36.445,0.73
26078,246.035,36.113,0.761
26111,246.023,36.242,0.739
26144,246.083,36.576,0.737
26177,246.122,36.884,0.711
26210,246.213,37.391,0.699
26244,246.341,37.832,0.684
26277,246.318,37.946,0.667
26310,246.283,37.916,0.673
26343,246.328,38.047,0.648
26377,246.379,38.326,0.656
26410,246.485,38.742,0.636
26443,246.589,39.156,0.636
26476,246.645,39.494,0.618
26509,246.734,39.804,0.611
26543,246.813,40.048,0.607
26576,246.759,40.059,0.614
26609,246.776,40.161,0.592
26642,246.832,40.344,0.6
26676,246.844,40.396,0.588
26709,246.808,40.423,0.576
26742,246.781,40.392,0.585
26775,246.447,39.134,0.615
26808,246.027,37.214,0.672
26842,245.871,35.98,0.753
26875,245.839,35.656,0.748
26908,245.857,35.81,0.731
26941,245.897,36.108,0.73
26973,245.964,36.497,0.725
27008,246.036,36.953,0.682
27041,246.085,37.32,0.665
27074,246.085,37.412,0.647
27107,246.072,37.409,0.666
27141,246.085,37.493,0.651
27174,246.15,37.857,0.656
27207,246.209,38.244,0.639
27240,246.305,38.646,0.613
27273,246.407,39.023,0.599
27307,246.467,39.33,0.609
27340,246.515,39.605,0.596
27373,246.491,39.642,0.584
27406,246.596,39.943,0.586
27440,246.505,39.901,0.57
27473,246.615,40.199,0.575
27506,246.632,40.285,0.545
27539,246.599,40.353,0.539
27571,246.481,40.08,0.567
27606,246.079,38.387,0.594
27639,245.727,36.48,0.684
27672,245.576,35.37,0.718
27705,245.542,35.215,0.712
27739,245.682,35.605,0.72
27772,245.721,35.903,0.71
27805,245.861,36.507,0.679
27838,245.883,36.983,0.665
27871,245.863,37.166,0.644
27905,245.878,37.169,0.643
27938,245.903,37.24,0.637
27971,245.951,37.474,0.626
28004,246.033,37.844,0.611
28038,246.116,38.242,0.619
28071,246.16,38.568,0.596
28104,246.269,38.927,0.581
28137,246.29,39.105,0.595
28169,246.369,39.374,0.574
28204,246.372,39.468,0.564
28237,246.373,39.571,0.562
28270,246.379,39.699,0.556
28303,246.448,39.888,0.558
28337,246.446,40.034,0.537
28370,246.268,39.562,0.547
28403,245.797,37.649,0.604
28469,245.151,34.431,0.711
28536,245.449,34.857,0.75
28602,245.601,35.561,0.719
28635,245.706,36.199,0.699
28669,245.696,36.467,0.655
28702,245.685,36.57,0.648
28735,245.718,36.729,0.648
28767,245.8,37.051,0.625
28802,245.876,37.458,0.621
28835,245.94,37.842,0.603
28868,246.028,38.24,0.589
28901,246.079,38.575,0.589
28934,246.119,38.834,0.569
28968,246.162,39.063,0.568
29001,246.197,39.195,0.554
29034,246.233,39.393,0.545
29067,246.267,39.58,0.545
29101,246.349,39.78,0.545
29134,246.326,39.856,0.549
29167,246.319,39.904,0.536
29200,246.163,39.475,0.533
29233,245.672,37.391,0.586
29267,245.195,34.909,0.697
29300,244.932,33.453,0.77
29333,244.996,33.328,0.79
29366,245.111,33.614,0.779
29400,245.181,33.843,0.761
29433,245.267,34.27,0.757
29466,245.393,34.893,0.722
29499,245.485,35.375,0.696
29532,245.436,35.452,0.688
29566,245.476,35.539,0.677
29598,245.541,35.796,0.675
29665,245.697,36.526,0.648
29699,245.769,36.907,0.636
29732,245.765,37.144,0.62
29765,245.841,37.44,0.599
29798,245.864,37.703,0.591
29831,245.928,37.906,0.588
29865,245.985,38.162,0.592
29898,245.976,38.255,0.567
29964,246.115,38.728,0.575
29998,246.116,38.9,0.565
30031,246.123,38.934,0.57
30064,245.75,37.702,0.593
30097,245.25,35.412,0.654
30130,244.868,33.488,0.741
30196,244.932,33.089,0.767
30230,244.996,33.357,0.772
30263,245.072,33.762,0.748
30296,245.23,34.457,0.714
30330,245.25,34.884,0.705
30363,245.247,35.001,0.672
30396,245.271,35.041,0.675
30429,245.305,35.245,0.671
30463,245.382,35.61,0.653
30496,245.469,36.06,0.633
30529,245.547,36.458,0.625
30562,245.616,36.76,0.616
30595,245.652,36.965,0.608
30629,245.66,37.131,0.614
30662,245.67,37.262,0.598
30728,245.807,37.755,0.587
30762,245.83,37.925,0.581
30828,245.547,37.2,0.557
30861,245.093,34.992,0.673
30894,244.476,32.213,0.777
30928,244.329,30.958,0.854
30961,244.347,30.832,0.865
30994,244.522,31.152,0.874
31027,244.55,31.349,0.839
31061,244.691,31.78,0.841
31094,244.824,32.286,0.811
31127,244.857,32.587,0.789
31160,244.823,32.684,0.806
31193,244.81,32.743,0.766
31227,244.954,33.162,0.748
31260,245.089,33.764,0.743
31293,245.233,34.424,0.72
31326,245.315,34.927,0.7
31360,245.392,35.332,0.668
31392,245.476,35.686,0.666
31426,245.501,35.945,0.665
31459,245.561,36.167,0.645
31492,245.553,36.285,0.637
31526,245.542,36.409,0.619
31559,245.595,36.589,0.616
31592,245.564,36.554,0.635
31625,245.034,34.703,0.664
31692,244.063,29.807,0.913
31725,244.093,29.381,0.955
31758,244.159,29.466,0.953
31791,244.301,29.747,0.929
31825,244.505,30.2,0.933
31858,244.55,30.6,0.901
31891,244.678,31.121,0.877
