time,R,G,B
3231,167.686,18.928,0.0
3264,167.992,19.146,0.0
3297,168.413,19.44,0.0
3330,168.813,19.725,0.0
3364,169.246,20.027,0.0
3397,169.487,20.262,0.0
3430,169.05,20.111,0.0
3464,167.537,18.994,0.0
3497,166.623,18.102,0.0
3530,166.562,17.862,0.0
3564,166.9,18.09,0.0
3597,167.124,18.282,0.0
3630,167.055,18.31,0.0
3664,167.008,18.308,0.0
3697,167.095,18.405,0.0
3730,167.226,18.549,0.0
3763,167.208,18.609,0.0
3797,167.05,18.526,0.0
3830,166.935,18.441,0.0
3863,166.884,18.439,0.0
3897,166.972,18.509,0.0
3930,166.977,18.58,0.0
3963,166.853,18.557,0.0
3997,166.866,18.6,0.0
4030,167.192,18.923,0.0
4063,167.138,19.015,0.0
4096,167.071,19.018,0.0
4130,167.19,19.081,0.0
4162,167.508,19.198,0.0
4196,167.717,19.303,0.0
4230,167.936,19.411,0.0
4263,168.094,19.57,0.0
4296,168.233,19.692,0.0
4330,168.646,19.95,0.0
4363,169.274,20.428,0.0
4396,169.874,20.944,0.0
4430,169.731,20.989,0.0
4463,168.388,20.04,0.0
4496,167.387,19.184,0.0
4530,167.086,18.828,0.0
4563,167.406,19.02,0.0
4596,167.744,19.278,0.0
4629,167.826,19.405,0.0
4662,167.759,19.38,0.0
4696,167.768,19.432,0.0
4729,167.789,19.494,0.0
4763,167.707,19.457,0.0
4796,167.634,19.412,0.0
4829,167.57,19.394,0.0
4863,167.496,19.393,0.0
4896,167.62,19.503,0.0
4929,167.67,19.615,0.0
4962,167.767,19.704,0.0
4996,167.856,19.805,0.0
5029,168.094,19.941,0.0
5062,168.373,20.108,0.0
5096,168.604,20.318,0.0
5129,168.776,20.482,0.0
5162,168.902,20.592,0.0
5196,169.101,20.739,0.0
5229,169.302,20.895,0.0
5262,169.473,21.024,0.0
5296,169.552,21.131,0.0
5329,169.427,21.089,0.0
5362,168.366,20.364,0.0
5395,167.429,19.488,0.0
5429,167.116,19.028,0.0
5462,167.529,19.212,0.0
5495,168.01,19.542,0.0
5529,168.397,19.817,0.0
5562,168.659,19.991,0.0
5595,168.904,20.186,0.0
5629,169.329,20.505,0.0
5662,169.649,20.815,0.0
5695,169.792,20.974,0.0
5729,169.951,21.177,0.0
5762,170.144,21.373,0.0
5795,170.712,21.809,0.0
5828,171.338,22.39,0.0
5862,172.039,23.082,0.0
5895,173.29,24.082,0.0
5928,174.096,24.946,0.0
5962,174.353,25.361,0.0
5995,174.283,25.479,0.0
6028,174.087,25.411,0.0
6062,173.773,25.259,0.0
6095,173.623,25.182,0.0
6128,173.528,25.16,0.0
6161,173.424,25.12,0.0
6195,173.239,25.05,0.0
6228,172.945,24.922,0.0
6261,172.788,24.808,0.0
6295,172.686,24.777,0.0
6328,172.13,24.51,0.0
6361,170.576,23.374,0.0
6395,168.944,21.849,0.0
6428,168.183,20.947,0.0
6461,168.482,20.92,0.0
6495,169.027,21.251,0.0
6528,169.326,21.473,0.0
6561,169.367,21.532,0.0
6594,169.441,21.564,0.0
6628,169.616,21.718,0.0
6661,169.623,21.805,0.0
6694,169.632,21.88,0.0
6728,169.546,21.823,0.0
6761,169.606,21.85,0.0
6794,169.698,21.936,0.0
6828,169.937,22.143,0.0
6861,170.144,22.355,0.0
6893,170.346,22.568,0.0
6928,170.445,22.675,0.0
6961,170.565,22.793,0.0
6994,170.707,22.946,0.0
7027,170.776,23.04,0.0
7061,170.852,23.128,0.0
7094,170.836,23.191,0.0
7127,170.871,23.242,0.0
7161,171.013,23.36,0.0
7194,171.174,23.494,0.0
7227,171.305,23.65,0.0
7261,171.467,23.808,0.0
7294,171.607,23.95,0.0
7327,171.774,24.113,0.0
7361,171.82,24.215,0.0
7393,171.489,24.104,0.0
7427,170.108,23.081,0.0
7460,168.853,21.792,0.0
7494,168.512,21.154,0.0
7527,168.961,21.286,0.0
7560,169.637,21.713,0.0
7594,169.981,22.003,0.0
7627,170.002,22.053,0.0
7660,170.092,22.092,0.0
7694,170.267,22.237,0.0
7727,170.384,22.357,0.0
7760,170.379,22.367,0.0
7794,170.252,22.268,0.0
7827,170.363,22.318,0.0
7860,170.525,22.461,0.0
7893,170.711,22.635,0.0
7927,170.982,22.875,0.0
7960,171.179,23.056,0.0
7993,171.325,23.237,0.0
8027,171.446,23.384,0.0
8060,171.513,23.504,0.0
8093,171.618,23.598,0.0
8127,171.664,23.682,0.0
8160,171.676,23.756,0.0
8193,171.766,23.869,0.0
8227,171.825,23.961,0.0
8260,171.877,24.047,0.0
8293,172.015,24.195,0.0
8325,172.099,24.321,0.0
8360,172.195,24.447,0.0
8393,172.148,24.501,0.0
8426,171.205,23.876,0.0
8460,169.738,22.539,0.0
8493,169.007,21.639,0.0
8526,169.261,21.569,0.0
8560,169.934,21.981,0.0
8593,170.42,22.364,0.0
8626,170.606,22.555,0.0
8659,170.769,22.693,0.0
8693,170.967,22.871,0.0
8726,170.936,22.901,0.0
8759,170.818,22.828,0.0
8793,170.713,22.705,0.0
8825,170.752,22.708,0.0
8859,170.965,22.853,0.0
8893,171.202,23.045,0.0
8926,171.43,23.254,0.0
8959,171.596,23.437,0.0
8993,171.717,23.574,0.0
9026,171.804,23.699,0.0
9059,171.866,23.784,0.0
9092,171.92,23.88,0.0
9126,171.951,23.944,0.0
9159,171.975,23.986,0.0
9192,172.037,24.061,0.0
9226,172.087,24.148,0.0
9259,172.184,24.246,0.0
9292,172.168,24.31,0.0
9325,171.188,23.668,0.0
9359,169.741,22.337,0.0
9392,169.085,21.469,0.0
9426,169.336,21.414,0.0
9459,170.043,21.832,0.0
9492,170.387,22.138,0.0
9525,170.494,22.257,0.0
9559,170.569,22.298,0.0
9592,170.727,22.465,0.0
9625,170.719,22.524,0.0
9659,170.677,22.517,0.0
9692,170.612,22.427,0.0
9725,170.691,22.455,0.0
9759,170.868,22.593,0.0
9792,171.064,22.781,0.0
9825,171.305,23.014,0.0
9859,171.464,23.189,0.0
9892,171.61,23.367,0.0
9925,171.679,23.487,0.0
9958,171.763,23.57,0.0
9992,171.879,23.705,0.0
10025,171.952,23.779,0.0
10058,172.029,23.872,0.0
10092,172.119,23.97,0.0
10125,172.194,24.057,0.0
10158,172.362,24.197,0.0
10192,172.272,24.239,0.0
10225,171.466,23.718,0.0
10258,169.941,22.416,0.0
10292,168.79,21.26,0.0
10325,168.956,21.114,0.0
10358,169.547,21.409,0.0
10391,169.933,21.689,0.0
10425,170.059,21.812,0.0
10458,170.109,21.812,0.0
10491,170.296,21.952,0.0
10525,170.46,22.129,0.0
10558,170.531,22.237,0.0
10591,170.511,22.258,0.0
10625,170.566,22.297,0.0
10658,170.682,22.371,0.0
10691,170.94,22.582,0.0
10724,171.224,22.832,0.0
10758,171.376,23.026,0.0
10791,171.469,23.175,0.0
10824,171.577,23.319,0.0
10858,171.665,23.45,0.0
10891,171.772,23.57,0.0
10924,171.928,23.717,0.0
10958,171.989,23.829,0.0
10991,172.032,23.935,0.0
11024,172.122,24.026,0.0
11058,172.3,24.193,0.0
11091,172.437,24.358,0.0
11124,172.528,24.484,0.0
11157,172.663,24.648,0.0
11191,172.803,24.78,0.0
11224,172.922,24.95,0.0
11257,172.775,24.945,0.0
11291,171.462,24.01,0.0
11324,169.866,22.538,0.0
11357,169.292,21.738,0.0
11391,169.717,21.811,0.0
11424,170.287,22.195,0.0
11457,170.688,22.481,0.0
11491,170.718,22.543,0.0
11524,170.697,22.508,0.0
11556,170.819,22.639,0.0
11590,170.974,22.82,0.0
11624,170.996,22.881,0.0
11657,170.999,22.896,0.0
11690,171.028,22.914,0.0
11724,171.146,23.027,0.0
11757,171.281,23.178,0.0
11790,171.431,23.348,0.0
11824,171.605,23.528,0.0
11857,171.722,23.691,0.0
11890,171.828,23.846,0.0
11924,171.948,23.986,0.0
11957,172.059,24.124,0.0
11990,172.127,24.222,0.0
12023,172.25,24.347,0.0
12056,172.378,24.489,0.0
12090,172.529,24.652,0.0
12123,172.644,24.791,0.0
12157,172.807,24.952,0.0
12190,172.965,25.112,0.0
12223,173.103,25.286,0.0
12257,173.234,25.433,0.0
12290,173.232,25.54,0.0
12323,172.405,25.033,0.0
12357,170.809,23.665,0.0
12390,169.822,22.558,0.0
12423,169.91,22.326,0.0
12456,170.601,22.728,0.0
12490,171.029,23.089,0.0
12523,171.239,23.258,0.0
12556,171.289,23.313,0.0
12590,171.444,23.437,0.0
12623,171.534,23.579,0.0
12656,171.538,23.614,0.0
12690,171.419,23.559,0.0
12723,171.408,23.532,0.0
12756,171.566,23.645,0.0
12790,171.758,23.83,0.0
12823,171.983,24.037,0.0
12856,172.144,24.235,0.0
12889,172.232,24.375,0.0
12923,172.342,24.512,0.0
12956,172.478,24.669,0.0
12989,172.619,24.798,0.0
13023,172.654,24.886,0.0
13056,172.77,25.01,0.0
13089,172.865,25.142,0.0
13123,172.959,25.278,0.0
13156,173.026,25.369,0.0
13189,173.224,25.529,0.0
13222,173.451,25.761,0.0
13256,173.38,25.851,0.0
13289,172.285,25.113,0.0
13322,170.737,23.71,0.0
13356,169.924,22.754,0.0
13389,170.286,22.775,0.0
13422,171.024,23.226,0.0
13456,171.466,23.583,0.0
13489,171.537,23.7,0.0
13522,171.666,23.814,0.0
13556,171.788,23.967,0.0
13589,171.706,24.004,0.0
13622,171.49,23.835,0.0
13655,171.353,23.716,0.0
13689,171.338,23.701,0.0
13722,171.441,23.783,0.0
13755,171.65,23.982,0.0
13789,171.874,24.188,0.0
13822,172.044,24.364,0.0
13855,172.167,24.518,0.0
13889,172.282,24.644,0.0
13922,172.372,24.759,0.0
13955,172.382,24.818,0.0
13989,172.4,24.873,0.0
14022,172.489,24.983,0.0
14055,172.603,25.132,0.0
14088,171.906,24.702,0.0
14122,170.318,23.36,0.0
14155,169.373,22.33,0.0
14188,169.437,22.073,0.0
14222,170.008,22.369,0.0
14255,170.383,22.668,0.0
14287,170.525,22.807,0.0
14322,170.542,22.802,0.0
14355,170.667,22.92,0.0
14388,170.789,23.062,0.0
14422,170.824,23.125,0.0
14455,170.725,23.04,0.0
14488,170.734,23.017,0.0
14521,170.882,23.137,0.0
14555,171.157,23.346,0.0
14588,171.369,23.564,0.0
14621,171.553,23.764,0.0
14655,171.762,23.966,0.0
14688,171.816,24.097,0.0
14721,171.891,24.172,0.0
14755,172.003,24.292,0.0
14787,172.112,24.417,0.0
14821,172.182,24.53,0.0
14854,171.836,24.373,0.0
14888,170.382,23.275,0.0
14921,169.019,21.962,0.0
14954,168.598,21.336,0.0
14988,169.084,21.508,0.0
15021,169.487,21.744,0.0
15054,169.626,21.837,0.0
15088,169.637,21.79,0.0
15121,169.799,21.916,0.0
15154,170.061,22.144,0.0
15188,170.174,22.314,0.0
15221,170.122,22.312,0.0
15254,170.122,22.298,0.0
15287,170.227,22.365,0.0
15321,170.421,22.531,0.0
15354,170.695,22.776,0.0
15387,170.924,23.029,0.0
15421,171.066,23.198,0.0
15454,171.167,23.32,0.0
15487,171.24,23.458,0.0
15521,171.376,23.586,0.0
15554,171.496,23.718,0.0
15587,171.557,23.837,0.0
15621,171.614,23.925,0.0
15654,171.774,24.059,0.0
15687,171.874,24.199,0.0
15720,171.973,24.319,0.0
15754,172.076,24.464,0.0
15787,171.548,24.237,0.0
15820,169.902,22.93,0.0
15854,168.582,21.639,0.0
15887,168.423,21.228,0.0
15920,168.982,21.492,0.0
15954,169.312,21.722,0.0
15987,169.312,21.707,0.0
16020,169.189,21.594,0.0
16054,169.448,21.745,0.0
16087,169.837,22.061,0.0
16120,170.058,22.299,0.0
16153,169.994,22.318,0.0
16187,169.958,22.31,0.0
16220,169.998,22.356,0.0
16253,170.247,22.572,0.0
16287,170.454,22.784,0.0
16320,170.611,22.977,0.0
16353,170.841,23.194,0.0
16387,171.022,23.4,0.0
16420,171.144,23.524,0.0
16453,171.283,23.689,0.0
16487,171.415,23.831,0.0
16520,171.476,23.953,0.0
16553,171.561,24.088,0.0
16586,171.654,24.217,0.0
16620,171.759,24.359,0.0
16653,171.876,24.509,0.0
16686,172.016,24.656,0.0
16720,172.164,24.82,0.0
16753,172.281,24.974,0.0
16786,172.285,25.074,0.0
16820,171.452,24.576,0.0
16853,169.787,23.156,0.0
16886,168.781,22.07,0.0
16919,168.87,21.901,0.0
16953,169.531,22.272,0.0
16986,169.86,22.51,0.0
17018,169.699,22.44,0.0
17053,169.642,22.385,0.0
17086,169.991,22.625,0.0
17119,170.213,22.873,0.0
17153,170.231,22.96,0.0
17186,170.163,22.925,0.0
17219,170.107,22.919,0.0
17253,170.227,23.027,0.0
17286,170.422,23.215,0.0
17319,170.586,23.402,0.0
17352,170.742,23.616,0.0
17386,170.865,23.762,0.0
17419,170.994,23.926,0.0
17452,171.083,24.062,0.0
17486,171.219,24.216,0.0
17518,171.384,24.393,0.0
17552,171.499,24.535,0.0
17586,171.608,24.665,0.0
17619,171.757,24.836,0.0
17652,171.829,24.969,0.0
17686,171.89,25.1,0.0
17719,171.995,25.222,0.0
17752,172.227,25.442,0.0
17785,172.337,25.606,0.0
17819,171.854,25.397,0.0
17852,170.299,24.169,0.0
17885,168.873,22.8,0.0
17919,168.751,22.43,0.0
17952,169.399,22.752,0.0
17985,169.826,23.082,0.0
18018,169.789,23.129,0.0
18052,169.731,23.086,0.0
18085,169.943,23.25,0.0
18119,170.139,23.474,0.0
18152,170.132,23.518,0.0
18185,170.118,23.525,0.0
18218,170.084,23.517,0.0
18252,170.182,23.621,0.0
18285,170.419,23.821,0.0
18318,170.623,24.03,0.0
18352,170.788,24.225,0.0
18385,170.928,24.389,0.0
18418,171.001,24.521,0.0
18452,171.066,24.65,0.0
18485,171.14,24.751,0.0
18518,171.191,24.855,0.0
18552,171.223,24.942,0.0
18585,171.345,25.07,0.0
18618,171.394,25.177,0.0
18651,171.55,25.302,0.0
18685,171.7,25.483,0.0
18718,171.766,25.628,0.0
18751,171.002,25.186,0.0
18785,169.37,23.798,0.0
18818,168.226,22.602,0.0
18851,168.46,22.459,0.0
18885,169.076,22.789,0.0
18918,169.44,23.062,0.0
18950,169.586,23.171,0.0
18985,169.654,23.19,0.0
19018,169.868,23.368,0.0
19051,169.888,23.438,0.0
19084,169.744,23.376,0.0
19118,169.636,23.259,0.0
19151,169.705,23.26,0.0
19184,169.891,23.401,0.0
19218,170.121,23.597,0.0
19251,170.4,23.852,0.0
19284,170.555,24.036,0.0
19318,170.692,24.164,0.0
19351,170.807,24.293,0.0
19384,170.906,24.384,0.0
19417,170.995,24.456,0.0
19450,171.05,24.546,0.0
19484,171.167,24.638,0.0
19517,171.278,24.771,0.0
19551,170.751,24.496,0.0
19584,169.277,23.253,0.0
19617,168.067,22.013,0.0
19651,167.932,21.602,0.0
19684,168.49,21.845,0.0
19717,168.912,22.141,0.0
19751,168.954,22.166,0.0
19784,169.013,22.143,0.0
19817,169.291,22.344,0.0
19850,169.504,22.568,0.0
19884,169.523,22.637,0.0
19917,169.514,22.624,0.0
19950,169.463,22.577,0.0
19984,169.581,22.668,0.0
20017,169.825,22.865,0.0
20050,170.028,23.066,0.0
20084,170.284,23.287,0.0
20117,170.526,23.508,0.0
20150,170.707,23.702,0.0
20184,170.822,23.824,0.0
20217,170.954,23.93,0.0
20250,171.079,24.037,0.0
20283,171.143,24.119,0.0
20317,171.303,24.271,0.0
20350,171.338,24.367,0.0
20383,170.396,23.749,0.0
20417,168.674,22.238,0.0
20450,167.637,21.085,0.0
20483,168.011,21.072,0.0
20517,168.65,21.432,0.0
20550,168.806,21.567,0.0
20583,168.814,21.55,0.0
20617,168.857,21.541,0.0
20650,169.125,21.771,0.0
20683,169.429,22.036,0.0
20716,169.553,22.171,0.0
20750,169.532,22.172,0.0
20783,169.528,22.158,0.0
20816,169.687,22.274,0.0
20850,169.911,22.484,0.0
20883,170.228,22.76,0.0
20916,170.375,22.951,0.0
20950,170.556,23.148,0.0
20983,170.786,23.361,0.0
21016,170.873,23.481,0.0
21050,170.971,23.589,0.0
21083,171.06,23.694,0.0
21116,171.148,23.817,0.0
21149,171.264,23.957,0.0
21183,171.363,24.084,0.0
21216,171.489,24.224,0.0
21249,171.621,24.366,0.0
21283,171.797,24.543,0.0
21316,172.033,24.758,0.0
21349,171.856,24.775,0.0
21383,170.38,23.71,0.0
21416,168.709,22.052,0.0
21449,168.051,21.175,0.0
21482,168.41,21.222,0.0
21516,168.992,21.603,0.0
21549,169.119,21.732,0.0
21582,169.07,21.669,0.0
21616,169.175,21.726,0.0
21649,169.515,22.009,0.0
21681,169.722,22.236,0.0
21716,169.813,22.362,0.0
21749,169.799,22.354,0.0
21782,169.812,22.384,0.0
21816,170.033,22.523,0.0
21849,170.327,22.797,0.0
21882,170.522,23.018,0.0
21915,170.743,23.258,0.0
21949,170.966,23.48,0.0
21982,171.136,23.665,0.0
22015,171.284,23.828,0.0
22049,171.403,23.958,0.0
22082,171.527,24.098,0.0
22115,171.654,24.252,0.0
22149,171.804,24.414,0.0
22181,171.892,24.55,0.0
22215,172.073,24.718,0.0
22249,172.238,24.89,0.0
22282,172.419,25.078,0.0
22315,172.523,25.234,0.0
22348,172.109,25.083,0.0
22382,170.442,23.736,0.0
22415,169.005,22.257,0.0
22448,168.776,21.721,0.0
22482,169.323,22.009,0.0
22515,169.884,22.435,0.0
22548,170.097,22.608,0.0
22582,170.093,22.605,0.0
22615,170.243,22.747,0.0
22648,170.463,22.98,0.0
22681,170.578,23.139,0.0
22715,170.659,23.231,0.0
22748,170.628,23.208,0.0
22781,170.761,23.314,0.0
22815,170.928,23.502,0.0
22848,171.156,23.73,0.0
22881,171.391,23.963,0.0
22915,171.565,24.194,0.0
22948,171.707,24.379,0.0
22981,171.823,24.536,0.0
23015,171.895,24.665,0.0
23048,171.972,24.798,0.0
23081,172.056,24.927,0.0
23114,172.109,25.014,0.0
23148,172.223,25.144,0.0
23181,172.384,25.318,0.0
23214,172.503,25.478,0.0
23248,172.707,25.684,0.0
23281,172.817,25.875,0.0
23314,171.97,25.344,0.0
23348,170.25,23.788,0.0
23381,169.368,22.709,0.0
23414,169.55,22.607,0.0
23448,170.263,23.082,0.0
23481,170.659,23.455,0.0
23514,170.79,23.604,0.0
23547,170.874,23.71,0.0
23581,171.019,23.905,0.0
23614,171.022,23.99,0.0
23647,170.845,23.896,0.0
23681,170.703,23.78,0.0
23714,170.777,23.813,0.0
23747,170.966,23.975,0.0
23781,171.198,24.22,0.0
23814,171.362,24.42,0.0
23847,171.507,24.606,0.0
23881,171.575,24.744,0.0
23914,171.593,24.821,0.0
23947,171.658,24.912,0.0
23980,171.739,25.005,0.0
24014,171.838,25.113,0.0
24047,171.94,25.251,0.0
24080,172.111,25.409,0.0
24114,172.203,25.561,0.0
24147,171.652,25.256,0.0
24180,170.069,23.886,0.0
24214,168.962,22.648,0.0
24247,168.978,22.375,0.0
24280,169.597,22.727,0.0
24314,169.975,23.021,0.0
24347,170.148,23.199,0.0
24380,170.122,23.204,0.0
24412,170.348,23.415,0.0
24447,170.53,23.618,0.0
24480,170.45,23.629,0.0
24513,170.283,23.528,0.0
24547,170.255,23.476,0.0
24580,170.466,23.643,0.0
24613,170.797,23.914,0.0
24647,171.111,24.227,0.0
24680,171.327,24.455,0.0
24713,171.463,24.639,0.0
24747,171.585,24.793,0.0
24780,171.644,24.907,0.0
24813,171.73,24.999,0.0
24846,171.878,25.133,0.0
24880,172.015,25.281,0.0
24912,172.046,25.393,0.0
24946,171.098,24.746,0.0
24980,169.411,23.22,0.0
25013,168.607,22.206,0.0
25046,168.867,22.145,0.0
25080,169.453,22.476,0.0
25113,169.712,22.68,0.0
25146,169.679,22.651,0.0
25179,169.728,22.663,0.0
25213,170.086,22.951,0.0
25246,170.331,23.208,0.0
25279,170.437,23.335,0.0
25313,170.401,23.313,0.0
25346,170.396,23.329,0.0
25379,170.599,23.484,0.0
25412,170.82,23.693,0.0
25446,171.104,23.955,0.0
25479,171.313,24.174,0.0
25513,171.441,24.354,0.0
25546,171.523,24.499,0.0
25579,171.7,24.653,0.0
25612,171.812,24.786,0.0
25646,171.901,24.911,0.0
25679,171.979,25.036,0.0
25712,172.066,25.137,0.0
25746,172.222,25.294,0.0
25779,172.374,25.448,0.0
25812,172.55,25.639,0.0
25846,172.297,25.588,0.0
25879,170.815,24.416,0.0
25912,169.219,22.83,0.0
25946,168.879,22.164,0.0
25979,169.373,22.347,0.0
26012,169.921,22.693,0.0
26045,170.011,22.776,0.0
26079,169.91,22.679,0.0
26112,170.114,22.798,0.0
26145,170.472,23.127,0.0
26179,170.641,23.338,0.0
26212,170.775,23.458,0.0
26245,170.755,23.464,0.0
26279,170.779,23.497,0.0
26312,170.966,23.663,0.0
26345,171.193,23.897,0.0
26379,171.449,24.151,0.0
26412,171.638,24.363,0.0
26445,171.827,24.546,0.0
26478,172.002,24.743,0.0
26512,172.145,24.915,0.0
26545,172.253,25.052,0.0
26578,172.375,25.199,0.0
26612,172.508,25.363,0.0
26645,172.594,25.51,0.0
26678,172.745,25.666,0.0
26712,172.828,25.805,0.0
26745,172.934,25.962,0.0
26778,173.067,26.12,0.0
26812,173.22,26.296,0.0
26845,173.183,26.383,0.0
26878,172.024,25.597,0.0
26911,170.211,23.893,0.0
26945,169.526,22.949,0.0
26978,169.844,22.941,0.0
27011,170.463,23.375,0.0
27045,170.74,23.598,0.0
27078,170.721,23.551,0.0
27111,170.744,23.555,0.0
27145,171.0,23.803,0.0
27178,171.219,24.041,0.0
27211,171.23,24.105,0.0
27244,171.116,24.056,0.0
27278,171.148,24.081,0.0
27311,171.264,24.228,0.0
27344,171.517,24.443,0.0
27378,171.759,24.707,0.0
27411,171.881,24.895,0.0
27444,172.005,25.056,0.0
27478,172.135,25.21,0.0
27511,172.279,25.375,0.0
27544,172.381,25.522,0.0
27578,172.45,25.634,0.0
27611,172.498,25.742,0.0
27643,172.661,25.876,0.0
27677,172.8,26.06,0.0
27711,172.992,26.257,0.0
27744,173.131,26.464,0.0
27777,173.02,26.512,0.0
27811,171.793,25.598,0.0
27844,170.115,24.023,0.0
27877,169.577,23.234,0.0
27911,170.068,23.37,0.0
27944,170.677,23.818,0.0
27977,170.889,24.031,0.0
28011,170.879,24.041,0.0
28044,171.048,24.196,0.0
28077,171.211,24.39,0.0
28110,171.166,24.415,0.0
28143,170.988,24.304,0.0
28177,170.927,24.247,0.0
28210,171.048,24.342,0.0
28244,171.225,24.53,0.0
28277,171.461,24.768,0.0
28310,171.669,24.994,0.0
28344,171.819,25.175,0.0
28377,171.892,25.314,0.0
28410,171.939,25.412,0.0
28444,171.967,25.486,0.0
28477,172.08,25.587,0.0
28510,172.122,25.672,0.0
28543,172.224,25.786,0.0
28577,172.338,25.923,0.0
28610,172.339,26.009,0.0
28643,171.202,25.194,0.0
28677,169.601,23.699,0.0
28710,169.023,22.866,0.0
28743,169.388,22.936,0.0
28777,169.904,23.283,0.0
28810,170.114,23.474,0.0
28843,170.092,23.458,0.0
28877,170.25,23.571,0.0
28910,170.52,23.829,0.0
28943,170.543,23.92,0.0
28976,170.391,23.826,0.0
29010,170.331,23.76,0.0
29043,170.438,23.833,0.0
29075,170.629,24.018,0.0
29110,170.905,24.245,0.0
29143,171.088,24.456,0.0
29176,171.273,24.651,0.0
29210,171.305,24.767,0.0
29243,171.418,24.879,0.0
29276,171.503,24.985,0.0
29310,171.589,25.067,0.0
29343,171.682,25.189,0.0
29376,171.829,25.332,0.0
29409,171.695,25.343,0.0
29443,170.346,24.276,0.0
29476,168.809,22.793,0.0
29509,168.391,22.101,0.0
29543,168.803,22.211,0.0
29575,169.176,22.442,0.0
29609,169.243,22.476,0.0
29643,169.112,22.352,0.0
29676,169.381,22.483,0.0
29709,169.716,22.78,0.0
29742,169.864,22.984,0.0
29776,169.773,22.953,0.0
29809,169.707,22.906,0.0
29842,169.784,22.96,0.0
29876,169.986,23.112,0.0
29909,170.205,23.323,0.0
29942,170.427,23.554,0.0
29976,170.568,23.741,0.0
30009,170.669,23.853,0.0
30042,170.789,23.995,0.0
30075,170.906,24.123,0.0
30109,171.032,24.248,0.0
30142,171.092,24.338,0.0
30175,171.241,24.463,0.0
30209,171.312,24.598,0.0
30242,171.429,24.697,0.0
30275,171.617,24.891,0.0
30309,171.337,24.811,0.0
30342,169.753,23.555,0.0
30375,168.29,22.087,0.0
30409,167.949,21.498,0.0
30442,168.477,21.718,0.0
30475,168.816,21.917,0.0
30509,168.773,21.883,0.0
30542,168.644,21.738,0.0
30575,168.983,21.932,0.0
30608,169.331,22.254,0.0
30642,169.543,22.484,0.0
30675,169.533,22.539,0.0
30708,169.496,22.514,0.0
30742,169.605,22.584,0.0
30775,169.809,22.764,0.0
30808,170.067,23.004,0.0
30842,170.316,23.248,0.0
30875,170.557,23.483,0.0
30908,170.682,23.643,0.0
30942,170.828,23.817,0.0
30975,170.929,23.937,0.0
31008,171.034,24.067,0.0
31041,171.162,24.209,0.0
31075,171.317,24.371,0.0
