time,R,G,B
19690,122.263,18.403,16.647
19723,122.412,18.488,16.782
19757,122.306,18.387,16.735
19790,122.26,18.366,16.723
19823,122.157,18.297,16.699
19857,122.321,18.408,16.813
19890,122.284,18.361,16.782
19923,122.281,18.348,16.791
19957,122.129,18.257,16.69
19990,122.171,18.305,16.733
20023,122.289,18.404,16.811
20056,122.332,18.424,16.798
20090,122.255,18.373,16.738
20123,122.289,18.413,16.766
20156,122.403,18.506,16.815
20190,122.534,18.571,16.835
20223,122.421,18.505,16.75
20256,122.496,18.567,16.768
20290,122.497,18.582,16.761
20323,122.558,18.634,16.77
20356,122.441,18.573,16.682
20390,122.507,18.652,16.719
20423,122.666,18.757,16.782
20456,122.286,18.422,16.578
20490,121.636,17.93,16.298
20523,121.378,17.808,16.349
20556,121.574,17.979,16.581
20590,121.615,18.0,16.663
20623,121.411,17.837,16.529
20656,121.29,17.764,16.509
20689,121.342,17.829,16.62
20723,121.461,17.898,16.679
20756,121.392,17.83,16.626
20789,121.23,17.723,16.56
20823,121.155,17.69,16.534
20856,121.377,17.86,16.691
20889,121.296,17.806,16.622
20923,121.369,17.879,16.649
20956,121.484,17.972,16.679
20989,121.684,18.084,16.761
21023,121.627,18.031,16.652
21056,121.615,18.047,16.641
21089,121.707,18.125,16.68
21123,121.995,18.329,16.804
21156,121.929,18.256,16.702
21189,121.686,18.127,16.533
21223,122.029,18.41,16.74
21256,122.207,18.507,16.758
21289,122.098,18.402,16.612
21322,121.517,17.978,16.317
21356,121.216,17.781,16.291
21389,121.141,17.746,16.399
21422,120.996,17.668,16.425
21456,120.974,17.687,16.449
21489,120.981,17.712,16.499
21522,121.06,17.764,16.555
21556,121.241,17.879,16.669
21589,121.453,17.986,16.747
21622,121.27,17.818,16.578
21656,121.21,17.798,16.565
21689,121.518,17.995,16.736
21722,121.783,18.135,16.848
21756,121.752,18.068,16.738
21789,121.58,17.958,16.636
21822,121.611,18.004,16.656
21856,121.709,18.098,16.71
21889,121.491,17.956,16.544
21922,121.385,17.933,16.501
21955,121.433,18.012,16.556
21989,121.728,18.221,16.726
22022,121.502,18.055,16.52
22055,121.577,18.137,16.554
22089,121.569,18.158,16.549
22122,121.709,18.259,16.592
22155,121.281,17.887,16.369
22189,120.486,17.35,16.03
22222,120.296,17.294,16.135
22255,120.376,17.399,16.32
22289,120.315,17.365,16.328
22322,120.181,17.282,16.292
22355,120.064,17.228,16.27
22389,120.132,17.304,16.351
22422,120.111,17.295,16.331
22455,119.99,17.23,16.287
22489,120.078,17.296,16.355
22522,120.164,17.336,16.4
22555,120.099,17.294,16.326
22588,120.036,17.286,16.283
22622,120.301,17.486,16.431
22655,120.439,17.575,16.466
22688,120.591,17.669,16.505
22722,120.598,17.649,16.426
22755,120.704,17.737,16.462
22788,120.951,17.887,16.536
22822,120.806,17.765,16.383
22855,120.79,17.79,16.365
22888,121.157,18.045,16.553
22922,121.271,18.101,16.512
22955,121.306,18.126,16.481
22988,121.115,18.008,16.316
23022,120.998,17.928,16.299
23055,120.809,17.731,16.269
23088,120.32,17.36,16.081
23122,120.164,17.309,16.143
23155,120.078,17.283,16.182
23188,120.351,17.483,16.403
23222,120.137,17.298,16.283
23255,120.01,17.229,16.233
23288,120.206,17.386,16.399
23321,120.14,17.314,16.354
23355,119.873,17.139,16.189
23388,119.827,17.147,16.216
23421,120.136,17.381,16.405
23455,119.967,17.248,16.234
23488,119.852,17.221,16.167
23521,119.974,17.372,16.264
23555,120.521,17.741,16.537
23588,120.513,17.669,16.386
23621,120.651,17.779,16.429
23655,120.926,17.948,16.5
23688,121.095,18.032,16.523
23721,121.381,18.215,16.613
23755,122.163,18.676,16.971
23788,122.228,18.607,16.818
23821,122.034,18.445,16.593
23855,122.115,18.53,16.625
23888,122.327,18.635,16.732
23921,121.748,18.142,16.388
23954,121.241,17.797,16.234
23988,121.425,17.982,16.51
24021,121.786,18.217,16.75
24054,121.95,18.263,16.806
24088,121.555,17.965,16.543
24121,121.31,17.847,16.446
24154,121.525,18.054,16.647
24188,121.491,18.012,16.591
24221,121.313,17.891,16.505
24254,121.223,17.867,16.483
24288,121.372,17.996,16.571
24321,121.621,18.172,16.699
24354,121.946,18.392,16.839
24388,122.275,18.57,16.913
24421,122.075,18.401,16.688
24454,121.919,18.323,16.579
24488,122.08,18.468,16.682
24521,122.374,18.68,16.807
24554,122.364,18.651,16.709
24587,122.22,18.583,16.584
24621,122.639,18.922,16.823
24654,123.019,19.126,16.948
24687,122.359,18.557,16.515
24721,121.711,18.11,16.27
24754,121.738,18.186,16.479
24786,121.879,18.294,16.633
24821,121.694,18.16,16.529
24854,121.646,18.156,16.557
24887,121.843,18.288,16.695
24921,121.58,18.101,16.527
24954,121.845,18.314,16.711
24987,121.728,18.175,16.604
25021,121.404,17.979,16.417
25054,121.913,18.375,16.801
25087,122.321,18.585,16.953
25121,122.572,18.686,16.982
25154,122.641,18.677,16.961
25187,122.598,18.617,16.872
25220,122.632,18.644,16.846
25254,122.672,18.673,16.848
25286,122.594,18.646,16.779
25320,122.771,18.797,16.857
25354,122.834,18.829,16.86
25387,122.866,18.851,16.825
25420,122.947,18.927,16.837
25454,122.897,18.904,16.771
25487,122.652,18.686,16.667
25519,122.129,18.263,16.484
25554,121.729,18.007,16.414
25587,121.7,18.023,16.546
25620,121.615,17.984,16.574
25654,121.512,17.921,16.58
25687,121.446,17.867,16.618
25720,121.286,17.771,16.579
25754,121.269,17.781,16.598
25786,121.476,17.919,16.734
25820,121.307,17.784,16.631
25853,121.098,17.649,16.541
25887,121.201,17.745,16.651
25920,121.261,17.802,16.666
25953,121.305,17.83,16.668
25987,121.316,17.84,16.651
26019,121.305,17.847,16.632
26053,121.335,17.877,16.625
26087,121.36,17.916,16.631
26120,121.534,18.034,16.707
26153,121.681,18.115,16.751
26187,121.713,18.125,16.713
26220,121.592,18.062,16.621
26252,121.891,18.283,16.757
26286,121.987,18.334,16.755
26320,121.851,18.223,16.635
26353,121.252,17.741,16.335
26387,120.79,17.442,16.25
26420,120.874,17.528,16.471
26453,120.692,17.376,16.425
26485,120.511,17.271,16.388
26519,120.591,17.34,16.521
26553,120.559,17.312,16.541
26586,120.553,17.304,16.564
26620,120.603,17.351,16.617
26653,120.645,17.355,16.622
26686,120.602,17.316,16.608
26720,120.499,17.25,16.534
26752,120.476,17.265,16.544
26786,120.67,17.413,16.65
26820,120.909,17.559,16.736
26853,120.88,17.517,16.669
26886,120.743,17.439,16.575
26920,120.942,17.603,16.684
26953,121.041,17.651,16.684
26985,121.203,17.759,16.737
27019,121.117,17.711,16.601
27053,121.218,17.8,16.671
27086,121.469,17.974,16.774
27120,121.62,18.041,16.771
27153,121.638,18.041,16.721
27186,121.756,18.137,16.725
27219,121.875,18.223,16.752
27252,122.036,18.323,16.774
27286,121.717,18.024,16.564
27319,121.065,17.539,16.316
27353,120.927,17.478,16.424
27386,121.011,17.531,16.579
27419,120.846,17.419,16.52
27453,120.775,17.399,16.544
27485,120.76,17.388,16.562
27519,121.024,17.571,16.752
27553,121.089,17.595,16.786
27586,120.951,17.469,16.661
27619,120.803,17.383,16.596
27653,120.889,17.467,16.683
27686,121.145,17.631,16.795
27719,121.213,17.661,16.783
27752,121.269,17.705,16.766
27786,121.381,17.786,16.78
27819,121.641,17.966,16.892
27852,121.862,18.084,16.94
27886,121.979,18.124,16.922
27919,121.728,17.963,16.706
27952,121.895,18.119,16.81
27985,122.383,18.447,17.066
28019,122.479,18.459,17.012
28052,122.28,18.32,16.827
28086,122.565,18.559,16.967
28119,122.911,18.786,17.083
28152,123.081,18.851,17.072
28186,122.622,18.445,16.778
28219,122.009,17.994,16.538
28252,121.722,17.843,16.561
28286,121.991,18.061,16.81
28319,122.024,18.084,16.846
28352,122.05,18.103,16.871
28386,122.054,18.107,16.872
28419,122.264,18.254,16.984
28452,122.338,18.269,16.973
28485,122.06,18.061,16.807
28519,121.957,18.026,16.759
28552,122.296,18.276,16.996
28585,122.46,18.357,17.03
28619,122.461,18.351,16.98
28652,122.451,18.361,16.946
28685,122.685,18.54,17.049
28719,122.872,18.655,17.103
28752,122.992,18.714,17.093
28785,123.04,18.736,17.056
28819,122.982,18.714,16.967
28852,123.239,18.906,17.103
28885,123.584,19.139,17.229
28919,123.739,19.2,17.223
28952,123.536,19.018,17.032
28985,123.023,18.603,16.782
29019,122.502,18.241,16.631
29052,122.549,18.326,16.833
29085,122.713,18.454,17.008
29118,122.665,18.407,16.987
29152,122.481,18.274,16.908
29185,122.5,18.325,16.943
29218,122.763,18.508,17.101
29252,122.862,18.526,17.101
29285,122.669,18.366,16.955
29318,122.623,18.359,16.968
29352,122.854,18.529,17.115
29385,122.974,18.597,17.146
29418,122.897,18.564,17.036
29452,123.085,18.717,17.124
29485,123.347,18.877,17.236
29518,123.467,18.93,17.238
29552,123.357,18.837,17.113
29585,123.495,18.963,17.149
29618,123.635,19.066,17.189
29652,123.845,19.191,17.237
29685,123.84,19.178,17.16
29718,123.782,19.167,17.107
29751,123.737,19.145,17.075
29785,123.442,18.858,16.944
29818,122.891,18.421,16.729
29851,122.509,18.193,16.693
29885,122.605,18.314,16.907
29918,122.668,18.369,16.993
29951,122.55,18.269,16.941
29985,122.325,18.107,16.857
30018,122.373,18.18,16.953
30051,122.642,18.36,17.109
30085,122.535,18.259,17.009
30118,122.384,18.157,16.948
30151,122.573,18.308,17.085
30185,122.877,18.507,17.223
30218,123.14,18.644,17.294
30251,122.856,18.428,17.044
30285,122.889,18.494,17.059
30318,123.095,18.647,17.168
30351,123.206,18.715,17.181
30384,123.148,18.663,17.098
30418,123.17,18.703,17.086
30451,123.374,18.853,17.159
30484,123.746,19.106,17.318
30518,123.746,19.072,17.221
30551,123.714,19.067,17.162
30584,123.8,19.148,17.186
30618,124.066,19.332,17.27
30651,123.668,18.98,17.023
30684,122.897,18.401,16.698
30718,122.512,18.178,16.678
30751,122.597,18.285,16.883
30784,122.647,18.331,16.97
30818,122.614,18.285,16.968
30851,122.454,18.186,16.938
30884,122.48,18.216,16.985
30918,122.539,18.268,17.016
30951,122.529,18.249,17.021
30984,122.472,18.207,16.998
31017,122.434,18.188,16.978
31051,122.614,18.312,17.092
31084,122.566,18.285,17.046
